,username,rating,comment
111,Astral_Complex,8,"A lot of game in a little box.  I would suggest this game to anyone that enjoys a difficult co-op game.  Plus, it is small enough that even if your game shelves are full you will be able to find a place for it."
112,astrangerhere,N/A,Co-op
113,astrostasis,N/A,"At Your Orders
"
114,aszentkiralyi,N/A,"€16
TTS"
115,ataniker,N/A,Sleeved
116,Athaldor,7,A small and sleek co-op experience.
117,atleiker,5,Wife seems to really enjoy this one.
118,atomfeed,7,"-[b]Impresión[/b]: :star:
-[b]Mecánicas[/b]: :halfstar:
-[b]Aspecto[/b]: :halfstar:
-[b]¿Lo volverías a jugar?[/b]: :star:
-[b]Opinión personal[/b]: :star:

Sistema de juego: Fácil, sin mucha complicación, aunque requiere relectura de reglas si llevas tiempo sin jugarlo.
Partidas jugadas: Todas perdidas, inmersivo.
Producción: Muy buena, cartas y cartones de calidad. Muy bonitas ilustraciones
Compra: por la temática de la amistad."
119,atomicteaspoon,7.5,"This is one of my favorite light cooperative games. The art is very impressive. There's iconography, but it feels evocative of the mood. The only problem I see is that the theme, survival and camaraderie in world war 1, may not seem like everyone's bag."
120,Atomikrin,N/A,Never played.
121,Atonisson,9,"After playing enough to master the rules I really enjoy this game. My game group has played all the difficulty levels and love it.  We literally played it game after game for 5 hours straight. It's really challenging but that challenge makes it fun and when you win it actually means something. Although it is a war game that shouldn't deter lighter style gamers from playing. My wife, who isn't interested in playing SC:AM, Arkham Horror, LNOE, etc really got into The Grizzled and wants to play it more."
122,atraangelis,7,"Looks really interesting, Un-played!"
123,attackroll,5,"I enjoy cooperative games, but it doesn't feel like there's much game here for me to really sink my teeth into."
124,AttentionDuelists,10,Favorite co-op.
125,auntiesandra,N/A,Played once with Other Half I think.  After that solo plays with the expansion!
126,authentic,7,Co-op game that recreates parts of its unique but important theme well.  Obviously there can be some real frustrations with luck and the mechanics don't actually quite match perfectly (am I making it winter?) but its one of the better pure co-op games out there.
127,AutobotKiller,8,Only played once so far but am looking forward to another play through soon!
128,autothrall,8.3,"There are simply not many small co-op card games like this out on the market, so The Grizzled would be special for that alone, but the theme of soldiers struggling to help one another survive really comes through in this one, the artwork is nice and cartoon-like but not silly, and there is always a bunch of tension with the Hard Knocks and other Threats. Fairly unique mechanically, there's a feel of spreading the misery just enough so you can scrape towards your victory."
129,Auzette,7,"Painful game. Brilliant, but painful."
130,Aviticus,7,Fun small box game. Really enjoyed playing it. Feels like valiant hearts the board game. 
131,avschoor,8,Study
132,axelsohn,7,"4,5 
BSW"
133,ayhansaygili,9,"My second 10 ever. It does a amazing job in telling a delicate story. Wow.

Update: after several plays the theme is still fantastic, but not everyone is in for the theme. When you play the game withe a group who mainly is interested in the mechanics it's become a stil fun but pretty average filler game"
134,ayukene,N/A,"PnP, 2-5 players, 30 min, ENG
https://boardgamegeek.com/image/3481588/ayukene"
135,azbiohaz,N/A,Need to play
136,aznarel,N/A,P&P Home Made
137,BaalH,7,"Great game that captures the essence of WW1 really well. Working together with your friends to survive feels tense and difficult; it took some time for us to beat it at first. Replayability suffers after beating the game a couple of times, though, as overcoming the dangers of WW1 no longer seems like as daunting of a task. 

Game is nice and short and easy to learn, and best for 3-4 players. Also works as a nice change of pace from competitive games as there is no competition between players."
138,BaBang,3,"I find the artwork and the story behind it quite interesting. For those that don't know, the wonderful art was completed by Tignous, who was killed in Charlie Hebdo shooting. It really adds a special type of novelty/charm/backstory that most games don't have.

That being said, I didn't enjoy the game. Part of the reason is that cooperative games aren't my cup-of-tee. But more than that, there really isn't much meaningful/concrete information to work with. For its price/speed, I suspect many gamers will be satisfied with this game. But the game wasn't for me. "
139,Babatoongie,7,w/ At your orders
140,backpacker,N/A,2 copies; 1st traded for After the Virus
141,bacusgod,9,"What a good co-op game. It's a tough game, made tougher by the fact you can't really share much information with other players. It's a heartfelt game, what with the theme, and the art, and the back story behind it. But most of all, it's a very interesting puzzle, which gets randomized differently every single play.

I love this game. It might even go up in rating in the near future."
142,baddy2,6,Jorge
143,Baguety,8,"➕ at your orders

WERK"
144,Baldboy_1,8,"Very impressed with my first game. A very thematic ""war is hell"" coop. Great value in a small package."
145,balijan2,7,"Egyedi hangulatú játék, egyszerű játékmenettel. Fő erősségének mondják, hogy nincs alfajékos-veszély. Nos ez nagyjából igaz. 
Mi nagyon kínlódtunk, végül is kétszer simán kikaptunk:)) Elég esélytelennek éreztem. Összességében felemásak az érzéseim: nagyon örülök, hogy sikerült kipróbálni, és egyik pillanatban rohannék megvenni, a másikban viszont azt érzem, minek szívassam magam ezzel a játékkal, elég volt ennyi:) Az tuti, hogy van benne kihívás. A kiegre kíváncsi lennék, főleg arra, hogy milyen 1-2 fővel."
146,baltruce,7.6,"Awesome, difficult coop with simple components and ruleset, yet so captivating..a must try, at least..."
147,balzi,7,"Good fun and supposedly difficult. A good mix of risk taking and light deduction or probability calculating more to the point. 
I liked it. "
148,bambam75,8,At Your Orders expansion
149,bambigc,N/A,Christmas gift from Paul - 2015.
150,bandit_boy7,N/A,Acquired @ Orccon 2018.
151,banf2014,7,"Wish we could win this. Love it, so I will keep trying"
152,Bankler,6,"Rating based on a single play. Clever, great theme, rather stunning art design, but merely OK.

Rating -- Indifferent, slightly enthusiastic due to novelty and look"
153,Baresark,7,"Great game. Bleak but considering the theme, it's very appropriate. My group liked it whilst also finding it thought provoking. But how much you get out of it will differ greatly, I'd imagine."
154,barnabeomeccele,N/A,Luca
155,barnyams36,7,"Although I'm not very enthusiastic with coop games, this one has a simple mechanics and that helps for me.  Basically, the players need to get rid of the cards in a stack, but playing them on the board follows the basic principle of not repeating the same symbol 3 times.  Add some spice with powers and weaknesses on the characters, and a helping mechanics between characters at the end of the round.
Quite nice graphics for a not so easy game."
156,bartok,8,"A 5 Davids, Ammon, inv sr chang, Zhiehl. Interesante juego de cartas. Perdimos por un fallo final de Davids, no conseguimos ninguna mayoria en apoyos para quitar cartas personales."
157,bartrabelo,9,With sleeves.
158,BastardCafe,N/A,2 293
159,batcut,N/A,"Not for sale.

Solo."
160,battlecryoffreedom,7,A unique game covering the breaking point for human beings in war.
161,bayspiel,N/A,05.02.06.03
162,BBBD77,6,"I enjoyed this game, but couldn't get my group to play it after 2 plays. Traded. Jody-"
163,bbhalla,8,"Initial Impression: There's alot of game contained in that little box. The artwork is cartoony and minimalistic yet feels appropriate. Without knowing the contents of your partner's hand you must deduct what they hold and make the best decision for cardplay. The game is a cooperative puzzle that only gets better the more we play it. We've found that we have a bit more control with smaller numbers of players and I feel that we'll need to beat the game with a smaller playercount before ramping it up. Every game leaves me with the ""one more time"" feeling. This is a cooperative game that I truly enjoy playing."
164,bcbgg,6.5,"Enjoyable, however maybe too much luck needed to win?"
165,BChap92,N/A,1-5 Players. 30mins. Cooperative hand-management game with press-your-luck. 
166,bcontant,N/A,[Sleeved]
167,bdeink,8,"I really look forward to playing this game more. I recommend playing with the expansion ""At your Orders!"", a big improvement to an already great game!"
168,Bea Molina,N/A,Favorito
169,beardyman,7,"If you're into incredibly difficult co-ops then you might like The Grizzled. 
If you like feeling the stress of impending doom, then you might like The Grizzled. 
If you like a good dose of despair in your games, then you might like The Grizzled. 
I like The Grizzled, just not all the time.
I love the old timey cartoon art."
170,BearRiver,7,"A bit worn, but solid condition. All components are present."
171,BEevoLI,7,Hard... seemed fun till we couldn't beat it.
172,Ben148,10,"Amazing storytelling gameplay with great artwork and satisfying, mechanics. I enjoy it so much, even as a 2 player game. Reccomended!"
173,benjaminehlers1,6,"Only played once, entertaining, not particularly hard for a co-op, but some parts seemed a little broken, especially the method of trying to ""provide support"" - we got into a loop where after the first round where we could successfully provide support to one person, the remaining support attempts all failed because there was no way to get the right combination of ""left/right"" to the needed person, and no one got support for the rest of the game... Still it was entertaining enough."
174,Benjaminviking,N/A,Christmas 2016
175,benme,6.9,"good coop, tense with decent amount of theme"
176,benosteen,7.5,"Scratches the itch that Arkham Horror used to: ""We'll play this, but we'll likely fail. It'll be fun until you realise what failing means in the game.""

Fun puzzly coop with a sobering theme."
177,BenRon,7.4,1 
178,benshever,4,I felt there were not enough ways to interestingly mitigate the obvious luck. My nongamer friends liked it more than I.
179,BentlyCash,6,Ok game. Not really a fan of co-ops that can only be won if if everything goes perfectly. But it plays quick and is easy to learn. 
180,Bentusian,4,nah.
181,bergmagn,N/A,2-5 players
182,bertinc,5,"The artwork and theme are cool, but I really don't find the game to be all that fun."
183,Betote,7,"Reseña en español en [b]El dado de Jack[/b]:
https://eldadodejack.com/2016/07/05/los-inseparables-amistad-entre-trincheras/"
184,Bezmozgu,8,"A very fun wargame that is not a wargame in the sense of trying to destroy your enemy.  A refreshing and very challenging change.  Strongly recommend that anyone who enjoys this game to read Louis Barthas's book ""Poilu."""
185,BgCorner,8,"Boardgame Corner - Mark Streed and Randy White take a look at The Grizzled.

Boardgame Corner rating scale:
Mark - 3.0 out of 4 corners
Randy - 3.5 out of 4 corners"
186,BGG Library,N/A,Includes At Your Orders expansion
187,BGG Library,N/A,Includes At Your Orders expansion
188,Bichatse,N/A,Won in the G4GG lotteries!
189,Big Bad Lex,7,"First Play: Had heard stories of brutal uncompromising play and minimal chances to come out alive, but hey, what did I have to lose? It's clear that the cards can fall nicely or harshly and guesses for the Inspirational speech can be ....'inspired' or useless. It would appear that our 5 player game was lucky and inspired and we managed to survive. Like all co-ops a win for the team is never down to one player performing miracles so the collective effort results in a muted conclusion for me. Perhaps a sense of futility is what the game is trying to conjure?"
190,bigbossjose,7,http://www.for2players.pl/2017/01/wiarusi-recenzja-gry-od-wydawnictwa.html
191,bigchocolate69,6,Awesome cooperative game that runs very smoothly. Lots of strategy involved as 1 costly error can lose you the game!
192,Bigft64,6,"It's cooperative but tough. Great art. Bonus points for an extremely unique theme executed well. As for the game itself, there's very little strategy and most decisions are fairly obvious. Most of the tension just comes from the fact you can't really talk to each other and essentially everything you do is bad. There's a fairly significant amount of luck with how the cards get distributed. This game is probably easier to win with fewer people but I haven't played enough to confirm. At 5, it seems almost impossible to win. "
193,biggumpn,N/A,Math Trade
194,bigjay415,7,"Have yet to win, but an enjoyable experience each time it hits the table. Despite its toughness, has won over every player I've introduced it to. Great game."
195,BigMoneyNichols,8,"So far, I am incredibly impressed with this ""anti set collection"" game. From the gameplay alone, the game seems fairly unthematic. But the art on the cards and your imagination can come together to provide a story for what is essentially, a game of avoiding three of a kind. Some creativity can turn this VERY CHALLENGING, elegant co-op card game into a soulful, poignant remembrance of those who fought in the first great war and a reflection on the brutality of war in general. Don't pass this one up. "
196,Big_Masi,8,Difícil casi imposible.
197,Bikerscum,7,"The game you want to beat. Beat it once just before introducing the expansion. Haven't won since...can get a bit discouraging, but it plays out in 15 minutes so it sees plenty of use.

Had enough of it - sold"
198,billdcat72,7,Played it once and liked it.
199,billjazzer,7,love it
200,billjlewis,N/A,PIFF to: [user=SomewhatDamaged]
201,billybeer,9,"Best art I've ever seen in a game, and a solid theme. RIP Tignous"
202,Bin Tran,5,My first play was terrible. A cooperative game that is no more than playing cards out and see how lucky it can get. And I don't plan on playing it again.
203,binkman,5,"SO HARD TO WIN. Was the real war this hard to survive?
Probably."
204,biognome,N/A,missing one of the Left support tiles
205,Biohazard745,6.75,"This is a very difficult and strategic co-operative card game.  When playing with 4 or 5, I find it very enjoyable for the challenge that it provides.  However, this is a game where if one person makes a mistake, the entire game may be lost.  

Playing this game at 2 players was absolutely awful.  It adds a third, robotic player that adds a level of randomness to a game that requires a perfect level of strategic execution to win.  Randomness, therefore, can kill a well executed strategy."
206,biosludge,3,"I just couldn't get into the game. I acknowledge that many people are getting a lot of fun out of the game, but I just cannot find it in my game group."
207,BitterJester,8,"Very, very good game and *extremely* hard.  We didn't win the first time until our 4th or 5th game."
208,Bivvi,N/A,Gift for Dev?
209,bizdave,9,+ At Your Orders! Expansion
210,Bizmat,N/A,With the At Your Orders! expansion.
211,BJ_Speedy,8,"Terrific cooperative game about survival in the trenches during the first World War.
Rated on 5.8.2018. after 10 plays -> 8"
212,bkurle,N/A,"Opened, never played"
213,Black Saint,3,"Played with 5, never felt we had any chance of winning, didn't seem to be any interesting decisions to make.  Ugh."
214,Blacksad,3,Un colaborativo en el cual no se puede hablar. Sobrevalorado.
215,blackshirt,N/A,Got it for the art by Tignous.
216,Blacksmith61,7,Great little game to finish up an evening. 2018 purchase.
217,blaine101,7.5,Playce
218,BlaiseGV,N/A,In the queue for solo play. 
219,blankpro,8,"The Grizzled is incredibly challenging and difficult. I love the intensity of every round and how you feel that you will never get to a """"safe"""" zone during game play"
220,blindpanzer,N/A,W/ At Your Orders expansion
221,blivet,6.5,I like the co-operative part but the theme isn’t my thing. 
222,BlizzardMayne,4,Punishing difficulty does not reward gameplay decisions. Feels like you are at the whim of of randomness.
223,Blodhemn,8,S
224,BloodyMe,1,A cooperative game.
225,bluebee2,8.5,"This game is quite interesting, much more than I expected.  The rules need to be read through a few times to get them all.  Lots of interesting aspects.  Four of us played, aged 10, 21, 47, and 49; everyone enjoyed it and wants to play again. We did allow some decisions to be taken back after playing if the decision was detrimental to the group, so we didn't actually play correctly.  Overall, a really cool game, with a unique play (for us), a theme that fits very well, and which is harder than it looks, yet completely enjoyable."
226,bm6262,7.9,Things go to hell quick in this one.
227,bmun,7.25,"The theme comes through nicely with the mechanics. It feels like you and your buddies are stuck in the trenches, struggling to survive the horrors of war. It's very challenging, which is good for a cooperative game. Sometimes the luck factor seems strong, but of the games I've played usually we are just shy or winning or only barely squeaking a victory. It is easier with fewer players."
