,username,rating,comment
22,AHemi520,7,With more plays I definitely think this rating will go up. I've only played two players and I'm pretty confident game play will be more fun with more! I just love this unique take on an area control game. I'm a fan and can't wait to play with more player counts!
23,ahken07,5,"I don't like our first game due to wrongly played (a lot wrong). However I have no ""memory"" towards this game which means it's not really in my alley.

What I only remember is the cheap quality of stack-able token."
24,ahuacatl,9,"great streamlined game.
also works surprisingly well at 2 players. Top 10 best games of my collection."
25,ahwood23,8,"Fun area control and hand management game that plays up to 6 quickly and is easy to teach, all good things!

Ended up with a second copy, so don't think this is on my trade list because I don't love it!"
26,aidwiz,N/A,like small world
27,Airball,N/A,2 - 6 (4)
28,aircastle,10,Beware of BGG's incorrect data on this game.
29,ajewo,8,"Excellent and the most pure area control game based on a really interesting card mechanism: draw a card or play cards. 
Scales very good for different player counts. It is also a quick game and easy to teach.
The twist: after you played cards, you have to discard all remaining cards in your hand which are then available for all players.
However, the artwork could be better.

# Artwork okay
- Underwhelming artwork for the main board
- Oversized box

Player: 2-6 (best: 4-5)
Time: 45-60m

Similar games:
* El Grande (area control with hand management)
* Royals (multi-layered area control with ticket-to-ride-style hand management)
* Blue Moon City (area control, card driven, controlling dragons, race for crystals, modular board)
* Eight-Minute Empire: Legends (fantasy, area control, modular map, card driven, set-collection, quick playing time, money management)"
30,Akado,4,"Was an interesting game and had a lot going on for being pretty easy to explain.  Felt like there was a lot of blind drawing (randomness) but the game played fast enough that I didn't mind.

Would play again, but is not something I plan on owning due to having games I like at least as much."
31,ak_mystro,7.5,Fairies
32,alcofa,8,What a pleasant game!!! Good to play and very easy to teach and learn. Instant classic n my group
33,aldaryn,7,"First game had me concerned, we used all the simplest races. Used the opposite half game two. WOW, what a difference a 2nd game makes. One of the best of the year.

Would be a 10 if it wasn't ugly, and if the spatial relations on the map mattered AT ALL. "
34,aleemonaco,7,"Fun to play. It's a bit more simple than I was hoping, but I've only played 2-players. Enough to think about at first but it's become almost a bit too easy to figure out an ultimate strategy IMO. It's probably something I'll like when I'm a bit more brain-dead."
35,alenen,4,"1st play: I was not impressed by this game.  Some sort of area control mechanic with drawing cards from the deck blindly.  I'm told that with other champions it would be better, and playing with less than 6 it would be better.  It felt really random and uncontrollable with 6.

2nd play: We avoided the two champions that seemed to be problematic, and the game still didn't really work very well.  We played with 6 so maybe the game just isn't ideal at that count but scoring sets seems to be a lot stronger than scoring area majorities, though that could be group think."
36,alepsycho,7.5,"Good area control game, the mechanics are a little different from other area control games, and that brings a good refresh in this kind of game."
37,alexisW,4,"Using tried systems. This game brings those few elements and put it in a game. Rummy, set collection and Arena mixes reasonably well to come up with an area occupation game for victory points. 
It works till there. 
Theme wise is very weak. Battles are non existent. Countering your opponent is as good as delaying yourselves. All these added on will only bring this game to a level hovering along the waterline. 
Even for a filler or a light session. This game is weak."
38,Alexlimol,9.2,"Excellent game from Cool Mini or Not (probably from the ""Or not"" division, 12 races and not a single mini:) )It's an area control , but that is not the only, and perhaps not even the most important, aspect of the game. It's a card driven rummy-style design witha lot of points to be had from the groups of cards you play. Lots of variability as only six of the twelve races from the base box are used in a game. The games are incredibly different each time you play. can't Recommend enough."
39,alexshepelev,8,With Fairy promo
40,Alextoon,N/A,(scellé)
41,AlfaGT,8,Michael 03/2020
42,alfman,8,"Great area influence game.  In every game enter 6 of 12 criatures pool, so it´s very replayable. Fantastic scale from 3 to 6 players."
43,AlgaliareptLove,7.5,Real fun game to play :)
44,ali98,1,I prefer royals with fantastic theme not this awful theme and design.
45,aliakel,6,too much hype kills the game
46,AllanH,8,A really good game and nicely
47,ALLLGooD,6,In shrink
48,alphaamigo,7.7,"I think this will be played for a long time.  It has a real Ticket To Ride feel to it.  It's no where near as good as TTR, but I really like how they do the set collection and the way you draw cards and the way the rounds end suddenly."
49,AlphaEtOmega,N/A,"Pro:
- It's a card game aka my preference. :D

Reminder to self/info:
- Set collection type game
- 12 tribes, randomizer backing for which 6 in game
- End at 3 gaming segments/age -> 3 steps: draw card, deal 2 x players, split deck, put 3 dragons on bottom half, then rest on top,
- Age ends when 3 dragons are drawn
- 1 of 2 actions: recruit from ethnos store area, or play a band of allies -> same tribe or color -> pick a leader/place on top
- Each set = (if more then you have) is 1 control marker -> can use leader ability
- Discard hand into store area
- Most control tokens in region = VP, also bands created = VP for that age
- Control markers stay on board, collections reset

Want to play priority:
- 3 out of 5"
50,AlphaLoR,8,set collection at its finest.
51,alxndrch,7,Хабаровск
52,AmadanNaBriona,7,Liked it. Need to play it again to decide if I REALLY like it.
53,amiller01,7,"A good example of Less Is More. It's so, so bland, but they burned away extraneous rules and are left with two basic elements: set collection and area control. The result is a fantastic mix of replayability, speed, and some luck. Maybe consider a custom board? Really hoping this gets re-issued with better art at some point."
54,anatana,6,"Normally I consider superficial claims about games to be overblown when I see them for myself, but holy hell this is truly one of the ugliest games ever made. The board is ridiculous too, the play area is like 40% of the board, the rest is water? Filler level, it's ticket to ride but even slower in some ways."
55,andipants,6,"Sold locally.
"
56,ando2099,8.9,K
57,ANDREWSOFT,7,"Juego bastante agradable de jugar. Con mecánica de mayoría cogiendo cartas y  de nivel medio. Disfrute en la primera partida quedando segundo de 5 jugadores. A buen precio, podría querer adquirirlo."
58,andshar,8.5,Fast and fun. Some tribes can be problematic for advanced players. Orcs can be overpowered in the early rounds. Centaurs and Elves can mess up the game by preventing the face-up ally cards from refilling. 
59,andy61,7,Quick-playing area control/set collection game where the selection of tribes adds a lot of variability to the game.  Success is still too dependent on card draw to rate it higher.
60,AndySzy,6,"Feels very ticket to ride ish. Set collection, play cards to score points, etc. One of my least favorite parts of TTR (but which is key) is the end game where you are stressing out about whether or not you'll get another turn - and this does that 3 times! I recognize that's an important gameplay element, but it stresses me out. Also: graphic design for this game is butt. Overall, a good game, but a step below ticket to ride for me."
61,angia93,5,Very boring game with awful components.
62,Angurvaki,6,n
63,Anifer15,10,"Awesome game. Simple to teach. Take a card or play a card. Works fine with 2 players. Our last game came down to the final play- my opponent was getting ready to play a huge hand and I was hoping to draw the last dragon card before he could lay down, and Iuckily I drew the dragon! Laugh out loud fun! There’s anticipation and race to gain points by owning the majority of chips on different worlds. Lots of replayability too given theres 12 tribes that each have their own special powers that give different feels to each game. Only one downside That people will complain about with this game is that it doesn’t look pretty but that doesn’t bother me."
64,AnnabelleD,8,Ethnos is FUN!  Players use the map to compete for area control and stack colored plastic tokens to designate area influence. The tension grows as the draw pile decreases and the dragon cards enter each round. The artwork and component quality deserve special praise and are a credit to this inexpensive game!
65,Anonima Giocatori,N/A,1
66,Antivelar,9,Ethnos is amazing. The simplicity with a great push your luck strategy. 
67,anubis_cuk,7,Decent enough but similar to several others so nothing new.
68,Aoshi312,8.5,I love the mix of área control and set collection. Using only 6 of the twelve races at a time allows for some pretty different experiences game to game. One of the few games that shines at any of the player counts. I also love how fast the game plays.
69,apophisbe,8.5,"Very pleasent area control game. Not difficult to master, and very fun to play. I would recommend!"
70,Apparatus,9,Love the discard mechanic.  Quick simple fun game.
71,Apple Paul,7,"A simple, quirky and distinctive card driven area majority game, that played in a surprisingly breezy fashion with five. The card mechanics are straightforward and interesting, particularly the mechanic that requires one to effectively give away all the other unused cards from your hand, when playing a group of cards from your hand.  That simply ""give away"" rule makes for some original and interesting card play decisions.  And, curiously, we had a lot of fun with the three dragon card endings.

On the minus side, the theming of the game, the name (Ethnos?) of the game, and components (plastic?) in the game, deserved more work.  Was this game rushed to production?  Nevertheless, bottom line:  a simply amusing and distinctive game."
72,Arasq,7.8,"Surprisingly very good, quick area control game. "
73,Aratar,8,Excellent area majority game with a lot of turn angst! The rules are easily explained. The game play is tense!
74,ArcticLancer,8,"What a good take on a rummy system~
Ethnos is still wonderfully accessible in the same ways as Ticket To Ride, but the area control and balancing of card abilities still make it a good puzzle for veteran gamers.
Can't wait to explore this one further."
75,Argantonio,7.7,Un juego que da mas que lo que inicialmente promete. Divertido y adictivo
76,arildoaim,7,"Mistook it for a miniatyre game and was reluctant to try it. Took some quick rounds to get the game to click, but when it did it was suprisingly engageing. Elegant enough and had interesting decisions. 

Theme could be better though, would have bought it myself if it was more family/ normie -friendly."
77,Ariond,8,W
78,Arkhamedes,N/A,★
79,arkonnen7,9,This is my game! Not a big fan of the art and theme but otherwise let's paly it over and over. Hopefully an expansion? but is CMON.. :(
80,Armadillo Al,6,"It was alright, but no desire to play it again.  All the luck of a card game but with all the drabness of a mid-90's fantasy snoozefest."
81,arnaud4matagot,8,Excellent game ridiculously inappropriate theme
82,ArtEmiSa64,8,"[ESP] Una agradable variación a los juegos de mayoría, ya que no te sientes atacado y además te ríes con cada cambio que ocurre. Las tazas lo hacen más interesante aún. Recomendado."
83,ArtifaX,8,"Gameplay is great. Its quite lite, has a good bit of variety and fast to play. Art is one of the dullest i've seen so far though."
84,Ascotlinus,9,Played two games with 4 players of this excellent game. This is a light and fun game. The best part of the game is people's turns seems to go pretty fast. Only when you get about 9 or 10 cards on hand decisions took time. Overall the down time on this game is very fast paced. And sometimes it took less than 5 seconds before it was my time again. I highly recommend this game if you wish a light strategic game with some luck factor.
85,Ashavan,7,Intro: John Edds
86,Ashtrix406,8,"This is the first game that I played and immediately wanted to purchase.
I played this back when I was first getting into gaming and it was the first game that made me feel like I was a ""real"" gamer. The mechanics of set collection + area control + the other add on's didn't make it feel like a ""kiddie"" game but they are simple enough to pick up quickly. 
You have to get sets of certain colors or characters, the leader character that you choose for your set will indicate which area you are going to inhabit. And each character has an added ability that you may want to use. (i.e the Wingfolk let you inhabit any colored region regardless of the Wingfolks color.) You try to win by collecting and playing the longest sets and having 1st in high point territories."
87,Astralwing,4.29238,1 shark
88,astroglide,5,"Pure mediocrity for me. I love small maps and area control and Spice Road and all sorts of things, but this one managed to miss me."
89,athiel,8.2,"Just enough uncertainty on the end of each round to keep pushing your luck.
Highly variable setup. Needs to keep moving to stay in its sweet spot."
90,AtraPanthera,9,I can't really comprehend why I enjoyed this game so much. But I did. Very happy with this one.
91,atwilson,9,2-6; 4
92,ATX Bad Axes,8,"Elegant, relatively streamlined. Suitable for a wide-variety of player counts and game groups from family to gamers. "
93,aungmyo,9,Best Area Control game I've played. 
94,AutobotKiller,9,"Wow, what a great game. This game is amazingly simple on the surface, while still maintaining a certain level of complexity beneath. It plays great with 2 as well as 4 and I'm really looking forward to trying it with 3/5/6 player counts. The possibilities of expansions are endless. My wife and I have already come up with 4 new tribes and abilities that we want to introduce. The pace is quick, and the game always seems to end before you want it to. Buy this one now, you won't regret it."
95,autothrall,8.5,"Very much enjoy how this one plays out, it's essentially area control with set collection and various ways to score points across 2-3 Ages (depending on player count). The different race selections at setup ensure no two games will be quite the same, and the various tribe powers feel thematic and fun without being too complex."
96,avschoor,9,"Only the theme might detract this game from new gamers (as a gateway game). But it might appeal to others! It is teally easy to teach and learn, but has a surprising depth of strategy, cool theme and good at 2 or 6!"
97,AwesomeMike,8.5,Played 6 times the first time we played it.  Feels like a combination of smallworld and ticket to ride played over 3 ages and just really nice mechanics.
98,Ayanna,8,"Such a great game, my only real complaint is that the marker pieces cannot be stacked and I end up launching pieces all over every time I play it. The art is just straight up fantasy and I'm perfectly alright with it. I love having an area control game that doesn't feel as long or heavy as some, it's just a really great game every time."
99,ayukene,N/A,"PnP, 2-6 players, 45-60 min, SPA"
100,azakaria,3.5,Never figured out the strategy.
101,azgames,N/A,1
102,AztecTwoStep,8,Preliminary rating.
103,Azurith,N/A,Organizer - Meeple Realty
104,B Wumpus,7,Wow.  Kids loved it easy and fast to play and teach.  A winner
105,Baagism,N/A,UD
106,Babbler,7,"There is a lot going for this game - I do like the premise of Rummy/Ticket to Ride card play combined with area control and special powers, but I have two problems with the game. First, the area majority score seems a bit off to me, but I could very well not be getting it. More importantly, when you complete a ""run"" (of the same rank or colour), you have to discard your whole hand to the display, which otherwise is not refreshed, as in Ticket to Ride. This is vastly inferior to Ticket to Ride, as it makes any strategy impossible and makes for round upon round of blind drawing from the deck, without much of anything (true, there's spam drawing in Ticket to Ride, but you can at least look at what your opponents are drawing, which provide some information for strategizing and some 'pseudo-interaction')."
107,BackIssueBacklog,7,"I know some people hate the production but I don't mind it. I think the game looks great in person. The theme is super pasted on though.

Cool set collection/area majority game. 

I'd recommend this with new players or those just interested in lighter fare. Probably wouldn't turn a game down. "
108,baconp,N/A,E
109,Barduchi,9,game
110,barriecritzer,9,"Really fun, easy to teach and learn, game."
111,barry2935,8,Excellent. Fast and furious.
112,BartP,6,"Played it yesterday with 4 players. I've got to say I'm not as enamored by it as the community appears to be. It took us 90 minutes to finish the game and I think it's slightly more than the game should take (should be as the box says: 60 minutes). Maybe it's due to halflings which essentially add 12 more cards to the deck and prolong the game. What is more, I don't think I will ever play with halflings again. They also make players focus more on set collection than area control. The former is too much based on luck, whereas area control requires more skills and I'd rather there was more emphasis on it. On top of that - at least in our game - there were often moments when players just kept on blind drawing from the top of the deck hoping for something matching their band. Sometimes a player would play a band and discard 2 or 3 cards which were gone in a second. I don't know... after that first game seems too much based on blind draw. I'd rather there were more options to more consciously draw cards. And last thing: some races are really uninteresting at certain points. Trolls' tokens were gone fast and minotaurs seem not necessary in the first 2 ages. I've got to play it again without halflings, maybe with 3 players this time?"
113,BastardCafe,N/A,2 6.6
114,Bastwood,5,"With a lot of players around the table, the game can quickly become a top-decking-fest."
115,baymonkey,8,A good area control game. The cards provide fun variability.
116,Bazmondo123,7.5,"Not entirely sure why I love this game so much. Maybe because it's easy to teach, plays so well, has great tension, feels familiar, accomodates 2-6 players and plays brilliantly with all counts.

I even like the art work!!!

Just a wonderful game all round, and always been a success when it hits the table."
117,bbol24,9,DUBLIN
118,bbruening60,9,"This game is brilliant.  It is simple enough that a new player can enjoy it on their first playthrough, yet it does reward skill as the best player will win most of the time.  It also handles 5 and 6 players without getting too slow, as you essentially only have one decision to make each round (take a card or play a series of cards).  "
119,bcnevan,6,"This game succeeds at what it is trying to be. Ethnos plays quickly (under an hour including setup), is easy to just pick up and play, plays at a wide range of play counts, and has lots of replay value in the combination of races. Overall, it is a very good game that fits the bill if you don't want something too weighty. 

Regarding the seemingly constant criticisms of this game's art/design, the pictures of the board/components make its art/design seem worse than it is. There's nothing wrong with the art/design of the game in person, as it's going for a classic/timeless look. It succeeds in that regard. The quality of the art work is high (without regard to whether one enjoys the setting or not) and the design of the board/cards is clean and functional. If anything, the tokens could have been a bit more sculpted on the bottom to assist in stacking stability, and the board could have been made a bit taller along the y-axis. 

Edit: Returned to this game after a big break. At least with 2 players, Trolls are pretty bad and only serve to up the already large component of luck. Downgrading for that reason alone.

Extras/promos/expansions:
Ethnos: Promo Tribe - Fairies (2017)"
120,beantakeshi,10,love this game. we messed up the 2 player rules because i missed them. but regardless the game is awesome. can't wait to play with 4! simple. fun. fast. hoping for more tribes!
121,beardedwonder,N/A,"best 4,(2-6), 60min."
122,beimingyouyu,4.5,this game needs no tatic
123,Bendelker,8,Good clean fun.
124,BenjaRocks,7.5,"Interesting majority/area control/set collector game, very streamlined, and up to 6 players. It's not going to blow your mind, because it's not innovative on anyway, but it works really well."
125,benme,8,"A quick playing game with simple rules.  Area control with a ticket to ride/ China type draw mechanic.  Geography doesnt really play any part so that is a possibly interesting area missing as there is no adjacency but this is a fun light game.  Perfect for 4-6 people if you want something quick and light maybe even with some non gamers.

Not a game I feel the need to own but happy to play and would suggest for a range of situations."
126,BenRon,8,1 
127,benshever,4,Random card draw is meh and art is horrible. Game is OK overall - not very exciting.
128,Bentusian,7.5,good game. a good go to
129,Berengere,8,"very sympathic
"
130,berv63,9,Always willing to play. Nice quick game that usually ends with everyone having a good time.
131,Bestyan,5,"terrible art, but once the first cards are depleted everyone just drew random cards.. didnt work out the way it was meant to be for us"
132,Bethan,8,"Very fun game - I don't get this meme of ""the ugliest game"" - I think it looks very nice. The name is stupid, though :)"
133,Betippens,9,Area Control Game
134,bgamern8,8,"Kind of my go to light strategy game, but willing to trade for right offer with fairies expansion.  

Really fun!  Much more strategic than you would expect, and it plays fast!"
135,BGG Library,N/A,Includes Promo Tribe - Fairies
136,BGG Library,N/A,Includes Promo Tribe - Fairies
137,BGGNSF,4,"Should replace Ticket to Ride as a gateway game as it does everything Ticket does, but better. Still doesn't do anything for me as it's too light, shallow, and luck-dependent."
138,BigD527,6,"I thought this one was meh with two, but there's promise, I think for it to possibly be better in a larger group. I do really like, though, how much the gameplay evolves age over age."
139,bigf00t,N/A,Bought for $30 on Used Vic
140,Bigft64,8,"An excellent gateway+ style game. It takes the familiar mechanics of set collection and area control and gives it a couple new twists. One, when you play a set you also get a special power depending on the kind of card you choose as the ""leader"" of the set. Each game has 6 different cards in play with a total of 12 in the box so each game will play a bit different. Also, when you play a set any unused cards get discarded to the table where your opponents now have a chance to snatch them up. This means you want to build your set efficiently but building a big set can mean big windfalls for your opponents as you will likely have some unusable cards in the end. The production quality of the game itself is subpar by CMON standards since the board is rather small and the art is generic fantasy but it's all functional. Also the turns are super quick so you're only even taking a card or playing a set. Overall excellent game.

[i]Why This Is No Longer In The Collection:[/I] I got a good trade offer and decided to take it. Also the game tends to devolve into a top-decking luckfest (especially with certain factions in play) that seemed to swing the outcome too much. "
141,biggumpn,8.5,Gift
142,bigmagicjerk,7,"I've only played it once, but it was great fun, and despite all four of us being new, it only took a couple of minutes to learn. It is one of those games which have simple rules, but emergent game play. It's also very fast moving... you never feel like you're waiting for your turn.

Update:

Played some more - I want to buy this game. It's random, but it's so fast that I don't really care. "
143,Billigmangler,10,Received 2 copies in the mail by accident Have a spare unopened copy for trade.
144,billjazzer,6.67,"Lite area control, but would it stand up to repeated plays?"
145,biosludge,7.5,Very light area control game. Easy to play with people new to the hobby.
146,birdsong703,7.5,Fantasy-themed area control with zippy turns and a Jaipur-like sense of timing and hand management - I quite liked it after one play.   
147,birloncho,N/A,Best: 4 (2-6)
148,Bjanze,9,"This is a great combination of Small World and Ticket to Ride. The variable races bring replayability and the actual conquering areas which is the core mechanic is still very calculative and gives proper eurogame feeling. On top of all, there is very little down time and the whole game just right length.

Owned by a friend."
149,bjhenderson,8,"Ethnos is a simple area control game with a set collecting mechanic and a pasted on fantasy theme.  Should take less than an hour to play.  Some variability as you use 6 of 12 available ""creatures"" in each game.  Good fun."
150,Blacklira,8,Un juego fácil y con una mecánica que permite tener turnos rápidos aun cuando se juega con la máxima cantidad de jugadores (6). Entretenido y con un buen nivel de estrategia/suerte. Tiene mucha rejugabilidad debido a su mezcla de razas.
151,blackwolf2015,8.1,3+4!+5+6
152,BlakeMan083,8,"The replayability is great with 12 different tribes (6 in use each game) and the areas being worth different points each round/game.

It's a superior hand management and set collection game to the very well known Ticket to Ride."
153,BlueDane,5,"I'm still undecided how I feel about this game. It's an area majority game that utilizes cards in a clever manner. 

The thing that rubbed me the wrong way was that at certain moments the cards on display were non-existent and top-decking or just drawing the top card was prevalent.

For example, in my first play, an opponent played all of his cards and top-decked (drew cards from the top of the deck that were very beneficial to him) a number of cards that synergized incredibly and played a fantastic hand on his next turn winning the game. That type of luck doesn't appeal to me in games.

Anyways, the jury is out and I would like to play it again if just to formulate a more concise opinion. "
154,BlueOne8,7.83,"Surprisingly good game. It reminds you of Ticket to ride in a sense, card collecting, but has that area control feeling. All and all a great game!"
155,bluewave,6,N
156,bluewayrafi,3,Too much luck
157,blutovs,8,An area control that plays quick and has fun powers with each race. There are some nice changes because of additional races allowing for mix and matching to keep it fresh.
158,bm6262,7.7,This kills ticket to ride for me unless playing with my parents.  
159,boardincharlotte,8,"Really loving Paolo Mori designs, as my other favorite is Libertalia! Nothing too heavy here with an enjoyable mix of set collection, hand management, area control, push your luck (dragons), with some luck of the draw to help you get the right bands together. Only played with 4 so not sure how well it plays at the full 6, but we'll try soon enough"
160,Bobagabe,9,"Wow. It is good to be reminded that sometimes the simplest games can be the most fun. This game makes my group giddy. We laugh at each other's misfortune and holler when the 3rd dragon appears. If you are looking for fun game or a one that can handle 6 players with ease, look no further. Ethnos is awesome!"
161,bobgabriels1,5.5,Blind card draw ? Why ????
162,Bobonthecob,8,"Very fun and surprisingly easy to grasp, Ethnos is similar in play to ""Ticket To Ride"", but with area control rather than route building, and special powers for each of the kinds of cards you play. Every game will be very different as the 6 races you use are random each game, and their respective combinations will always impact strategies.

Need to play more, but it has lot's of interesting decisions, a little push your luck, and plenty of variety. Looking forward to playing it again."
163,bobwieler,N/A,Keep
164,bockhaus,N/A,"2-6 players
Best with 4 players

Sleeved"
165,bolivina,8.5,"The artwork is terrible, but the game is good. I feel like a lot of thought went into coming up with different tribes. The fact that you play with different combinations ups the replayability. It's a quick game that requires a lot of thought about what bands to play and when."
166,BoltKey,7,"Enjoyable, coherent and clever game with fun amount of randomness. Liked it."
167,Bond8089,7,"Really neat take on an area control game.  The mix of the set collection + area control works really well.  I can some people not liking the amount of ""top decking"" you end up doing in this game, but for the most part the game offers you interesting choices throughout.  One I would like to play more.  The player ""discs"" are cool, but the rest of the components are so underwhelming for a CMON game.  Would love to see a nicer 2nd edition of this game."
168,bourne42,N/A,Boring art but fast and replayable. Fast and fun to play
169,boxboyo,10,"amazing game, love at first sight"
170,boybogart,7,"Quick, fun and highly replayable. The way the rounds always end up in topdecking leaves something to be desired though.

Note - neon green missing 2 markers "
171,bradalmighty,8,A very cool set collection game where the agony of give and take makes up the meat of the gameplay. I liked the variety of card powers. The graphic design left something to be desired but the gameplay makes up for it.
172,brasilcaps,N/A,With fairies promos
173,Brass_Herald,6,Push your luck + set collection done right
174,Bremerjung,8.5,Unverkäuflich
175,Brett1231,7.7,Easy to learn set collection / area control / push your luck game. Every gamer should own this.
176,Brettspielzentrum,N/A,Sean
177,brewsaki,8,"What I love about this game:
+ Just plain fun.
+ Every game is different since you pick 6 races out of 12 for every game.
+ Making the rest of your cards available to other players when you play a band. This opens up options for everyone around the table.
+ The tension of pushing your luck when you know the dragon is about to come up.
+ Balancing set collection as well as area-control so well in such a simple little game.

What I dislike:
- The theme is terrible. It's dorky and makes it hard to bring it out on family gatherings because it gets judged by it's cover. This should have been a Days of Wonder game.
- So much potential for expansions, but nothing so far.

Wife rating: 5 "
178,brianeikunst,6,"2017. 2-6 players, 45-60 min. Light area control with focus on card drafting and set collection.  Sounds simple but very good with high replay value since you only use 6 of the 12 available races per game and each one has special abilities."
179,briatharen,8,"rated
2019*20 // rating: 8 // plays: 36
2019-06 // rating: 8 // plays: 25
2018-11 // rating: 7 // plays: 2"
180,britishent,9,"excellent entry game, though I wish a re-theme would come out.

I have a few ideas..."
181,broskiumenyiora,8,A1M2
182,brothervm,7,"This game could have been amazing, but I felt the area control and the decision-making options were thin. I also thought the card art was very repetitive."
183,BrunoDeVries,5.5,"Update: [i]Played twice now and the game played out very different from the first time, which is often a good sign. It didn't get better though. Still too much a luck fest.[/i]

[s]Provisional rating after one play.[/s] An easy game to teach that has the simplicity of a Ticket to Ride game, but instead of connecting routes you're playing an area majority game on a map. While you have hidden objectives in TtR, the spice in Ethnos comes from special abilities of certain cards.

Pacing of turns is fast but there's too much luck of the draw for my tastes. Most of the cards are drawn blindly, which means fate decides a lot and you don't get to know what others have collected. Added to that; In a game of TtR you see the game coming to a close and you always get to do one last turn. Not so in Ethnos. With some bad luck the game could be over without any signal beforehand, which can be a big point swing.

The game mechanics could cater a wide audience but the theme and graphics will probably deter a lot of potential players. Which is a shame, because this would otherwise be a fine gateway game. 

(Yes, I'm referring to Ticket to Ride a lot, because in my mind it shares a lot of its properties.)"
184,brutusbear,9,Very Very Much like Royals but think of it like Supe up ....Steroided Version of Royals. Varied setup makes the game change each game like Elysium. Love Love Love this game!
185,bryancole1,8,A fun and easy to teach game at about 1hr length. Perfect for pub game nights. Its rating might climb higher with more plays.
186,Bryan_Fury,8,"Juego que combina bazas y mayorias. Tiene un sistema de juego muy rapido y esta increiblemente bien ajustado, casi todas las partidas terminan con una puntuacion muy reñida.
La variedad de razas le da una enorme rejugabilidad, aunque espero que vayan sacando nuevas razas."
