,username,rating,comment
14,ajewo,8.5,"The Others is a one vs many miniature skirmish game by Eric M. Lang (Blood Rage, Rising Sun).

[b]What makes it special?[/b]

* Dark, apocalyptic theme: heroes are supposed to die
* Corruption system (risk management for additional boni)
* Reaction system: the Sin player can interrupt the other players (uncertainty, surprise)
* Challenging: both sides must play for the win (tense decision-making)
* Balanced mix between strategy, tactics, and luck

[b]Pros:[/b]

+ Artwork 
Good character drawings. The rest is rather simple: the map tiles look rather generic. 

+ Theme
Dark, apocalypse, sins, expandable life. The Sin player constantly tries to lure the heroes into gifts that come with a benefit but also a drawback.

+ Components
Plenty of great detailed miniatures, player boards, custom dice.

+ Modular map 
The map is based on the scenario. Each scenario offers two different maps (replayability, variability).

+ Variable scenarios
Several scenarios have different rules, objectives, 2 different maps, and different story paths chosen by the heroes (replayability, variability). There are different types of scenarios that change the overall goal for the heroes.

+ Customizable Sin player
The Sin player chooses the Sin including its unique action card deck and the acolytes (special unit) to play with (replayability, variability). 

+ Sin cards and hand management
The Sin player has a unique deck of cards. 
Sins cards contains a combination of potentially devastating one-off events, personal objectives with awesome rewards should they be fulfilled, and even simple enchanments that affect the ongoing game state from there onwards.
The cards often have to be played at the beginning of a Hero's action, but only take effect if something occurs during that Hero's turn that would trigger the effect. This is great because the Sins player gets to set up traps for the Hero players, but traps of a very particular and thematic variety - traps of desire. The Hero may have wanted to do something with their turn, but now the Sin has played a card that, if not immediately dealt with, will give the Sin too much power to ignore. 
The cards which give the Sins some awesome boost often have a choice on them: one which is posited not to the Sins player, but to the Hero players! Again, this is another mode of trapping the Heroes in their own desires. 
MANY of those cards in the Sins player's hand allows them to force players to take corruption,

+ Unique characters
Each character has different stats and one unique ability plus additional upgrade cards (variability, replayability). Additional equipment (upgrade cards) can be collected in a scenario to boost a character. There are different types of characters that play quite differently.

+ Some exploration
Hidden tokens on the board. There is a little uncertainty element, a token may be an objectives, a bad events, or an item. Some tokens will effect an area like causing wounds by fire, boosting enemy monsters, or monster spawn points.

+ City tokens 
They can be placed once-per game by a player to grant special effects (right timing).

+ Cleansing
Heros can spend time and actions to clean an area from bad effect tokens which may help in the long run.

+ Reaction system:
The Sin player can react to other players with moving monsters or playing Sin cards. It is the only way how a Sin player can take actions. The Sin's player actions are limited by the number of left-over reaction tokens. There is one mechanically restriction that only the active player can be attacked by an interrupt.

+ Competitive dungeon crawler
The Sin player has a lot of options and has to play well in order to win unlike most other dungeon masters of other dungeon crawlers. Both sides (Sin and Heroes) seem very balanced.

+ Corruption management
Players can take tempting corruption to gain additional boni, however, it is risky in the long-term. If taking a wound, the hero player decides what bonus to cover, either the weak first or the last strong, however, the weak are likely triggered more often over the course of the game.

+ Simultaneous combat system
The combat system is dice-based and simple. Both sides simultaneously roll and determine hits and parries. 
The combat is tense because monsters have to be killed outright: take all health or nothing happens (monsters loose all inflicted wounds after a combat round).
However, the combat is also quite simplistic and offers only little mitigation and decision-making.

+ No player elimination
If a hero dies, the player can pick a new hero from the left-over heroes. If there is no more hero to choose from, the Sin player wins.

+ Some team-work
Players get bonus combat die when they are located together. Some hero abilities grant buffs to other players.
Monsters get bonus dice in locations with pentagram tokens.

+ Apocalypse track 
It adds additional bad effects or unlocks new Sin powers. It basically adds time pressure to the heroes.

+ Mix between tactical and strategical decision-making
Avoid damage, avoid killing acolytes, block players, take corruption, go suicide to achieve the goal.

+ Tense endings most of the time 
The game is tense for both sides due to the balanced game and boss fights. Heroes constantly try to prevent their characters from dying.

+ Simple turns
Each player has two actions: move / activate. This, the simultaneous combat, and the interrupt system reduces downtime between turns a lot.

+ Easy to teach and learn
Simple, streamlined game structure and rules (no corridor blocking, simple line of sight, simple movement). There are little exception rules. It is quite easy to teach compared to similar dungeon crawlers.

+ Scales well with all player counts
The heroes are not that complex so that one player can play multiple characters.

[b]Neutrals:[/b]

# Language dependent

# Exploding / burst dice combat system
There are ""exploding"" dice (roll an additional die if an exploding symbol shows up which cause a chain reaction). Bursting dice can be very swingy but it happens rather rarely: if lucky, a highly wounded player may kill a big monster, if unlucky, a healthy hero may be instantly slain by a monster (tense, surprise, bad luck). However, it often creates memorable moments.

# Skill checks by rolling dice
Simple push your luck mechanism without much decision-making or mitigation.

# Luck of the roll
Since there is so much dice rolling, it should balance out over the course of the game.

# Plenty of expansion content available
Expensive if you want it all. They all add some variety to the game without changing it much. This keeps game overall balanced but there are no fundamental changes in the gameplay or rules.

# The base game comes with 7 heroes and 2 of 7 Sin characters
The base game offers already a lot of readability and variability. However, once you like the game, you are likely want it all.

# No campaign
The game is scenario-based, so you do not need a fixed game group with the same players.

# The game is very focused on combat

# Suboptimal team compilations make the game considerably harder for the heroes

# Quite constant playing time (90 mins, max 120 mins)

[b]Cons:[/b]

- Quite generic story

- A lot of roll to resolve
No my favorite game mechanic, but okay combined with the other decision-making here.

- More dice in the box would have been great
However, more dice are included in some expansion boxes and additional dice pack is available.

- Big game box (like Blood Rage or Rising Sun)
There are a lot of different plastic minis to store.

- No reference sheet for the tokens
Available in the BGG file section.

[b]Thoughts:[/b]
Both the Sins player and the Heroes must deal with randomness in almost all their actions to accomplish any given task. The Heroes can, at any point, however, mitigate that chaos by giving into corruption; the more they corrupt themselves, the more power they have over their fate. However, the more corruption they take, the more they open themselves to direct influence by the Sins player.
In The Others, Its not a matter of ""rolling well"", but of choosing when and how much to take risks and when to take control. Indeed, the question, the game posits is - who among us is, in fact, in control here?
Despite the determining factor of the dice, the game still feels like a puzzle to me. How can you use your actions in the best way possible to achieve your goals, block your enemies and avoid as much damage as possible. You need to find a balance between getting damage, corruption points and exposing yourself to danger in order to reach your goals. This means that sometimes you’ll have to sacrifice a character on a suicide mission because you need to reach your goal. 
The players need to realize that the heroes are at a disadvantage. The heroes are – without a doubt - weaker than the Sin player. For me a downside for me as well as the fact that the game feels quite abstract when playing. You’ll need to sit down, relax and really think your strategies through. If you don’t, you’ll lose the game. These strategies will cause quite some downtime. I’ve played The Others with 2 or 3 players most of the times and with those player numbers it’s a great game. And because most characters are easy to understand and play, you can easily play two characters at once (unlike Star Wars: Imperial Assault).

[b]Similar games:[/b]

* The World of SMOG: Rise of Moloch (steampunk theme, 1 vs all, adrenaline system, secret initiative system with alternating turns between heroes and nemesis, dice combat with attack and defense rolls, campaign and scenario mode, story-driven campaign has cool transitions and real character progress)
* Level 7 [Omega Protocol] (1 vs many, deeper tactical combat, grid movement, adrenaline system, interrupts, streamlined but still complex rules: line of sight, shortest distance)
* Conan (1 vs many, gem management system, dice combat, scenario-based, rather unbalanced game)
* Cthulhu: Death may Die (similar gameplay, fully cooperative, tight end game)"
15,ajgarcia,N/A,"H2
- Missing sleeves"
16,AKHawkster,5,"Not my theme, and extremely dice heavy.  I like the one vs. all element, but the scenario pathing was also an issue as the two choices we had to make for our second objective felt quite unbalanced.  "
17,akzile,9,"After a few play through, this game has proven to be really solid and great fun! I wasn't sure what to expect before it arrived but I was really impressed with the quality. And the miniatures are amazing!!"
18,Alarka,N/A,"Players: 2-5 (5) Time: 90 Min
One vs All
Category
Fantasy
Fighting
Horror
Miniatures

Mechanisms:
Area Control / Area Influence
Area Movement
Dice Rolling
Modular Board
Variable Player Powers"
19,Alyssa Oolacile,N/A,Español
20,ambassador1,N/A,"Backed the kickstarter. 
Becoming my fav 1 against many.
Love how it works."
21,amebixx,N/A,Love the miniatures for this game! Not bad gameplay either.
22,anatana,7.5,"The minis are amazing, the corruption system is cool, but this is another example of CMON bloat causing me to kind of go....meh. I enjoyed my 2 plays, but am not hankering to play again"
23,andlord,N/A,"
"
24,anguslee,N/A,Include KS exclusive items
25,AnotherHorrorFan,9,2019-05: One of my most favorite games. Despite the insane amount of dice it somehow feels like a euro dungeon crawl. The mechanics are so simple yet the game packs a ton of theme.
26,Antares62,7,Per chi ama gli American e lanciare dadi su dadi
27,antimog,6.5,Faith Pledge - August/Sept 2016
28,aphios,N/A,I
29,Aploribus,8,"Changed from a 7 to an 8. Very weird game: despite the theme, it's not really that thematic (certainly not after playing KDM and the like). It's disappointing that the embodiment of the Sin is just a stronger monster than the rest, without any special abilities. But it's also quite accessible, easy to explain and easy to play while still being strategic, and the modular style to plug the expansions works great to stop bloating issues like in other 1vsmany type of games. So I've ended up liking it but not for the expected reasons."
30,apsteele4186,8,"Got this one from Kickstarter. I love the game, but feel like it may not be as balanced as it should be."
31,Archi,N/A,KS
32,Arkenfel,3,"Beautiful miniatures, Studio McVey are excellent at what they do.  The game on the other hand really didn't do anything for me and I found myself losing focus and not paying attention as I just wanted the game to finish."
33,armigero,N/A,"EML
zee top 3"
34,arnora21,N/A,Edición Kickstarter con todos los personajes y con todos los pecados disponibles.
35,arodier,9,2-5 players. 60 Min.
36,Askanon,N/A,"With the other 5 sins+Omega,Betha,Delta"
37,AslanFrodo,N/A,Kickstarter.
38,Asmoridin,7,"I like the basic flow of the game, the components, the theme, and the gameplay.   Basically, everything about the game is fine.

I don't like, however, how the game seems (and this is only after one play, mind, so maybe not every encounter is like this) to create an end-state of throwing 'missiles' at one another.  The Sins player, camped out in a fortified area with a lot of help.  The agents need to kill the last guy.  They send someone in, decked out as much as possible, who deals a chunk of damage, then inevitably dies to the counter-attack.  Repeat until the game is over.  That's a VERY dull way to end the game."
39,atlduke,N/A,"Base Game, Omega Team, Beta Team, Greed, Lust, Envy, Gluttony, Wrath
Apocalypse
Gamma Team
Delta Team
Men of Faith
Plastic Tokens
Dice Pack"
40,AtomicFenix,N/A,Kickstarter Edition
41,Atrael,N/A,For Trade: Kickstarter bundle
42,azuravian,N/A,Kickstarter
43,Azurith,N/A,"Kickstarted
Gamma Team
Men of Faith
Plastic Token Pack
Dice Pack
Apocalypse"
44,badshave,8,currently painting
45,Bagpuss64,9,Wonderful game. My KS version came fully loaded with all the bells and whistles.
46,BalticBarbarian,N/A,In LV
47,baltruce,8.3,"Although it seems I liked the game way more that the rest of my playgroup (even if I was the bad guy and I lost),i was so enthused by how close this game is in winning for either side (last dice roll kind of a thing).My first miniature game from CMON and from E.Lang and honestly I couldn't be happier. Afew rules here and there than can easily escape you on the first runthrough but you'll remember from the second scenario and on.Great choices, great minis..very cool."
48,Barghy,N/A,"Kickstarter - Marts 2016, Modtaget oktober 2016"
49,bartec1976,N/A,painted
50,bassn4g,9,I kickstarted this game and was hoping it would be a winner at game nights. It has been I only got the base pledge but even my wife cant wait for it to get to retail to pick up the expansions. Now I can see how this is not a game for everyone and there are a few in our group that don't care for it but I love it.
51,Battlefrog,9.3,With English Expansions
52,Bazooka,6,"I got this as a gift and do not support CMoNs practice of kickstarter exclusive game mechanics. Pay for looks, not to win.

Tactical dice chucking with push your luck. 

Locations give Heroes an opportunity to gear up and mitigate damage/corruption so...they can push their luck more! Many interesting choices for Sin/Overlord player to use take that cards and deployment of bad guys.

Great for when you're in the mood to throw dice but are sick of the slog in games like  zombicide. Quick and brutal for 5 players. Oh and amazing sculpts!"
53,bazyliszek10000,9,"This game is not for everyone. The rules are not complicated, but the game is. You can't just kill everything as it goes, you have to make different decisions, sacrifice various things and individuals to achieve the goal. The game itself is very fun, it gives a lot of satisfaction, arouses emotions and does not let you get bored."
54,bbhamond1,9,Love the Dark Theme!
55,bbhamond68,8,lOVE THIS GAME AND ALL THE EXPANSIONS. ONE OF MY TOP 10.
56,bdoll33,N/A,NTP
57,beardyman,7,For trade for the right offer - Comes with a ton of KS Goodies.
58,BeaufortBoardGames,N/A,Owners: Daniel
59,Beckikaze,8,"Cool 1vsALL game. My initial rating is an 8. This game shines in its sheer amount of variable adjustable settings and its tight mechanic.

I really like that it has no campaign system so that everybody can jump onto the Sins player seat in the evening to crush HAVEN. 

I am suprised that I like it. The other 1vsALL games felt all flat for me (IA, Descent 2 etc.)."
60,beefarm,N/A,KS Faith pledge + Apoc Box + Men of Faith 
61,belverker,8,Sold off because Conan blew this away as my preferred 1 vs all game
62,ben priest,8.8,Really fun game i love the different powers of the sins cards which give the game more meat.
63,benjebobs,3,"Didn't like the gameplay I have to say, but who cares when the minis are sooooo beautiful and you've decided to use them in your Shadows of Brimstone campaign!!!!  SAH-WEEEEET!
"
64,BerserkrNR,N/A,Unboxing
65,BGFreakDag2PT,6,Friend Collection
66,bibbo21,N/A,"Italian version
good condition"
67,bierzoman,8,"29/11/2016 Rate raised: 8 (9 games)
The game is balanced with the addition of the expansions (houserules aren't needed).
Heroes must choose the upgrade cards, and build a 18 cards deck with the best of them for each mission. Heroes must also be chosen carefully for each mission.
The game is very tense, but fast.
------------------------------------------------------
25/11/2016 Rated: 5 (4 games)
Very unbalanced. Sins player wins 85%.
Need houserules to be playable."
68,BIGcountrySHAKE,N/A,Zee's #4 of 2016. Minis. All vs. 1 style.
69,BigNorm,N/A,Kickstarter Edition
70,Biledriver,7.6,"Game Time: 60-180 Mins
Players: 2-5

One-against-many Ameritrash brawler at it's best. Theme is reminiscent of Hellboy and Hellraiser

Additional Resources:
Apocalypse
Beta Team
Delta Team
Envy
Gamma Team
Gluttony
Greed
Lust
Omega
Wrath
Plastic Tokens & Markers
KS Exclusives
"
71,binauralg,N/A,Most expansions
72,bioworm,N/A,Kickstarter
73,Bipf,N/A,"Complete Kickstarter version, with all gameplay relevant add-ons."
74,Bitpicker,9,Kickstarter All-In version.
75,Black Alexidor,9,"
[b]Info:[/b] Area Control + Grid Movement + Fighting  / V=Objectives or Elimination / Complexity=3 / Minis+Cards+Dice+Tokens / ~75m

[b]Players:[/b] 2-5p Competitive; 1vsALL > GREAT for 2p!

[b]Sleeves:[/b] 21-UltraPro Std clear 82689 / 49-Mayday 7075 + 12x8 (138 Total)

[b]Upgrades:[/b] Plastic token set

[b]Micro-Expansions:[/b] Envy / Gluttony / Greed / Lust / Wrath / Beta Team / Delta Team / Gamma Team
"
76,blackdragon8631,10,Excellent game! I really enjoy every session
77,BlasterCA,N/A,Awesomeness!
78,blazeroot,N/A,Karol
79,bneffer,4,Not my thing. If I do want to play this I have many other options that I own.
80,BoardgameVIP,N/A,Alex
81,bobmanser,9,* 10
82,booshmeister169,N/A,"kickstarter?

Multiple expansions?"
83,Borachobean,9,"Kickstarter FAITH pledge level, Condition (3) On s scale of 1-5), also for sale
"
84,Bordspellengroep,N/A,Van Arran. 
85,boubouking,N/A,105$
86,boufalaxx,5,"Underwhelming.  Game play makes the rules feel rushed.

Not a ""bad"" game...  We kinda had fun.  Just nor really great."
87,Brakiss182,10,My group loves it!
88,brazashista,9,Very fun !
89,breacher18,5,Reviewed: http://breacher18.com/all-review-list/the-others/
90,brewgeek,N/A,Have all the KS stuff.  May sell b/c can't get family to play. :(
91,bruc820404,6,美術很好，題材很棒，只是個人不愛玩。
92,brutal_product,N/A,Have a 2nd copy in an unopened shipping box. KS FAITH pledge.
93,BSC_Elite,N/A,Rigo
94,btharveyku08,6,"Fun gameplay, quick to resolve.

Really uninspired miniatures, though."
95,BTolputt,9,"Great one-vs-many game with a strong theme. Best played with all expansions, which will put the full experience beyond most people though."
96,bucklen_uk,4,"Can't see why you'd ever play this more than 2 player, the additional hero players add nothing as all the information is on the table (nothing hidden, apart from your opponent's cards). It's ok I guess, I prefer this sort of game with a campaign to develop characters, or at least to have some sort of investment in the character. Here they're just tools to get to the victory, you full expect some to die on the way to that.

This probably makes it too puzzle solving for me, I don't mind puzzle solving/tactical games, but this just didn't grab me. Just thought, hmm, I'd much rather be playing Claustrophobia than this."
97,butterfli,N/A,Not my kind of game. Hubby likes it.
98,C0M0DIN,N/A,Kickstarter Edition
99,C3Gaming,9.92,"2-5 players
Best: 2
90m
Exp.: Greed
Wrath
Envy
Lust
Gluttony
Beta
Delta
Gamma
Omega
Apocalypse
Apocalypse Extras
Men of Faith
Sons of Ragnarok
Plastic Tokens"
100,calbond,6,"Pretty fun dice-chucked. Awesome minis (and paint job by Lance), and seemed like some ok tactical choices. Might go up a half point if we played a more in-depth scenario. This was ok, not normally my kind of game, but fair enough."
101,CallesaVault,9,"Thoroughly enjoyed the game, the corruption system is interesting and I'm in love with the horror theme"
102,Cam27,7,"2016 First impresssions.  A game where I love the theme and a lot of the individual mechanics (oh, sweet, sweet corruption...), but love the overall game a lot less than I was expecting to, at least so far.  Hoping further play will resolve some of the fiddliness and reveal alternate strategies to the sin player just piling lots of baddies and fire/corruption tokens in chokehold locations.
***KS edition with all 7 Sins, extra teams, and Men of Faith and Apocalypse expansion."
103,Carew,N/A,"Jaram się tą grą, jak czarownica na stosie! Boję się że nawet znikomej fabuły nie będzie XD w czasie rozgrywki ma się rozumieć."
104,carlosleonrendon,7,"2-5
90 minutes
Best with 4-5"
105,carrickfergus,7,Painted 
106,catz0rz,N/A,Kickstarted
107,catz0rz,N/A,Kickstarter version with all KS Exclusive add-ons (except tokens)
108,Caudill,N/A,Kickstarter.
109,Cavern_11,4,"[1 play] Some good ideas (corruption to boost actions of heroes but hurting them at the end) but the story is very light and the feeling is finally quite usual : move 2 spaces, target a monster, gather a pool of dice using equipment and abilities, roll these dice, count the hits vs the defenses, kill the monster or not, start again. Moreover, the heroes are very fragile (the goal of the sin player is to kill them all) and you can't develop them through the game : one heavy reaction and you are dead. And a little disappointed by the graphic approach of the minis and the sins, I understand that they wanted an horrific approach but all the avatars are somehow similar, big mountains of flesh and tentacles.

French edit : Ce jeu est une de mes grosses déceptions de l'année. Même si je ne suis guère un fan des gros jeux de figurines (demandant trop d'investissement en termes de temps, voir Conan), celui-ci partait sur une idée vraiment sympa : les sept péchés capitaux.

Or, le traitement qui en est fait est, comme toujours, glauque et très consensuel : on fait des bestioles informes et tentaculaires, très proches les unes des autres et donc les pouvoirs ne sont guère inspirés.

Au niveau de la mécanique, c'est du grand classique et, même si nous avions gagné la partie que j'ai faite, je ne garde aucun souvenir de ce qui s'est passé pendant celle-ci, ni coup d'éclat, ni coup de loose. Je ne sais même plus quel pêché nous avons repoussé... Pourtant, je me souviens parfaitement de ma première partie de Mice & Mystics ou de Conan.

Et c'est là que le jeu pêche par excès d'orgueil, par manque de gourmandise, simplement en bafouant cette envie du joueur qui, renonçant à l'avarice en quête d'un jeu luxueux, se retrouve avec un truc bien édité certes, mais trop paresseux. Point de colère donc, mais une déception certaine."
110,charlest,5,"This is a OK game that has a few things going for it. The Corruption mechanic is the main draw, it allows you to time your pacing and explode with big turns and some drama. 

The mission system is also neat as it presents branching objective choices for players mid-session. This is clever and works well.

Love the Lang exploding dice too.

Otherwise though it does seem like a souped up Zombicide. When it drags and gets repetitive is when it's at its weakest. It can definitely overstay its welcome at times by a half hour or so. 

Miniatures are great and the gameplay is a bit mediocre overall. Really borderline on being something of quality but probably just shy. It certainly didn't kick me in the teeth like Blood Rage.

---------------------------------------------
Full review: http://www.miniaturemarket.com/reviewcorner/the-others-review/"
111,cheeko8080,8,"Dragon Shield, Mayday Mini USA"
112,Chevalric,7,Kickstarter
113,chiaruttini,10,"This game is fun, something like Zombicide but more complex. Higher replay ability, different missions change the game a lot strategically.  A lot of small rules to remember specially for the bad guy.
I like to idea that is one against the others, you can be really bad and squeeze the heroes. 
In the beginning the game didn't look balanced between the heroes and the sins but after few games, I find the balance perfect. The best to play is 5, but 4 is already a lot of fun."
114,Chinchillas03,N/A,"The Dice Tower: Zee Garcia - Games for 5 Players, #1"
115,Chinkster,7.5,"Eric Lang's designs seem to share similar hallmarks: simple rules, not so simplistic gameplay. Lots of decisions to make. Lots of interaction. Very enjoyable game. Even though it's a ""dudes on the map"" game, it has enough differences (Corruption!) that it's not a ""standard"" type of game. So far, so good. :)"
116,Chobodobo,N/A,POS
117,chuggst3r,8,"Rulebook Online
"
118,cici0731,5,It's me not the game
119,Cira23,N/A,KS 2016.04.
120,Citan7,8,Very close game in our first one.  The players felt overwhelmed by my ability to gang up on one and murder him.
121,citilogic,8,"Why I back this game?  Comparing to Descent and war games for which you can dream about playing long campaigns that never actually happen. But this game can be setup and played in around 2 hours and feel complete. There are totally 7 sins with different scenarios that will be coming.  This is a game that will be easy to put out on table from time to time. 
The miniatures blew me away, the theme could generate a stunning atmosphere. The game play was great with smooth mechanics. Typical dice rolling Ameritrash but with a lots of fun.  I think it's game Eric should be proud of and become his trademark of his design.  I'm glad I own the KS copy and I think the game can get better with some new stories.  Apocalypse expansion figures are just catching my eyes but not necessary from the story development and game play.
7 sins...玩了七次7 sins, 此時也可對此game 作一小總結, 若在遊戲中經常被罪打跨，不要氣餒。當英雄真是不容易呢！7場戰役中英雄較為有把握的只有紅色情景。其他情景英雄要勝利可以但一定要精確計算、要犧牲、要寧願不打來耗sin player reaction, 要有裝備和運氣。本人玩七場中英雄險勝一場(last battle)而穩勝2場 (red)。
整體遊戲規則簡單, 易上手易上檯，玩完多次情景仍歷歷在目, 難得一見的好game.  各人技能算易理解也没有line of sight 和走格的煩惱。怪物死亡是1 與 0 的層面，怪獸沒有受傷可減省記傷麻煩。英雄受傷和腐败記帳容易。一目了然。自願腐敗系統配合主題一絕。雖你可批評此遊戲不太平衡。英雄難逃罪的魔劫。但又如何? 英雄是要有雖千萬人吾往矣之氣道、英雄也要有看淡人間生與死坦然面對槍林逼的勇氣。我給予此遊戲好評並在收藏不賣系列之一。
7 sins...加上Apocalypse expansion, Sins player 可以做 dominate a district 動用地圖炮傷所有一格內的英雄一血。FAITH team可要多一至二名成員的生命才可完成任務。FAITH team 要用血跑mission 避免非不必要的正面交鋒。"
122,coldray88,N/A,3160
123,coleman07,N/A,sleeve and prep mini american
124,CongratulatoryWisdom,7,"A  wonderful 1 vs All game packed with goodies.

The core box is so packed with goodies and variety I sold off ALL of the expansions from my Kickstarter pledge.

The only way I can see the need for those expansions is that you've played the game a dozen times over a month, and as I play a variety of games I'm happy with the awesome core set."
125,Convivio Ludico,N/A,Max
126,cooljmac,N/A,Kickstarted
127,Coolmew,N/A,Haven't played yet
128,corbillion,N/A,"2-5 Players, 90 Minutes"
129,Corsairs,N/A,"Traded away at 2019 Origins Virtual Flea Market

Also owned Corruption Pack, dice pack, and plastic token pack"
130,CoyoteStarrk88,N/A,Let's wait till I try Moloch.
131,cpxazn,N/A,Kickstarter
132,crepo1,N/A,***
133,crewston,10,Probably the best Dudes on a map game you can get. Euro player and Ameritrah gamer alike witll enjoy. So much more than a dicefest. If you dont plan and work your resources you get punished. The game is great.
134,crsargeant23,8,Kickstarter
135,csb249,5,"Lots of tokens to keep up with, and between that and the boatloads of dice things can feel a bit messy, but I LOVE the way the Sins player is handled, and the push your luck corruption mechanic is great. Seems to offer just enough choices through dice manipulation, card play, and corruption decisions to not feel like a totally random dice fest. Unfortunately has become a slog in most of our games and is ultimately unsatisfying to every player I've played it with. Sold after 4 games. Has good ideas mixed in with a game I don't care for with scenarios feeling very abstracted and dog pile strategies feeling like the only answer for the sins player at times."
136,csiguy911,N/A,s
137,Cthuluforpresident,9,A fast moving 1 vs all that plays well at all player counts. Streamlined but fun combat and interesting decisions that the heroes have to make. The Others 7 Sins has a dark theme but is very reminiscent of Hellboy with a variety of heroes with different powers and looks. Corruption mechanic is awesome!
138,D0rN,N/A,Kickstarter
139,D34TH,10,Amazing miniatures
140,dabiglulu,8,"Easy to learn, really nice miniatures, awesome monsters, the only thing i don't really like is that the controller controls nothing at all and that there is no specific need to kill it or play it other than it's strong and one sin card uses the fact that it is the 'controller'. I really enjoyed my games so far can't wait to play with more sins and the expansion."
141,dacotasolutions,7,"KS version including all 5 extra Sins, Omega and Beta teams. Also added Plastic Tokens, Sons of Ragnarok, Men of Faith teams and Apocalypse expansion. Reduced rating as my game group is not warming to this."
142,dado21780,N/A,"PC
Played it at Wellplayed."
143,Dakrnessprime,7,this game is awsome!
144,DaRedOne,8,Pretty enjoyable. Really dig the 1 vs many style of the game
145,Darges,N/A,Shame
146,darinvg,N/A,"KS Mar 2016. Fighting, horror, dice."
147,Dark falcon,8.5,Backed on Kickstarter 
148,Dark Herald,N/A,"STATUS: Keep
Designer: Eric M. Lang
Publisher: CMON
Player Count: 5 Best
Source: Retail
Price: R2150.00

Notes: SSN001
*Checked"
149,Dark5eider,8,I really like the game but it is rough on beginners. Make sure you tailor each team before the game based on the scenario the players are facing or they are in for a frustrating game. After your players get some experience with the game they can start experimenting with suboptimal teams.
150,darkbaboon,9,Love this game! Lots of bits to set up though.
151,darkrenown,N/A,Only for trading with the Sins and Omega/Beta team expansions
152,darkside78,6,CMON start making good games again guys!
153,Darth Solo,10,Love it so far.
154,Dave007,N/A,Area control.
155,davidweber27,N/A,Haven't Played
156,dawamaker,8,"KS
nice gameplay + nice minis, what else"
157,Deacis,7.5,"Kickstarter.

Best One-vs-Many implementation I've played. Sin reaction, corruption mechanic, apocalypse track and missions make an innovative game!"
158,Deadjake,N/A,"2-5 Players
"
159,Dean Bud,7.7,This game is a fun 1 vs many game. It's not a campaign game but there are tonnes of combinations in the game so it will play out differently. It feels like one side might have more power but that sways unlike Imperial Assault where missions seem to be geared to one or the other side. Lots of teams to put together along with sins makes for lots of different scenarios to be played. 
160,DedElephas,N/A,"+ all Sin expansions, A & B team"
161,DeePee,7,"Great components and production. The jury is still out on the game play itself, but overall I've had fun the two times I've played this."
162,delerium83,8,one v many - playing sin is odd but fun
163,Delfar,2,"Finally the convince me to try it. I hate it more than I though I would, I couldn't found any flavour or lore, the game seems to me unfair and punishing. Don't understand what people see in it. My friend tell me to try it as overlord but I don't it would be more fun to be a sadist with a clear advantage. I will not play again if I can avoid it."
164,Deltic117,7,Dave's
165,demonyang,8,Want to buy.
166,Demos314,N/A,In Shrink
167,des14,8,"I love the theme and game. Enjoy the game sessions, Though I find the corruption stories too tough for the heroes."
168,Destrio,9,100 ks
169,devlish,7.3,"nice 1 vs many, dice chucking, coop. battling seems to be pretty balanced"
170,DFu4ever,6,"All of my The Others stuff is in a big Plano tacklebox.  Shockingly, it all fits quite nicely."
171,dfwilkinson,N/A,C
172,dianalhaas,N/A,Curious
173,diegolamanno,N/A,Dice Tower Top 10
174,Dimo4683,N/A,"X
+Expansion: 
-Beta Team Expansion
-Omega Team Expansion
-Gamma Team Expansion
-Delta Team Expansion
-Sons of Ragnarok Expansion
-Men of FAITH
-Lust Expansion
-Gluttony Expansion
-Envy Expansion
-Wrath Expansion
-Greed Expansion
-Apocalypse Expansion

"
175,Dimoscis,N/A,Kickstarter Edition - Partially painted
176,Dizciple777,N/A,Aldrig spelat. Såld 2020
