,username,rating,comment
15,cmmayo,6,"I got this game because I was a fan of the comic going back 10 years. I'm pleasantly surprised by the fairly straightforward solo play--you can play as one character, or what some solo purists might call ""true solo."" There is a large amount of text to keep track of between your player mat, items, event cards, board locations, spawn cards, etc. It came together in my second play. The designers did a good job bringing the elements of the comics into the game and there are plenty of tough decisions that crop up during play to make it a challenge. Bottom line, I had fun.

Traded"
16,dover157,8,"El arte y calidad de este juego es espectacular. Lastima que sean tan sumamente frustrante con 2 y 3 jugadores. Imprescindible hacerse reglas caseras, sobretodo para colocar esbirros"
17,drscottkelly,N/A,Cards sleeved; bits punched and sorted
18,DrWorm331,7,"Difficult co-op game with action cards to define actions and only 9 city locations, Plays quickly and has a fair amount of variability with the largish event deck and 5 Villains that completely change the final act. Variability would have been great if the hero's had more differences. I didn't have any vigilante / hero games and this makes a great addition to my collection. Components are CMON standard, Great!

A missed opportunity that characters unique ability (famous activation card) is difficult to unlock. Perhaps characters should have also had a starting ability to make them more unique."
19,Egberth2,8,"Great Game but fucking hard (at least all but the the Red Mist Boss). If You - like me - like the comics, it's a big box of fun."
20,ehro,N/A,Tá no BR
21,federik21,7,"Reviewed review. After the first Playtrough, it looked bad balanced and untested. The real thing is that rules are sparse on 28 pages rule book. We started winning the 2 first boss as we played it correctly (we were missing the 3 act ovation per phase thing). Its enjoyable."
22,Ferventmind711,N/A,"Sell, mint, in original shrink wrap"
23,Francescopela,N/A,Cantina
24,frodorik,10,"-Very thematic
-Hard to win
-Replayable
-Quality components
-Solo mode is brutal and fun

This game are in my top 3, i love it."
25,gartramok,7,"Not sure how well this was playtested but is generally unwinnable but still good to play, if, like me, you are a Kick-Ass fan!"
26,Geeken,N/A,Co-op
27,Geekzag,9,Great game - great components and super thematic.
28,Giumangi,8,Retail Edition
29,Gurneywars,6,"Where to begin?  I guess i'll start with the game.  It is just another basic cooperative game.  Pretty much all of them work about the same with some changes in themes, skins or abilities.  You either work as a team or you get that one guy or gal who basically tells you how you have to play to win.  If you like the Kick ass theme and co op game then this is your game.

As far as components pretty basic.  the miniatures arn't to bad and the card stock is pretty good.  There are 3 different sizes of cards.  i just don't understand why companies feel they need to do that?  I found the insert to be stupid though.  First they did fit the miniatures in pretty well but it looks like there is 2 levels but it is just the way the insert is.  Which with all that wasted room they could have come up with a better way for the cards and other components to be stored.  The cards will not fit in insert with sleeves in any way.  2 sets of cards actually use the box as edges of there holder.  The punch out counters have extra bags you can put them in but absolutely no where in the insert to put them.  After making the punch out there is extra space in box and the cards will fly loose if you tip the box.

Is it worth the MSRP.  Absolutely not.  If you can get it for 20-25 bucks then yeah not a bad deal.  Especially when you need to find a better insert or make one."
30,HausOfQwert,N/A,Won from GeekBay auction
31,Hector82,6,"Se repetían varias veces las posibles acciones en el tablero, una y otra vez. No me gusto."
32,icechamber,N/A,Still sealed in box...  not sure I will play it
33,Invisiblesupermonkey,8,"A good game, interesting mechanics and lovely miniatures hampered by an incredibly ropey rule book.  However, get passed the rule issues and it's a (hard) fun game."
34,ironbend,7,very authentic super hero game
35,jkimrx,N/A,"Condition:    NIS (New In Shrink)
Acquisition:  4/10/2020
Source:       Asmodee
MSRP:         $59.99
Paid Price:   $14.99"
36,jkimrx,N/A,"Condition:    NIS (New In Shrink)
Acquisition:  4/10/2020
Source:       Asmodee
MSRP:         $59.99
Paid Price:   $14.99

Extra Copy, Sealed"
37,JugamosTodos,N/A,"Edge - Asmodee
CMON"
38,Kikki,7.5,2-4 giocatori
39,kisabell8,N/A,"Tessas collection marked preorder
Lu demo"
40,KlarkD,N/A,"2019, March."
41,KRWoods1,4,"A cooperative game that is not fun at all.  I am glad I got to try this before buying, as it was really very disappointing.  "
42,madmac11,N/A,Keine Infos bisher
43,Mandor,5,Too difficult. Seems like it wasn't playtested. 
44,marcodegoede,6,Nice adaptation of the comic. Very subtle deck building mechanism. Coop agsibst rhe game. Good balance so it's not obvious that you win. Great suspense.
45,maross,N/A,6500 2020mar
46,maross80,N/A,új 12000
47,Matt62702,N/A,Long-term Keeper: Unsure.—-Why? Hope I love it. I really like the look of this one!
48,Maurice_Oksman,N/A,"{WtP=Low}
Classic CMON dice heavy game—Based on what I’ve read I’d maybe buy it, after playing, for the theme for solo play, but I’m not that huge of a fan of the IP or punishing games that depend on dice for combat. I bet this would have been an auto-buy 5 years ago, but not these days based on my collection."
49,McNinjaX,N/A,[2018-12-09] (15.00)
50,mdlore,6,Not my kind of game for some reason. Tried to play at GenCon 2018 and 2019
51,MegaMushroom,7,"This cooperative game does a great job of capturing the feel of the Kickass comics (and to a lesser extent the movies), tasking you with balancing the personal and vigilante lives of the various characters. Gameplay has a Pandemic vibe too it except with a dice combat mechanic, so strategy will only get you so far before luck takes over."
52,melronperedor,8,"Played two players very fun, good pacing and great theme"
53,Merpen,N/A,1-4
54,Mik3StorM,8,"Kick-Ass: Il Gioco da Tavolo è un must have per tutti gli appassionati del supereroe di Mark Millar e John Romita Jr, ma anche per chi certa una sfida che non si vede tutti i giorni nel panorama dei giochi da tavolo.
Penalizzante, a volte frustrante, ma vi assicuriamo che vorrete tornare a giocarci ogni volta, per essere un supereroe (improvvisato) ancora per un giorno!

La recensione completa su:
https://www.justnerd.it/2019/02/13/kick-ass-il-gioco-da-tavolo-quanto-e-difficile-la-vita-da-supereroe-recensione/"
55,monkeyvsmonkey,N/A,Playtested
56,nanobastaddo,7,Not an incredible comic about vigilantes but it was acclaimed so here is the game for the fans and with many good miniatures
57,Nap16,8,"This game kicks . . . well, you know . . ."
58,Narval7,N/A,M
59,nikolaivp,N/A,sold to Milen Sotirov (Sotirooov)
60,paul10liao,7.5,"規則:
*放置圖版，回合標記放左上回合軌起始格，放置對應人數的入侵版，入侵標記放置在最左邊格，碼頭跟商店標記放圖版左上旁邊，洗勻紅色跟藍色卡牌，藍色開四張，紅色兩張，物品牌洗勻開四張，混混生成卡洗勻，將對應人數的事件卡洗勻，抽六張放在圖版右上事件格，選一張最後魔王卡並做對應的設置
*每個玩家拿一個英雄版，模型放起始地點格，拿對應的起始卡牌，起始三元跟拿對應的狀態標記放在玩家版起始狀態上，將有使用英雄的綠色強化卡放一旁，每人發兩張困境卡蓋著放在玩家版右上兩個對應格
*遊戲進行最多九輪，打敗最後魔王獲勝，每輪有四個階段
1.事件階段  將開的事件往右推再開一張新的，根據新的事件卡設置新的事件，如果有有事件被移出圖版，結算右下效果並移除對應該事件的所有標記，遊戲過程完成中間需求，事件卡棄掉結算左下效果
*地圖的圓格只放小兵，玩家模型跟小王大王都放地圖區就好，X代表等同玩家人數的數量，有數字就是乘幾倍 
2.日階段 有三個回合，每個回合先抽一張混混生成卡結算後，所有玩家討論後同時出一張牌，結算順序玩家決定
>混混生成 先根據卡牌左上是否有符號來將入侵軌右移對應格，然後結算中間效果，再根據入侵標記下方數字生成對應數量的小混混到地圖圓圈，放置時一個一個照卡牌下方地圖區順序放置，如果一區圓格放滿就占區域的黃色箭頭放到下一區
*超級混混為將混混模型下面放黑色底做代表之，如果要放到滿的區域則將一個混混升級，如果都是超級混混則一樣照黃色箭頭生到下一個區域
*玩家卡牌根據左下數字為可移動格數，可在相鄰區域(有橋或相鄰)移動對應格，右邊可能有標示該卡可執行區域，有時鐘符號則執行該地點行動，其他符號就獲得錢或增減狀態
*綠色卡為玩家聲譽到達頂時可拿並取代一張手牌
*地點行動  如果圓格被混混佔滿則不能使用，下方清空獎勵為不管任何方式只要清空該區域所有混混獲得，多人時只能一人拿
>警察局 支付三元清空一個區域的所有混混，獎勵為清掉任意一混混
>中央公園  提升一點心情或是力量，獎勵為提升心情，當心情降到4時會開右邊困境卡，降到1會開左邊，提升超過會蓋掉
>華爾街 減少一心情拿三元 獎勵一圓
>商店 可花錢買任意裝備，並馬上裝備之，裝備根據符號每個部位只能裝對應個，聲譽夠高會減免，獎勵為放一個標記在上面，放滿時清除抽一個裝備給任意玩家
>圖書館 放置兩個保護標記在任意兩個圓格 獎勵為放一個
>醫院 回兩血 獎勵回一血
>碼頭 放置碼頭標記在碼頭軌最左格，根據哪一面朝上，玩家在不管哪裡戰鬥時獲得+1攻擊或防禦，獎勵往左移動標記一格
>市中心 拿回一張使用的手牌或是拿取開著的任意牌(拿開著的要棄掉一張牌)，獎勵聲譽+1
*戰鬥 有大小王或混混的區域可用對應符號(紅色卡牌)進入戰鬥，收集對應的藍紅骰並投擲，命中標記一點傷害，防禦標記檔一點傷害，混混固定一點傷害一點血量，超級混混兩倍，扣除防禦後扣自己血量，只有打大小王才會記錄血量，否則傷害要足夠才能移除對應模型，閃電符號可觸發所有對應的能力或物品，一個符號觸發全部一次
*一起戰鬥  在同一區域的可一起戰鬥，傷害可自由分配也可全部一人接受(可超過血量)，閃電符號只能觸發自己的效果
*血量到底丟昏迷骰，空牌面則血量回到0，昏迷面則腳色放到醫院，血量回滿，心情降到會觸發困境卡的第一格，(4或1)，事件卡全部往右移一格
3.睡眠階段  碼頭標記右移一格，確認英雄困境卡或效果，確認事件卡效果(左到右結算)，確認最後場景卡是否翻開(完成三張事件卡)
>最後場景 如果完成三張事件卡時觸發，根據一開始選的魔王卡做設置，便把之前的所有事件卡移除，用魔王卡事件卡(大致規則跟事件卡相同)，每次完成一張魔王事件卡時要馬上再開一張放在1的位置(其他左推)，最後場景軌會記錄魔王攻擊防禦跟血量
4.重整階段 拿回所有牌，所有玩家可選擇獲取一張開的卡牌並棄掉一張手牌或是改拿1聲望/1圓/1心情，剩下的行動卡跟物品卡都棄掉在開新的，使用過的物品重置，回合標記前進一格
*遊戲在中央大廳不夠放混混時或是不可能完成三個事件時，或是九輪結束都算輸
**單人遊戲時
*使用兩人事件卡，起始六圓，抽三張藍色卡選一張取代你的起始卡，物品卡抽四選一，藍色卡牌都只開兩張"
61,paxtt,N/A,Copies: 2
62,PDXGameKnight,N/A,R3
63,pickboy87,2,"Minis for the sake of minis, clunky rules, and the game pace felt off. I lost interest pretty quickly before the game ended. The dice mechanic feels dated."
64,Pol56,6.5,"The good :
The deck building is very good, subtle but fun upgrades, with very nice theme. ( you want to do volunteer work? Gives good publicity, increases you well being but cuts down on your free time)
The scenarios keep the game moving without overly forcing the play. 

The bad : 
Characters can max out a little too easy. It's more fun when the ultimate is (just)  too difficult. 

The ugly : 
Well, it's not ugly, just really bad. This game takes way too long. 

For you information, we play the first scenario with 4 players. It was quite easy but it took over 3 hours. ."
65,Posco,9,QUEST: A TIME OF HEROES
66,punkin312,7.5,"Super challenging cooperative game! Really hard to manage all of the baddies that show up, you really need to get into a groove quickly to manage it all. Love the challenge! Really cool looking game too. Really enjoyed this an looking forward to playing more."
67,Quillbone,8,"Kick-Ass is a fun and multi-faceted strategy board game. It combines elements of worker placement, deck building and dice stacking mechanics to create a layered and challenging gaming experience for players. Contend with enemy spawning cards as well as an impending event deck to keep New York City safe from criminals and villainous plots, while also trying to balance your stats (social media likes, happiness, health and money). 

Thematically it works beautifully. The excellently sculpted miniatures, beautiful board, character dashboards and the artwork from John Romita Jr (Kick-Ass Co Creator and Artist); which appears on all of the cards and even in the rulebook, all add to the player experience and really bring the world of Kick-Ass right to your tabletop. 

The biggest criticism I've seen this game receive is also one of its greatest strengths. It's difficult. It is is by no means a walk in Central Park. Having to balance all of the different elements of your own character and still make time to move throughout the city to bust crimes is by no means an easy task. And nor should it be. This was the very essence of Kick-Ass' struggle in the comics, and it's only right that this struggle be reflected in the mechanics of the board game. Kick-Ass gets his ass kicked more often than not, and even when he wins, victory has its price. This too, is true for any brave enough to immerse themselves in this board game.

I'm a sucker for a game with nice miniatures, so when the mechanics and gameplay are immersive, layered and challenging, it is an absolute pleasure to have such a game on my tabletop.

Pros:
-Nice miniatures
-Nice board
-Well boxed
-Great artwork
-Layered mechanics
-Solid strategy game
-1 player
-Very thematic in gameplay
-Event Decks offer diverse challenges
-Final Plot Decks are individualised and offer unique special rules which keeps players on their toes

Cons (and ways around them):
-Dice: rolling for success is not easy. 
Solutions: 
--Strategically you can overcome this by acquiring the katana and night vision item cards in the shop district of the game board and/or get your character activation cards like 'Sadistic' or 'High Cost, High Reward' to assist your ass-kicking.
OR
--House Rules: using D6 instead of the red assault dice with the following values 
1-2: Miss
3: Lightning
4-5: Hit
6: Hit & Lightning
This way your chances of missing are reduced when you acquire a weapon with the lightning ability, but also a 6 then offers a double hit.

Overall, I'm a big fan of this game. It can be frustratingly difficult, but if it were too easy, that'd be worse. Even after a very tricky 1-player game in which Big Daddy got mowed down by a hail of bullets from the Skull Gang and Vic Gigante, in my final activation of Round 9... I was disappointed, I was gutted, I was mourning the loss of a great hero... but I was invigorated to try that mission again. 

My head was spinning with decisions I'd made which had hampered my chances of victory. From spending too much money on mediocre items, to picking up activation cards I never got to see the benefit from and to not keeping enough districts clear, there were a range of decisions I could have made differently to tip the balance of the game. In that way, it makes the game fresh each time you put it out on the table. A lot of the event cards will pop up again after 2 or 3 games, but how you and your chosen heroes choose to engage with the villainy of New York City, is entirely up to you."
68,rahdo,N/A,"liked it quite a bit, in spite of my distaste for the 'roll to resolve' combat. but it was too violent for my wife's tastes, so away it goes"
69,raulares,10,juegaken
70,SeanXor,6,"The game seems very thematic and it offers a lot of balance between players needing to do their own thing and work together.  However, co-op games like this are just not for me.  "
71,SeerMagic,7.5,":) I love the theme
:) Fantastic miniatures
:) Good variety 
:) Easy to understand iconography 
:) Gear, characters, and action cards make leveling up fun
:) Different color minis for each type of characters
:) Gives a bonus to cleaning up an area. So even if something spawns back there (like other put out fires coops) you don't feel you wasted your time.

:!block: Very difficult

:soblue: Missing the humor of kickass
:soblue: Swingy dice
:soblue: Overly difficult start
:soblue: Box size
:soblue: Subpar rulebook
:soblue: Doesn't do a good job of explaining the theme to people who don't know it"
72,Sol23,7.9,"Look: 9
Fun:  7.5"
73,stealthsaint,N/A,Release date?
74,tdelme,8,I think the rulebook could be better. Many things are quite unclear and some improvisation is needed. I really hope a faq would still come available because the game itself is quite good.
75,tendresse,10,"Exceptionnal art work, not too long of a game, good selection of characters that all feels different enough, and bosses are really challenging. The rulebook lack a little bit of clarity, but thats the only downfall. I REALLY hope they'll come with new bosses and characters in the future, and maybe more kick-ass haha action cards"
76,The Dice Box  Cafe,N/A,A
77,tiberiusdw,N/A,2018
78,UrMYn,N/A,$24.00 Miniature Market
79,Woahorse,8,Challenging and Fun Cooperative play!  Love the theme!  Will take a few plays to master.
80,yoda844,N/A,H
81,Zondag,5,Randomness.
