,username,rating,comment
24,bharath,N/A,"Excellent Condition.

Kickstarter Edition, Blood Moon Pledge + Full Moon: All-In Set.

For More details, see https://www.kickstarter.com/projects/cmon/bloodborne-the-board-game/description

Includes the following:
) [GameID=273330]
) Chalice Dungeon
) Promo Material
) Loft Campaign
) [GameId=279553]
) [GameId=279957]
) [GameId=279878]
) [GameId=279084]
) [GameId=279749]
) [GameId=279271]"
25,bharath,N/A,"Excellent Condition.

Kickstarter Edition, Blood Moon Pledge. For More details, see https://www.kickstarter.com/projects/cmon/bloodborne-the-board-game/description

Includes the following:
) [GameID=273330]
) Chalice Dungeon
) Promo Material
) Loft Campaign"
26,BiancaAlex,N/A,KS
27,billymoustache,N/A,"KS: May 2019
Delivered: 

PM Complete"
28,blackshirt,1,"KS 4/19 ETA 5/20.  $45 USA shipping for the base pledge is ridiculous.  Gotham City Chronicles All-In shipped in an oversized box had cheaper shipping.  It's not the money that's the issue, but CMON appears to be price gouging on shipping to pad their bottom line."
29,Bodde1972,10,10/10 because people seem set to review bombing this game
30,Calixtus,10,"A fascinating game, just like its card game brother, a potential 10 for being unable to be improved upon. I will just have to play to be sure of it."
31,carlosleonrendon,N/A,"1-4
45-75 minutes"
32,chaudfroid,N/A,"Base game + stretch goals +
- Mergo's Loft
- Blood Moon
- Chalice Dungeon"
33,ChrisWoodVO,N/A,Part of the Kickstarter
34,Chubel,1,Rate based on CMON shipping outrageous practices for country I reside in. Open to change if relevant changes are made.
35,Cinodon,N/A,Shipping costs crazily higher than stated during the campaign.
36,CoolBreeze42,N/A,"Due May 2020 
Blood Moon Early Bird Pledge
Includes:
    Bloodborne: The Board Game
    Exclusive Kirkhammer Hunter"
37,Cstriker01,10,"Will change my rating when I get my copy and I play it. In the meantime, though I loathe to do it and I'm a big fat hypocrite, I am going to go against the review bombing."
38,Cyber25,10,"I am putting a 10 for now because there are many whiners that decided to go against CMON by putting 1 just because of shipping charges (justified or not). This is going to be an amazing game, it doesnt deserve this immaturity."
39,Cyberian,N/A,Kickstarter
40,Darksoulslover,10,After following the kickstarter closely I've decided to back it. They released some short videos of gameplay that seems pretty intricate and fun. But what turned me over was the intricate description of the campaign they had yesterday. Im looking foward to this game
41,Death4AllAges,N/A,"Many are complaining that CMON was dishonest about shipping, well CMON made it clear that they were not absorbing the shipping. Many, and I mean many, paid a very reasonable shipping fee. I will admit that there are also those who seem to have gotten ridiculous shipping costs, but again this has NOTHING to do with the game, and much more to do with how much it actually costs to ship something this size. CMON has been very open to refunding (granted, holding 10% for fees) anyone whose shipping cost was high.

It should be noted that the $10-$20 US shipping was for a standard 4kg package, the end product was much higher and other than some rare cases (NZ and some Middle Eastern countries I understand) the rate actually works out to be what CMON ended up charging. There is some fluctuation based on location in the tune of ~$15, but people were expecting $10-$20 shipping for the end package weight when the estimate was for a 4kg package."
42,djfooboo,N/A,"+ Promo Box: 18 enemies, 1 boss, 6 hunters, 8 chests, 5 lamps, 4 dolls"
43,djinn174,1,shame on you CMON for your underestimated shipping price ! (x2)
44,drakecoldwinter,N/A,KS
45,DrewFalconeer,N/A,Game hasn't been released yet but I am review-counter bombing this to offset the 1-rating demency.
46,DrewFalconeer,10,The game isn't out yet. Voting 10 out of 10 to counter-bomb the 1-rating idiocy.
47,Drujeful,10,"I love Bloodborne and it looks like CMON is doing the game justice. The board game checks every box in what I want out of a game: deck building, dungeon crawling, exploration, character customization, solo, co-op, skirmish, story-telling, campaign play designed for replayability, random one-off runs. Every gameplay video I’ve seen and every mechanics description article has shown me that this will be a great game. Can’t wait until it ships!"
48,DTkiddin,N/A,Kickstarter Edition
49,dubiousjim,N/A,@horror @new
50,dukepuccini,N/A,ks waiting
51,dvon88,N/A,"Kickstarter core box, all Kickstarter exclusive content, all kickstarter bonuses, all kickstarter expansions"
52,Dystopian,8,Likely rating based on prototype rules and game design videos
53,easterncalculus,N/A,ETA 2020
54,elcaraescombro,N/A,Kickstarter Edition
55,ELink2k,N/A,KS x
56,emodiu5,N/A,"PM Complete 07.09.2019
Survey complete 08.16.2019"
57,endur0,N/A,1-4
58,estogael,10,Offset rating
59,evkefalas,N/A,-ks edition with all sgs
60,Exicaltus,10,"I hate review-bombing. And I hate fake reviews like the one I'm typing. And I hate that you can rate a game before its official release.

Add a rating system to rate companys or something. What's next? Go to Zombicide and rate it into the ground because ""CMON ripped you off""? 

This rating system should =ONLY= be for the actual game and the people who worked on it. The game-designers and artists. You're giving them a 0/10 for all the effort they're putting into this because you feel that CMON owes you 10-20$. I can't believe this.
Add a bad review elsewhere. Report them to Kickstarter so -perhaps- someone speaks to them and they communciate shipping costs better next time. But don't punish the designers before the game is even finished..."
61,ExplodingSnail,2,Crazy shipping costs which far exceed what was stated during the campaign.
62,Fabio Baldan,1,"Shallow, repetitive and doesn't emulate the same difficulty de video game has."
63,faerloev,N/A,All-in on Kickstarter
64,FergusMcLeod,10,"Because Review Bombers, Haters and Shipping Cost Pussys are fucktarts ?"
65,Festivus99,N/A,Kickstarter
66,FreeArt,1,Predatory business model and tasteless gameplay.
67,FSTiletto,N/A,ETA Aug 2020
68,Geeken,N/A,?.??-1KS 2024
69,Gelfur,N/A,est. May 2020
70,Glocking,10,The game looks like a tasteful and well desgined adaptation of the videogame. Cannot wait to get my hands on it.
71,Goldron,N/A,waiting for ks ...
72,Gomer,N/A,Kickstarted 2019.
73,Goodsound,9,"Counter rating to several 1s based solely on KS Shipping costs.
Mine were $34 which was in the expected range."
74,GorditaCrunch93,N/A,Kickstarted - May 2020
75,Grob34,1,They heavily underestimated the shipping costs during the KS in order to sell more.
76,H3r0uX,N/A,"Simon, Mathew (4 joueurs)"
77,Hayabusakatana,10,Rating based on a dream i had
78,HereComesTomorrow,10,Rating it a 10 to cancel out the 1s from people who haven't played it. I'll readjust my score when the game is delivered and I've played it.
79,Hlorridi,1,Another boring CMON game...
80,howardnottheduck1,N/A,"Backed on Kickstarter as big fan of the game, cautiously optimistic about it."
81,ianoble,1,Shipping costs are outrageous!
82,illogicalcat,N/A,Waiting on kickstarter delivery
83,Jassokissa,N/A,Kickstarted
84,JensG,N/A,"Blood Moon Early Bird Pledge

Bloodborne: The Board Game
Exclusive Kirkhammer Hunter
All applicable Stretch Goals"
85,jessmaster,N/A,Kickstarter
86,jesterjim,1,"3Rd party
FLGS
post KS"
87,JJOO,1,This is not an assessment of the game but of the way CMON is trying to make profit based on deceiving customers with shipping costs. They are testing the limits of customer patience to see how elastic demand is. I will change the rating once CMON explains what is really going on here and apologises
88,Josepheus,N/A,KS Edition inkl. aller Expansions
89,joshgbeck,1,Announcing an increase in shipping costs after the 14 day refund policy is shit business. Fuck CMON.
90,Juan Perea,N/A,"
"
91,Kassuk,N/A,"Pledge: Blood Moon
https://www.kickstarter.com/projects/cmon/bloodborne-the-board-game?lang=de
Ankunft: ca 2020-05"
92,Kenndogg,N/A,Kickstarter: Blood Moon Pledge
93,KimChi_Man,10,Can't wait to paint
94,kingsburglar,N/A,Kickstarter
95,Kotus,1,"I rated that game as low as possible because cmon has screwed us during the kickstarter campaign, we discover during the pledge manager that the shipping cost are twice than the amount expected at first and written on the campaign page. And of course impossible now to cancel our pledge without losing 10% of the amount. And since then, no official explanation from cmon who stay mute despite the scandal.
Congrats cmon, that will cost you a lot of your fanbase that won't  return again to support your futur projects."
96,koutynhu,N/A,"Sep 2020

BloodMoon EB Pledge + Hunter's Dream & Cainhurst Castle

*Own: KS Edition w/ Chalice Dungeon, Mergo's Loft, Promo Material Box, 
Forsaken Cainhurst Castle & Hunter's Dream"
97,Kpxzzang,1,"Worst tactics ever by the publisher on Kickstarter. Quoted $10-20 for shipping during the campaign to lure in backers. Now they want $50 for shipping, which is 50% of the cost of the game itself."
98,Kralli,N/A,"Chalice Dungeon	
Blood Moon Box	
Mergo's Loft"
99,krhayden,N/A,Backed on Kickstarter (Blood Moon Early Bird Pledge)
100,Kroal626,N/A,"this game has me really hyped, went all-in on KS and cannot wait to play it. this looks like it can become a favorite."
101,KRWoods1,8,"I only played a prototype, but it was clear the designers really love the IP.  This is a wonderful homage to Bloodborne.  Its rules are simple, and the story comes through nicely.  I am curious to see where it goes, but from my experience, there is certainly a lot of potential here!"
102,kukugames,N/A,later exo kani erotima kero
103,kyrth7,N/A,"Review-bombing may de-legitimize the value of peer-ranking systems, but it's also the only recourse when companies become dishonest and steal your money. I disagree with it on principle, but I disagree even more with bait-and-switch tactics, false advertising, psychological manipulation, using FOMO, and sunk-cost to rob people of their money. This is marketing and business in its worst form."
104,Lactika,10,All-in pledge. Will change the rating after playing it but 10/10-ing it for the meantime to counteract the ignorant 1-bombers.
105,lbrennan85,10,"If people start review bombing due to the company, not the game, then the reviews become pointless. Argue in the forums about shipping costs, they won't affect the retail game. Keep reviews about the game itself.

I'll amend this rating once the game is released."
106,leitner,N/A,Unarrived
107,lescard60,N/A,Kickstarted
108,longmen76,N/A,"+ Kickstarter Stretch Goals
+ Forsaken Cainhurst Castle
+ Forbidden Woods
+ Hunters's Dream
+ Yahar'Gul, Unseen Village
+ Upper Cathedral Wars
+ Byrgenwerth"
109,Luigispears,10,Este juego se ve increíble. Me gustaría que tuvieran una versión en español.
110,macschwag14,N/A,Kickstarter
111,MadMoo76,N/A,Awaiting Kickstarter!!!!
112,malfakter,N/A,Kickstarter
113,ManuelHermida,N/A,Kickstarted
114,marstiller,N/A,October
115,mascalian,N/A,Kickstarter
116,Maurice_Oksman,N/A,"[b]Kickstarter[/b]: CLUB
[b]Status[/b]: 4 
"
117,Melcita,N/A,Solo
118,Meleron87,10,Butt hurt people rating this game based on the company and shipping prices and not on the actual game.
119,mercury71,10,Everybody talks about shipping...? Is Bloodborne a Pickup-and-Deliver Game?
120,meshnas,1,"Shame on you CMON..

You have rejected and denied every single solution I suggested to resolve this very bad situation I have been put into due to your outrageous shipping costs that have been increased to more than four folds to the amount mentioned in the campaign..!!

I would understand a slight increase due to the stretch goals added at the last hours but THIS (from $35 to $136) is unreasonable and just plain insanity..!!

Unfortunately for you, you are loosing your customers and people are writing about your greedy shipping costs that have multiplied many folds than suggested earlier everywhere over the internet ..!!

Although I have admired your board games for so long and bought a lot of your previous games, this was my FIRST kick-starter pledge for CMON and most definitely the LAST..!!

It is such a shame that the board games that we have known and loved are being degraded and contaminated with the greediness of the currently purely business oriented company that created them..!!

You have lost me as a customer and as a big fan or your games and most probably many others outraged like me.. !!

Bye forever"
121,mikeinbc,N/A,"Shipping the base game jumped to 150% of the maximum Kickstarter shipping rate. If there's one thing I won't tolerate is being lied to. There is NO justification for this. To those who say this has nothing to do with the game, I call BS. This is a CMON design, a CMON publication, & a CMON shipping scam."
122,Miniac528,10,Voting 10 to try and counteract all the downvotes it got for shipping costs. Will adjust accordingly when played.
123,monkeyvsmonkey,N/A,playtested
124,montgodr,N/A,Drew
125,Moondraco,N/A,"- Never played -

Expected: August 2020"
126,mountainpony,N/A,"My personal ""Most Anticipated Board Game of 2020"""
127,MrVarnor,N/A,Kickstarted
128,Muireann,N/A,Kickstarter
129,MythicMarty,10,Bloodmoon Pledge
130,nkhat,1,will update when released
131,nomercyrider,10,Placeholder to offset ridiculous review bombing that isn't even related to the board game itself.
132,oiledgladiator,N/A,Owned
133,Onesiphorus,N/A,"KS
Blood Moon Early Bird
May 2020
+Full Moon Set"
134,ontheattack,N/A,KS - Mai 2020
135,Paka,10,"Counter-scoring for those ones. Go and bomb the company not the designers, who seem to really wanting to do the game justice. Will change after playing and trying out."
136,PioneerDJ,N/A,"Amazing videogame, the board game looks great and has copied the gothic horror feel of the PS4 namesake. Time will tell whether it plays as good as the console..."
137,popotski,10,Fighting the downvoters with passion
138,Prince of Guelph,N/A,kickstarter
139,ProgenitorX,N/A,Kickstarted: Not Fulfilled
140,Rabidboxer,N/A,"Mini Campaign, Coop

Why Do I own this game?
Unplayed. I love the IP."
141,Rendemedum,N/A,"Funding period Kickstarter: Apr 23, 2019 - May 15, 2019 (21 days)
Estimated delivery: May 2020"
142,ricarduscat,1,CMON polytics
143,RobbChaos,N/A,"Kickstarter
Not received yet"
144,Robinflight,1,Reviewing to anti review prop the review propers who give 10s
145,ryusep,N/A,Kickstarter
146,Samix111,N/A,"Hi, this will be in English language only?"
147,samoan_jo,N/A,(120)
148,Sappidus,N/A,KS
149,sbpart01,N/A,Backed on Kickstarter
150,SEKTOR321178,N/A,Kickstarter.
151,sephi78,N/A,https://www.kickstarter.com/projects/cmon/bloodborne-the-board-game?ref=discovery&term=bloodborne
152,Settler86,10,"Kickstarter 2019 / Backer 13.823 (EB, All-in)
-
10 because of personal hype & against 1 shipping rates"
153,sighentist,10,10 because it's ridiculous that games that haven't been released can be rated. Bound to change after I play it.
154,Skitch_,N/A,"Currently backing on KS but thinking of dropping. The miniatures look amazing. The Bloodborne IP is fantastic, but CMON seems to be slapping Eric Lang's name on everything these days. Certainly they are relying on the miniatures yet again to sell another game but it feels like there is a distinct lack of urgency, tension, and difficulty that oozes from the video game. From what I have seen of the gameplay it looks shallow and hollow. The board game will never be able to replicate what the video game offers - punishing boss fights that require focus, quick reaction, smart decision making, problem solving, and urgency. You don't get a break in the video game, ever, which leads to a fantastic sense of accomplishment when you overcome the game. This board game feels like it lacks the reward for playing it. It will sell because of the emotional ties people have to the video game. And it has Eric Lang's name on it. And it is CMON. And it is miniatures. There will be staunch defenders of the game because they love the IP. CMON truly has mastered the prescription for selling board games."
155,skullmunch,10,Best game ever!
156,SkyBry,N/A,Backed the kickstarter...
157,slinkslink,N/A,Kickstarter 
158,Sol23,N/A,Paid on KS
159,somahead,N/A,Kickstarter Early Bird $90 (Estimated delivery May 2019)
160,sorsajuhla,N/A,CMON should re-think their company values. A little disappointing campaign so far. The shipping estimate was $35 and ended up being $60. At least they keep us updated.
161,Squiky,N/A,not received yet
162,stangnva,N/A,Kickstarter - ETA May 2020
163,supertoboh,N/A,Kickstarted
164,Susslethorg,N/A,Kickstarter All-In 
165,SWEJunkhead,N/A,Backed on Kickstarter
166,Tchenko,N/A,Kickstarter 05/2020
167,templebay33,N/A,friend backed it
168,Tenburo,N/A,Kickstarted.
169,Termino,N/A,2020
170,theradon,N/A,Dungeon crawl
171,thereck,1,Manually put in a .5 for $50 shipping for a base pledge in the continental US hidden until after the ks.
172,The_Insane_One,N/A,"Or more accurately, kickstarted. All in!"
173,the_ka,N/A,05.2020
174,Thronesmasher,N/A,"Dropped my early bird pledge. The gameplay seems too simple and repetitive, and decision space seems very small. Furthermore, the game is scenario based, limiting replayability, unless you buy multiple (over-priced) add-ons, making the core game only part of the full game experience. Chalice Runs and PvP content to extend replayability seem uninteresting and tacked on.

Endless KS exclusives and add-ons force people to go all-in for $300+. Quite risky, since there are currently 0 real gameplay videos available. We only have the word of the designer this game will be great. $300 will buy you a lot of board games with a proven track record."
175,Thunade,N/A,Backed on Kickstarter
176,TimberFrame,1,"Because its CMON (beautiful miniatures, Boring gameplay), because too much expan$ion$ required, because too much 10s, because my zombicide collection sits on my shelves doing nothing."
177,tomiz123,N/A,Kickstarter
178,tootz,N/A,full pledge kickstarter on order...cant wait!!
179,treib0r,1,"Also dropping my early bird pledge.
- overpriced add-ons
- add-ons ONLY avaible during KS
- lack of replayability
- no proper gameplay video
- mini fetish > gameplay (from what i see in the rulebook)"
180,umekichi,N/A,Ks
181,UndyingRedComet,10,"I'm giving this game 7.5 out 10. My rating is counter extreme ratings of 1s I have seen here on BBG.


I am looking to buy full KS at a discounted price, maybe I will wait in late 2020 or later for used copy to be on sale. $200+ is little above my price point for this game

Combination of betrayal of the haunted house and deck building game. Card Combat feels a little like the card game version or Gloomhaven.

I really like the combat system and the upgrades, but that being said i dont think this game has enough content in story length especially compare to betrayal of the haunted house or Gloomhaven. I think most of the $$$ is going to be in large bundle of mininatures that most player are forced to pay for. Gloomhaven also has a better combat system than Bloodborne and Gloomhaven difficultly can be changed to be harder or easier. Bloodborne difficulty is fixed, and I didnt find it to be ""hard"" like designer suggested it to be in a 5 player game. However it could be more difficult with less players if the everything stays the same (overall, less players to tank damage I think would be major factor). Inside dungeon stuff is great,  but Gloomhaven has more monsters per a dungeon session while betrayal is better at event encounters. This game feels in between those 2 games in that sense. For the cost of the game, I recommend gloomhaven overall $100, 100 scernarios, 17 characters, tons of stuff or betrayal of the haunted house for the horror/encounters, I think this game is way too expensive. Considering that major components are cards, you could technically wait to make an PnP version of this game if someone was nice enough to scan all the cards and/tiles, and use filler monster tokens/mininatures to play this game... and it might be worth it to save $200+."
182,vandervoet,N/A,Evan
183,Vergelius,N/A,"KS
Beräknad leverans Augusti 2020
"
184,vikingowa,N/A,KICKSTARTER
185,Vincenthartog,10,Due to negative ratings for now 10 stars. Gameplay looks really fun!
186,Virral,N/A,Kickstarter
187,vivisectai99,N/A,1-4
188,vvinston,N/A,Most probably will sell after arrival
189,Watepitusberry,10,Its annoying that they have aome kickstarter exclusives. But the quality and game play look to be top notch. With the latest updates the game seems to be shaping to be great.
190,Wetworks,N/A,Kickstarted
191,wiredreflexes,10,"Somehow, board gamers are even more entitled than video gamers.  Wait until you play it to rate it, ESPECIALLY AS THESE RATINGS MEAN LITERALLY NOTHING."
192,Wolthreep,N/A,All in
193,Wraith75,N/A,KS
194,xines,3,"Insane shipping costs. Abusive overprices.
During campaign CMON knew how much boces could grow and never changed or updated shipping costs estimations. Lack of honesty and respect. I will refund even I lose 10% of my money. It's not normal +100 or 150 % more of the costs guideline"
195,xiucutil,10,to all weeping weeners - you forgot to give rating 1 to expansions. So go ahead and make yourself happy :)
196,xristosdomini,N/A,I can't wait to see the bad boy arrive.  May 2020 can't get here fast enough.
197,yrvn,N/A,Refunded
198,Z3466,N/A,"Kickstarter Edition
2020 May"
199,Zenthain,N/A,"+ Chalice Dungeon
+ Mergo's Loft campaign
+ KS promos"
200,ZhouYu35,N/A,Kickstarter / May-2020
