,username,rating,comment
71,Leech2999,2,CMON will sell this in stores before you get your KS copy. Absolutely no reason to back unless CMON changes their bad business practices.
72,lescard60,N/A,Kickstarter
73,Llewellen,N/A,"[url=https://www.kickstarter.com/projects/cmon/trudvang-legends/description]KS[/url], geefkunder, PM done
payé"
74,Lord Silver,N/A,Kickstarted 2019
75,Lord_Kristof,N/A,"Seems like this one uses one mechanic similar to something I designed for a never published cooperative viking-themed game back in 2010! Well, at least Eric Lang's working on this, so I guess I'll let it pass..."
76,Lorlen,N/A,Backed on kickstarter
77,Luds,N/A,"([url=https://www.kickstarter.com/projects/cmon/trudvang-legends]www.kickstarter.com[/url], backed 2019-07-23)

Not tried yet."
78,lulavac,N/A,"Although I seem to have love and hate relation with CMON games (loved Blood Rage, had fun with Zombicide but really disliked Massive Darkness and Arcadia Quest), but this one really looks promising. The rune placement mechanics seems as a good mixture of luck / choice, ""legacy"" world  in campaign seems to be done in interesting way.

Probably the game will require high $$$ investment to make it really great, but I am sure it will  be worth it.

Can't wait the kickstarter campaign."
79,madmanw,N/A,December 2020
80,Magistrate,N/A,NOT OUT YET
81,marstiller,N/A,December
82,Mashroom,N/A,Kickstarter
83,mattlowder,N/A,didn't back KS July 2019. Will likely buy retail Jan 2021.
84,Maurice_Oksman,N/A,Kickstarter(1): Paid » Update/Waiting for Delivery
85,MegaHamster,N/A,"Stop rating games before they're out. Especially you people rating it a 1 because you don't like kickstarters. Plenty of games to play, just jog on and do your own thing. Idiots."
86,mercury71,N/A,"Dear hater,
Is that really so hard that there are KS-Exclusives, which you probably do not get ?
Go home and cry for yourselves."
87,mihaha,N/A,Kickstarter 2019 ???
88,monkeyvsmonkey,N/A,playtested
89,montgodr,N/A,Drew
90,MrCrunchwrap,N/A,Kickstarter
91,mrthomasschmidt,10,KS backed
92,MrVarnor,N/A,Kickstarted
93,mymgoth,N/A,"Kickstarter

Funded: 2019-08-14
Estimated Delivery:?"
94,netminder69,N/A,Backed on Kickstarter
95,odinsgrandson,N/A,"RATE ""NONE OF THE ABOVE!""

Let's change the face of Board Game Geek's Game Ratings!"
96,petewys3,10,Rated a 10 because a) I'm excited and b) entitled little butt hurt children rated it 1 in defiance of Kickstarter Exclusives.
97,PioneerDJ,N/A,"Love the Norse theme, hoping that CMON make another great game."
98,pozz70,N/A,Kickstarted
99,Ppiechuu,N/A,Zamowienie forum: japanczyk Dec 2020
100,randolph007,N/A,Kickstarted this new CMON game
101,realfist,1,More gross plastic disguised as a game ... no thank you.
102,revrog,10,Offset the 1's will re-rate once my KS arrives...
103,rhysbrettbowen,10,"Rating early based off the playthroughs and all the info I can get. This is right up my alley. Love the IP, the immersion and the stories. Can't wait to get at it. Will definitely be in my top 10.

Also rating early because idiots are rating 1 for reasons that aren't about the game."
104,ricarduscat,1,Bad use of kickstarter
105,Rifleman556,N/A,This game looks amazing.
106,rilzchen,N/A,Dez. 2020
107,rmrtoad,10,"I'm rating this game a 10 to offset people that have never played the game giving it a 1.

Users rating games they have never played, nor have they even been released, a 1?  Why?  Are you serially offended by everything?  This is the reason why BGGs ratings are useless, if not a complete joke.  I honestly see Amazon user reviews as giving a better sense of whether I would like a game or not."
108,Robinflight,1,"After charging $50 domestic shipping for a base game a month ago, they said this was going to ship for $15.

When are they going to stop lying to consumers."
109,Ryukhan,N/A,Backed on Kickstarter
110,ryusep,N/A,Kickstarter
111,samoan_jo,N/A,(260)
112,Scottacus912,N/A,not released yet
113,SDSteel1990,N/A,Kickstarter
114,seedsofchaos,N/A,KS - All In
115,Severin Senf,10,10 for offset (and hype)
116,sharra65,N/A,Funded ks
117,sirPuppyIV,1,People are finally realizing how terrible of a company CMON is
118,Sklorno,N/A,Kickstarter ordered
119,slinkslink,N/A,Kickstarter 
120,Southern Fried GN,10,"Using Kickstarter is fine, and people rating this a 1 when they've clearly never played it is absolutely disrespectful. Can't stand 'em! I bet this game is going to hit the top 100 when it drops. It's Eric Lang, of course it will!"
121,stangnva,N/A,"Kickstarter - ETA Dec 2020
Received - "
122,Steph944,N/A,Late pledge
123,stevelabny,N/A,Dec 2020
124,Superneal,10,Test-Played this AWESOME game at GenCon!
125,Talavan,10,"Marking Kickstarter exclusive content as unethical is unethical: it pushes you away from great games, by taking advantage of your fear to pay for it. This behaviour makes me lose every interest for such people, and makes me dislike them. That's why I rate them 10 and explain the reasons in the comments. If it happens the same to you, rate 10 such games (including this one) and paste this comment."
126,thereck,1,"They unfairly charged 2x shipping to cover the trump tariff that never went into affect, and kept the money"
127,The_Insane_One,N/A,"Kickstarter August 2019
"
128,tonyhanna,N/A,"Kickstarter
December 2020"
129,transpersonal,10,"To negate the negative reviews from those who haven’t played the game yet. Will adjust on receipt. Copied from Benj_ below:

""Marking Kickstarter exclusive content as unethical is unethical: it pushes you away from great games, by taking advantage of your fear to pay for it. This behaviour makes me lose every interest for such people, and makes me dislike them. That's why I rate them 10 and explain the reasons in the comments. If it happens the same to you, rate 10 such games (including this one) and paste this comment."""
130,tsukuro,1,"WE ARE TRUDVANG

lol"
131,Turin14,N/A,Backed on Kickstarter as an Early Bird!
132,umekichi,N/A,Ks
133,Valk,1,"Years of Kickstarters with poor/zero communication killed off any excitement I had for this game. Expect a lot of PR and people answering KS comments and then once the game is funded, POOF! No answers or regular updates.

Every dollar sent to CMON just further encourages their shoddy customer service and questionable business practices."
134,VaticanAssassin,N/A,K.S.
135,velvetcompadre,N/A,kickstarted: December 2020
136,ververken,10,"Kickstarter backer - Offset the 1's will re-rate once my KS arrives...

dec 2020"
137,vontcheng,10,haters gona hate hate hate hate....
138,von_kalts,2,Only miniatures .. miniatures ..
139,Vulturnos,10,Just to offset the 1s
140,wamsp,N/A,12/20
141,Williewillson00,N/A,KS pledged 7-24-2019
142,Yauchy,N/A,Kickstarted
143,YuriTheBrave,3,"I have wanted to get into Trudvang for some time now.
Paul Bonner's art is simply legendary and Free League's RPG products ale always superb in both quality and also pricing. I was excited to hear about Trudvang Legends and I thought this is something I will gladly put my money on through Kickstarter.

On a closer look though...
There are dozens of kIcKsTaRtEr ExClUsIvE items and a dozen expensive addons to consider, none of which make much sense if you consider how games are usually designed. Every product features a bunch of ""epic scale"" or 28mm miniatures that require painting like it's a miniatures battle game, but it isn't. Some of the miniatures are huge and clutter the game board while there is not much need for them really. The game is played on a world map, so the scale or presentation of things represented by the minis is not a factor for immersion or simulation, the minis do not move on any kind of grid and their exact position or facing isn't a factor, they're simply fancy markers for posh people. This would be fine as is the case with many other games that use minis on a world map, like Chaos in the Old World or War of the Ring, etc., but this is a board game and these should be simply tokens to help you play the game. Instead CMON decided to make these figures a focus. Replacing all of them with cardboard stands or even cards like most games do would drive the price down by about two thirds. Incorporating all of the content that CMON came up with into a single box without the artificial ""eXpAnSiOn"" marketing ploy would drive it down even less, making the game more accessible, affordable and therefore popular. All of this would also be fine if these miniatures were offered as optional purchases for painters and collectors and not a part of the base product, but this is not the case.

Right now buying everything on the Kickstarter and giving in to that Fear Of Missing Out factor would mean putting up about 350$ with expensive shipping of ~50$ on top and requiring me to make additional room hordes of miniatures that simply do not matter for the game itself and half a dozen cardboard boxes. It becomes apparent that this is another case of Kickstarter FOMO whale exploitation ploy. CMON's priority is making large sums of money and not making good games it seems. This has left a disgusting taste in my mouth. I'm sure the core of the game and the stories it can tell are fantastic, but CMON's terrible decisions made me decide that I will not purchase anything related to either Trudvang or CMON."
144,Zenly,N/A,I backed this 2019.
