,username,rating,comment
18,jgunnz,6,Very basic Machi Koro-style game. Maybe best as a family-weight game.
19,jjmaneja,N/A,"Acq'd Black Friday @ Versus 11.29.19
NIS
Sold @ Flea Market 1/5/2020"
20,joelpetersen,8,"Much better than Machi Koro and Space Base, and plays in half the time, even with 5 players"
21,Jonty Dante,6.86,"It is a light game that doesn't take too long. Little in difficult decision making. Roll, take money, buy a new dish. Good for a little light filler, nothing to write home about. Best at 3-4."
22,JSMullins87,6,"Positives: Very streamlined. This would make for a great gateway game. Another game in the Machi Koro vein where you get resources on everyone's turn. This makes everyone engaged for the whole game - even not on their turn. This is a big plus. Also my wife really liked it. This is always a giant plus.

Negatives: Really light. Not as much variety as I would like either for a game this light. We played twice and saw all of the different stalls in the game. I'm sure the different combos would switch the game up a bit but the powers are all pretty similar. 

Overall: Not a great or a bad game. The fact that my wife liked it means it'll likely stay in my collection. I also think the theme is approachable enough to be a mainstay for bringing new people into this wonderful hobby!"
23,Karujin,7.5,Fun game. It feels a bit random especially at the start of the game. I would probably like it a bit more if players started with couple dishes. Other than that plays well.
24,Kengi,N/A,#Review
25,kitkate31,N/A,Katia
26,larryjrice,2,"FIRST IMPRESSION:

Maybe we did something wrong but this one was over before it even started for me. Being last player felt like a significant disadvantage. Rules were a bit murky about some aspects of game play. Just felt sloppy and not quite there. I have no interest in revisiting this one again."
27,Leonadter,7.1,-
28,Lukiido,6,"Enjoyable, but feel like something is missing, would not be my first choice to play at a game night. Fantastic intro game."
29,Maciek79,N/A,pnp
30,marcodegoede,4,Game has nothing to do with the thene 
31,MarkyX,7,"It's a decent light family game that are good alternatives to games like Machi Kori and Space Base.  While I found those two games to take way too long for their simple mechanics, Foodies hits the right spot between complexity and game length.

However, this doesn't mean the game is great.  It's a decent filler, but I find most of the ""strategies"" in this game too be far too straightforward to me.  You are essentially creating your own little ""bingo card"" and trying to set up combos by using the abilities of different cultures to net big results.  You also have to worry about cash because you need to draft your cards and want to hire chiefs to get more points.  There is a bit of a struggle to get to your destination, but it isn't much of a challenge to overcome

I don't mind playing it if suggested and I did it enjoy it more than Space Base and Machi Kori, but I prefer other light filler games within the same time length such as Skull King, Cat Lady, and Point Salad."
32,mdellis77,8,A14
33,Merpen,N/A,2-5
34,mhuggins123,5,"Okay as a family game that plays in 25 minutes, nothing more."
35,Mozzik,5,"I like that the theme here is a bit different, but I don't like that it's essentially pasted on.  I also don't like that it's basically Machi Koro/Space Base (Roll dice, get stuff, hope to get lucky).  There's nothing wrong with those games, clearly they have an audience, but it's not me."
36,naciavarella,N/A,Dice rolling and tableau building. 20-30 min game with realistic food artwork and easy to learn mechanics.
37,Narval7,8,M
38,nuis,7.2,L
39,OGRussHood,7.14,2020 Top 250 Nominee
40,Opie,3,"Space Base, with even higher variance.  Absolute pants."
41,oppedj02,5,"This is a Machi Koro-esque game where players roll dice to trigger cards in their tablaeu, then use coins earned to buy more cards. It's lighter than machi koro, imo, if that's possible. Not a lot of variety in the foods that will be used each game. A decent, light game to bring out with casual gamers."
42,Orphebus,4,"Preliminary opinion:
Entertaining, you play on everybody's turn. Very light and lucky, very few possible combos. It's all about building a nice star pattern and getting the best center tile gives you a great shot at winning."
43,paxtt,N/A,Copies: 1
44,Pojosama,9,"Reminds me of Machi Koro a bit, but I'd rather play Foodies"
45,PostalCharlie,6.5,"Not a bad game. It's only a few changes away from being great. Nevertheless, still a great light game. Some of My favorite games are light. "
46,punkin312,5,"Easily the best game in the ""Machi Koro"" family. Has the same style game play, but is more refined and has a definitive ending. Still not a favorite genre of game, but I could play it if requested."
47,rainydaysteve,8,Played an early copy at CMON Expo and loved it. The game hits the target play time (25 minutes or so) perfectly and delivers a thoughtful game in the process. Lots of fun and I think that this is one that will get to the table regularly with a variety of friends and family.
48,Redd85,6,"I'm surprised this came from CMon. I love most of their games, but this one is just not that fun. There is no universe in which I would play this over Space Base. "
49,riddell,5,"Most like Valeria: Card Kingdoms where you get something on every turn (also like Space Base, Machi Koro where you might get something on every turn...). You can assign cards to numbers unlike these other games. Adds a spatial element that makes it matter where you put the cards since you want the stars to line up. Shorter, but sadly not as much fun for me as these other three. I think this is due in part because you can't play the odds with only one die. Also, the card payoffs seem somewhat uninspired and they only significantly vary by nations (and there are only a few of those in each game). Lastly, the theme never came through for me. It felt like just gathering money and cards to get more money and points."
50,RikHavok,N/A,Looks like a good game.  But the price point seems a little high for the weight of it.   will get it when it’s on sale.
51,rplywood,N/A,Don't buy this!
52,seniscram,9.68,7.12
53,seswa,N/A,PnP
54,Sir Gustav,7,"Food-themed version of machi koro. If you like food themes this is nice, but otherwise it felt a bit forgettable to me. "
55,soonerjayhawk,N/A,"For sale.  New, in shrink."
56,Spartano9,1,rulebook suck
57,Strandpapucs1,N/A,❌
58,The Cardboard Kid,6,"Original - 2019 12 16: Each game will have a new challenge and puzzle, and the game is fast with next to no downtime. Foodies isn't a bad game at all. I had fun with it, but when so many games are available -- with more coming out all the time -- it's hard for the good-not-great ones to stand out."
59,The Corner Ferndale,N/A,Retail Copy
60,The Gamesplainer,6,Gamesplained 14/9/19 https://youtu.be/HcqG3npAaWI
61,TheFandomMenace,N/A,PnP
62,Thunkd,7,"Foodies is a dice game along the lines of Machi Koro or Space Base. You have a player board with spaces numbered 1-9 which mostly have some default cash payouts of 1 or 2 coins (although a couple of those spots only pay out once).

On your turn you roll a d10 and everyone triggers that space on their player board. Initially you just get some money, but as you start adding dishes to your player board, they'll do cool stuff. If you roll a 10, you decide what number to trigger. There's also some ""flyers"" which you can use to adjust the die roll (but only for yourself).

Then you buy a dish from the public tableau. Dishes come from one of five cuisine types. There's more than 5 types of cuisine in the game but only five are in any given play. Cards start at $3 and get more expensive, so new cards are pricey and stuff that's been sitting around gets cheaper. A lot of the game is about how you combo your dishes to work together.

Additionally, every dish has a partial star on one or more of the edges. If you combine these to make a full star then rolling the number for either of the cards that make up the star will generate a point for you. If you can make multiple stars on a single space that could be an extra 3 points (possibly 4?) every activation.

In my play the dishes were:

Mexican - which we spicy and gave you money for all the spicy dishes you had

Thai - Spicy and gave you points/money for spicy dishes orthagonally adjacent

French - Paid you points if you had the most French dishes

Italian - I honestly can't remember what these did. Maybe put points on adjacent cards?

Something else - ??

You play the game until someone hits 20 points and then you finish the round. Whoever has the most points wins.

There's a couple of special chefs you can hire. One is always available and the other two you can only trigger once per game. These are mostly ways to give you points. The two special guys in our play gave points for building dishes in the shape of a cross and having one of every cuisine type.

I wanted to like this game a lot... but it was over so quick! You didn't really have much chance to set up an engine before the game ended. I felt like there was supposed to be a lot of getting combos and running your player board, but that barely happened before the game ended. Maybe it was just this play, but if it's always this quick I'd be a little disappointed. An alternative could be to play to higher point total. My understanding is that with fewer players you use a higher point total, maybe it's better with fewer players for that reason?"
63,vogelap,6.5,Includes Executive Chef promo card
64,william kohler,8,"Nice race to food. Fun game but scoring is unbalancing.
My max score 32/40"
65,wolfthatwonders,N/A,very simple game replaced by Valleria Card Kingdoms.
66,zb1035,6,"I think the grid and adjacency is clever, but the rest is pretty uninspired. It's fine. "
