,username,rating,comment
56,Onespikeygirl,8,We played this on Christmas with my dad. It was a nice mix of nostalgia and an easy to learn game.
57,Paolonius,8,"Very funny when your group of players don't have much time for more complex games. Simple rules but not simple play. Twenty minutes for a race, in two hours you can afford a championship."
58,pauz666,7.5,Best in six. Remeber to move 00 car at the end of each player's turn. As the official rules say. This makes the game less linear and more funny.
59,peterparker65,8,6 for the game 10 for the miniatures. average 8
60,prentboy,N/A,% who don't reccomend 2 player -50
61,Quartzgamer,N/A,"Looking forward to trying this - always been a fan of Wacky Races:-
05/09/19: Brilliant models - game is a pleasant filler game, nothing more - and I wanted to love it. "
62,Raf Richman,5.8,"Compré el juego por las miniaturas de los coches de una de las series favoritas de la infancia, no esperaba tampoco mucho más. Y en ese sentido el juego cumple, como nos tiene acostumbrados CMON. 
Sobre las reglas del juego en si, después de solo leer el reglamento, creo que el juego no alcanza el potencial que podría haber tenido, y eso fastidia. Parece un juego muy sencillo, enfocado a niños, pero no nos engañemos, este juego lo hemos comprado adultos por la nostalgia, con lo que un set de reglas familiares y otro para expertos se hubiera agradecido un montón, tal como lo venden me ha dejado muy frío, habrá que esperar a que la comunidad saque variantes a ver si mejora la cosa."
63,rexology,6.5,"Nothing groundbreaking here, but that shouldn't be what you are here for.  It is just silly races with nostalgia factor for those of a  certain age like myself.  If you are serious enough about this game to complain about unbalanced powers, you are not the target audience."
64,RobyNico05,8,Fantastic game!
65,Rogue_ace,N/A,Unpainted
66,saabee,7,"100%-ban hozza a Flúgos Futam hangulatot.
Esélytelen megtippelni, hogy ki fog nyerni :D A játékidő mellett abszolút megbocsátható bűnnek látom ezt. Sokkal jobban nem tudták volna implementálni a rajzfilmet társasjáték formátumba...
A Deluxe kiadást vettem meg (még szép!). Elképesztően részletesek és nagyon szépen megfestettek a figurák. Ha nem is játszik vele az ember, már azért megéri!
Inkább kisebb gyerekekkel javasolnám a játékot. Egy dobj és lépj játék felett csak picivel van a rendelkezésünkre álló ráhatás, de annál mókásabb a dolog.
---
Bővebben itt írtam róla: https://boardgamegeek.com/blogpost/99397/flugos-futam-kritika"
67,sabrjay,N/A,Delux painted edition
68,Santellana,N/A,For Sale
69,SeerMagic,4,"This game felt like it was close to being something good. But it quickly became apparent the game wasn't balanced very good.

:D Badguy rules
:) Fantastic minis

:soblue: Stupid small cards
:gulp: Didn't feel remotely balanced"
70,skur78,6.5,Enero 2020
71,smw88,7,My daughter is nearly 6 and we find this a fun family game that she is just about old enough to understand and follow the rules for whilst it is fast enough to complete. Not the most strategic or complex of games but fun enough.
72,Steve Be,8,Great lightweight and quick family game for fun and mild screwage.
73,submarinex1,10,Why are people reviewing a game they don't even own and best is someone who read online rulebook.  plays well with alot variation due to track and terrain cards. ai system seems to work well
74,SuperJoeUK,1.1,"Utter rubbish, totally unbalanced player powers. "
75,Sybaris,7,"This game is, in my mind, made for a family, or friends who want a light game. Now there are some tactics to use and some racers require more brain than others to get the most out of their powers. Timing the use of the right card at the right time, planning a turn or two ahead and avoiding traps are all fun things to think along the way. Our kids really like the visual of it (especially the painted cars version). We did some very small house rules (that you can find in the variants section) to put more intensity in the race. Fun times.

If you play with kids, this scores an 8."
76,tanis01,7.5,Its wacky races.. its cool its fun its for all the family...and they kept it quick and simple!!!!
77,tedacuen,7.5,"Juego familiar y divertido, para echar unas risas. Las miniaturas son excelentes, las Losetas de terreno mediocres. Las cartas y los Tableros de Mando están bien. ¿Que tiene poca estrategia el juego? Cierto, pero te diviertes al jugarlo, y ya es suficiente con eso."
78,templebay33,N/A,1 play at 2p. need more play for full review
79,TFJ383,2,Candy Land with extra steps.
80,TGordon77,N/A,Purchased the Deluxe version from Family Time Games
81,tiagoVIP,7,"Designer: Andrea Chiarvesio, Fabio Tola
Playing time:   20 Min
Weight: 1.00 / 5
Publisher: CMON Limited

[c]	      LOW				HIGH
COMPLEXITY	*	2	3	4	5
COMPONENTS	1	2	3	*	5
DOWNTIME	1	*	3	4	5
FUN	        1	2	*	4	5
INTERACTION	1	2	*	4	5
PLAYING TIME	1	*	3	4	5
LUCK      	1	2	3	*	5
REPLAY VALUE	1	2	3	*	5
SOLITAIRE	*	2	3	4	5
THEMATIC	1	2	3	*	5[/c]

[b]Comments:[/b] [thing=256729][/thing] is q quick racing game, filled with luck and, surprisingly, quite a lot of fun. It captures pretty well the mood and theme of the cartoon, where the most absurd things could happen - and, maybe by accident or design, a play lasts around the time of an episode!

[thing=256729]Wacky Races[/thing] is... well, about races. In his turn the person can move 1, 2 or 3 spaces, if they have cards the match the type of terrain their vehicles are in (in the first movement, any card can be used). Furthermore, each player is represented by a team, which have two unique powers, one similar (avoid a couple of types of traps) and one that is the same: discard up to three cards and draw the same number discarded. Since the decisions are mostly obvious, downtime is minimal.

The last card used by a player in their turn indicates the movement of Dick, and if he moves to the front of everyone, he lays a trap in the spot, then returns to the last place. Quite thematic!

The rules allow to make a championship, with points accordingly to how the teams finish. It fits up to 6 players, and if playing with less, the remaining spots as filled with neutral teams, that are moved by the draw deck - is totally random, but, since there is so much luck all around, they can even win races (we lost one, by the way).

The production value is high, mainly due to the great miniatures for the cards - the art is very nice also.

In the end, [thing=256729]Wacky Races[/thing] does precisely what is purposes to do: a game without any shred of seriousness, where the pilots have little control over their destinies - and this don't matter. Is a game to relax, laugh, being a tad mean (not much). It isn't balanced nor it demands much thought from the players - is even debatable if is is a truly good game,  but it fills its roll and don't try to be more than it needs or should be. As a speedy filler with a good dose of fun, [thing=256729]Wacky Races[/thing] gets a recommendation."
82,tinyclanger,3,Hmm... I wonder if the components could be repurposed into a decent game?
83,Tjazz,6,"+ Excellent (but maybe overproduced) minis

- Very flimsy thin terrain cards
- The terrain cards cant be sleeved due to their shape
"
84,Vulpis1,4,Deluxe edition. Bought for the painted racing pieces to play on Ky's Wacky Races game.
85,Xhawk,N/A,CMON Deluxe Painted Ed.
86,Yevo,1,"Simple and boring, without any interaction between players.  Offensively expensive for what it is, you only pay the franchise and nostalgic miniatures."
87,Zondag,6,"The theme makes the game a lot more enjoyable than it really is.
I recommend it for casual gamers."
