,username,rating,comment
10,aceraxon,7,"Loved this game so much, I HAD to buy it right away.  Quick, light, but good decisions, great themes, excellent artwork and colors.  Just a great game!  "
11,acetate3,7,"What fun! This is a fast paced area control game with some neat mechanics. The card play aspect took me a game to get down, but after that you should have few problems. I was really surprised by this one, and plan on picking it up in the future. The best Knizia game in recent years, in my opinion."
12,ACTP,N/A,Played by lo
13,adam.skinner,6,Gameplay very easy to grasp initially.  Great next step after a gateway game.
14,adambaig,7,I like this one.  The dual functioning cards and artwork are real highlights for me.  The only downside is that (and I find this with a lot of Knizia games) the tacking-on of the theme seems more apparent than in other games.
15,Adhemar,7.5,"Light, enjoyable game. Nothing spectacular, but very good in decision/time ratio."
16,afcgamer3,4,"I just don't enjoy the theme, I don't like to think that I am a theme snob, but I do stay away from strange fantasy (IMO) and vampires etc."
17,agarwaen_grc,8,"Been playing it for 2 years now... passed the test of time with flying colors. Several things to think about, little downtime, but luck plays a huge factor, if that's a negative."
18,agent easy,6,"Update 2009 09 10 : unfortunately, the interest wore off with repeated plays. 

Solid middleweight game in the same vein as Ticket to Ride. Cardplay is initially confusing to the target audience, but once that hurdle is passed, the game is very interesting. Managing your cards and finding effective combinations is quite fun, IMHO."
19,agentpatman,7,Good game but lacked some excitement. Minimal interaction and some turns spent just drawing cards. BGG alternative board layouts looks like it could bring the challenge level up.
20,Aging One,N/A,Acquired November 2009.
21,Aglar,6,Played it too much.
22,ahoodedfigure,8,"I really enjoy this game, I guess because of the surreal art, the idea of building a city, and the nice looking cards.  I wonder how flexible card playing is, since some cards are usually more useful than others..."
23,ahtitan,8,"Very interesting game; unlike anything else I have, really. The kids like it, so that's a plus."
24,aidwiz,N/A,mike bgg 8 2019
25,Airball,N/A,"2 − 4 (3,4)"
26,Airick,N/A,Zee - 56
27,Airstone,7.5,"Light and fun.
I like the thematic links to the Blue Moon card game."
28,Ajax,9,"Excellent fun.  Racing, area control, hand management.  Feels like a twisted Ticket to Ride.  Looking forward to playing it more."
29,ajax013,7.5,"+ Multiple uses for every card means that you are constantly making decisions on how to best use your resources; Cool looking, and the modular board is very nice.
- Icons can be hard for new players to understand."
30,ajewo,8,"Grid movement, hand management game by Reiner Knizia where players try to build up the destroyed city. Each card has special effects. Players move on the city grid and place their influence marker (area influence).

The game is tactic in its core (you depend on the cards of your hand, they will mark where you can make the contributions) but there are some strategic decisions: When make the offers (with the yellow cards power, you can make more than one contribution per turn but a bigger price), going to build alone or in group. Build alone is more expensive (you have to pay for all the contributions) but no one will earn the rewards. Run for the Dragon Scales will take lots of cards from your hand (yo use the red, blue and black cards to call them)

+ Unusal theme, but not that thematic
+ Hand management: any cards can be played but each card may only be used for its value (1-3) OR its special power+
+ Planning efficient moves and card plays in the city (logistics)
+ Race game, especially at the end
+ Dragon scales are an additional race sub-game
+ Modular board (replayability)
+ Easy to teach
+ Collaboration due to shared contributions
+ Limited influence markers
+ Inflation: increasing price of obelisk contributions.
+ Scales with all player counts
+ Push your luck
# Gateway game
# Luck of the draw
# Little interaction, players cannot intervene other players
# Language independent
- Oversized box

Similar games:
* Ethnos (card management + area control, bit simpler, quicker playing time, supports up to 6 players)
* El Grande (card driven, area control, controlling the king, supports up to 5 players)
* Eight-Minute Empire: Legends (fantasy, area control, modular map, card driven, set-collection, quick playing time, money management)"
31,Akke,6,"Fine game of hand management and building, nice graphics and components.
The game doesn't offer enough variety for my liking, and there is nothing here that we haven't seen before."
32,akoes,7,"Sleeved: Swan Panasia Games, 60x92mm, Thick [80]
"
33,akuba,9,"top game, easy to teach, easy to play . a fair amount of strategy."
34,Al Johnson,6,Pluses - very strategic.  Minuses - hideous artwork and theme (my opinion only).  I'd rate this higher and possibly buy it if it was rethemed with better artwork.
35,Alan Chow,9.5,It is classic!
36,Alan Stern,7,"A fun game.  Gameplay is pretty easy to grasp.  Not very deep, in my opinion.  Very light on strategy, though I enjoy it a great deal.  As long as you're not expecting a very deep or strategic game, you may be pleasantly surprised.

Downgraded from 8 to 7 (5/01/08).  Not my favorite of games, though a very good one.  I'll play it occasionally, but I'm unlikely to suggest it.  There's just not much strategy at work and the end is too often *very* close between a few players.  YMMV."
37,Albarc,8,"Knizia did it again! Simple rules, short-playing time and engaging game. I played mostly two players, but it is also very good with three and four players. "
38,albinscott,5,2-4 (best 3-4)
39,alcofa,7,"Mais um jogo do Bom Doutor. Simples, elegante e estratégia na medida certa. O tipo jogo familiar que rende boas jogatinas."
40,Aldawen,N/A,For me ot was quite enjoyable but my partner didn't like it so much so we gave it away.
41,Aldie,9,"This is a great game and see myself always wanting to play it.  It's not quite as flavorful as Blue Moon, but it's still a top game for me."
42,Alea Istropolitana,N/A,Mathew
43,alethic,7.5,"A good (very) light middleweight, which I enjoy every time it comes out.  The alternate starting patterns available on BGG can jazz it up nicely.

Update: raised the score from 7.5 to 8 after a revisit a year or so on.  When everyone at the table knows the game well and you're playing random starting cities, this is a very good game.

Update: And back down to 7.5 after another run.  The BGG scale is a subjective measure, and as I play more games, I simply have more convenient options for a light middleweight."
44,alexanderbanning,N/A,"FAMILY, STRATEGY

Recommended with 2-4 players (best 3-4). 60 mins."
45,alexd,4,"Not very exciting.  I think Knizia (except Ingenious, LOTR, and Through the Desert to some extent) is not for us.

Update:  ok, we're totally hooked on Blue Moon, itself."
46,alexfan,7.5,"Move around blue moon city, try to complete buildings ,collect resources and summon dragons to assist you.Then build crystals to win. A good solid game."
47,alexgrant,5,"Interesting, but not really compelling or exciting. A very close, very tactical game."
48,alfonzos,N/A,Okay card game. I would have like some player interaction though.
49,alfredo lorente,5,"Perfectly average. The first game is pretty interesting, but the challenge decreases with each additional play."
50,alisonarantes,6,Truncated game and the final is boring.
51,Allanlaigh,9,A rare gem!
52,AllenDoum,10,Unique blend of the cooperative and the competative. The fact that I like the idea of RK inventing a fantasy world in which to set games is just gravy.
53,AlPacino11,7.5,Neat game considering its years!
54,alphasyndrome,N/A,"Sold
Received as a gift from a friend moving.  Haven't played it yet"
55,altaem,7,"A solid and fun game, but it's never my choice to play."
56,alvae64,N/A,Received from Fairplaygames.com on 012608
57,amaranta,7.8,Absorbing and interesting in how you can maximise your contributions to buildings whilst not letting the leader score continous amounts of crystals. Very good artwork.
58,Amaroid,7,City-building!
59,amodman,7,"Blue Moon City is one of Knizia's more elegant designs. No funky math here. Very intuitive. And some awesome artwork with a whimsical sci-fi theme. 

Nevertheless, it is a bit bare bones in what you can do. I have no doubt that experts can really burn their brains at the decision making. But the elements involved within your decisions are not incredibly compelling to me. I find it merely a good hand management game with an interesting modular board that players compete over for area influence and other bonuses."
60,ampoliros,9,Excellent game with very simple mechanics.
61,amurobo,8,"*2-4 Players, Bw3, Bw4"
62,Anakin1981,6,"A light Knizia game that plays in under and hour with worker placement, variable board every time and card playing. For sure it's one of the most beautiful games out there!"
63,Anakin1981,7,"A light Knizia game that plays in under and hour with worker placement, variable board every time and card playing. For sure it's one of the most beautiful games out there!"
64,aNationalAcrobat,N/A,yes
65,andrewh63,7,"Very fascinating game of rebuilding the city using cards of different color.  Rating is based on one play at Conquest 2006.
Received 9/8/09.  Traded for this with my extra copy of Sherlock Holmes Consulting Detective."
66,andrewhodkinson,4,Tile
67,Android,7,A solid race/area control/building/resource game.
68,ANDURIL_LANGJA,N/A,MATE
69,Andy Parsons,6,"At core this is a hand management game, in which you try to make the most efficient use of your cards (the special powers of many of the cards make this less straightforward than first appears), while discarding those that aren't essential.  Competition for the dragon scales and the time pressure of building the obelisk add interest.  Blue Moon City is not a deep game, but the mechanics are well integrated, the theming is nicely resonant of the card game, the artwork is fine, and it's fun to play occasionally.

I playtested this game."
70,Anemelos,7,Good family game. Feels abstract like all Knizia's games but this one has nice artwork and is really playable by both casual and competitive players. Well designed. I also like the dragon miniatures.
71,angel3233,N/A,"Del universo de Blue Moon, tenemos este juego que personalmente me gusta mucho.

Va bien con cualquier número de jugadores y supongo que se disfruta más si sabes mas del mundillo o historias de ka saga blue moon.

Muy recomendable juego de Knizia"
72,AngusBull,8.8,My rating after numerous plays.  This one was not on my radar at all as Blue Moon had fallen somewhat flat for me and I know that I probably wouldn't get my wife interested in it either.  Blue Moon City was a complete turn-around.  An Interesting hand management game with some movement mechanics and area majority.  The first play had me immediately asking for another play.  Quite a good two player and the wife is quite taken with it as well.
73,anjiera,N/A,Jason says this is good.
74,AnnemetteW,N/A,H 9
75,Anomalous,6,"Not a bad game, but it seems to have limited replayability.  We only seem to play it when we've recently played every other game in the 30-60min range."
76,Anonymous Apathy,6.5,"A good light game, but don't expect it to be anything more than that.

EDIT (05/09/2020): I've had this game in my collection since the beginning, almost.  That's 10+ years.  My 7-year-old daughter and I pulled this one out and played tonight and had fun.  It's aged well.  It's quick, straightforward, and fun.  Not the most strategic game ever, to be sure, as you are relying on card draws and what's available to be scored.  A solid game, but not quite what I initially pegged it at all those years ago when my collection was much, much thinner.   I'm moving it from a 7.3 to a 6.5"
77,anorak,9.1,"The best Knizia game I've ever played. Super underrated, kinda flew under the radar for oh so many people due to the weird theme."
78,anson,7,Card management game.  Fits with the storyline with its game mechanism.
79,antiussentiment,7.5,nice card driven bounus game..  good for folk who like puting together card combos..
80,anubis9,7.5,"I really like the dual abilities of all the cards, and the rewards that come from building neighboring structures. 
I just sometimes forget to run back to the middle and contribute to the tower."
81,apecage,7,"Fast, uncomplicated fun."
82,apple_pies,7,"Strangest colors of green and blue ever, but interesting."
83,aprilbolin,8,"I usually am terrible at this game, but I love the pieces and artwork, so I rarely turn down a game. "
84,aquilaprime,N/A,I enjoy the card game and I enjoy citadels - does that mean I will like this? I hope to find out.
85,aquir,7.5,(In family.)
86,Architeuthis,8,"I have the old version. I have always been a sucker for variable setups, and this one has a very good version of that."
87,archivists,6.5,Got old and traded on. 
88,Archvile,6,"I have played only one game, in which I misunderstood one important rule. This left me with a desire to try it again."
89,Aredan1528,7.2,Fun city building / area control game was pleasantly surprised.  
90,arielle,8,"I love the artwork, the dragons, the scales, really I just love the whole game. 

Printed out expansion tiles. **EXCITEMENT**"
91,arielmt,8.5,"Acquired 9/29/06

This game is wonderful and the artwork is great. It's easy to teach and play moves along well. Luck of the draw makes for ever changing strategy in this race-to-the-finish game."
92,aristid,6,"1 play, didnt really click."
93,armigero,N/A,mike top 8
94,armourer84,6,"This game is just for experienced players.

The game is played without interaction between players that make who draw the best cards will be the guaranteed winner.

The colors of the game are very confusing for color-blind people but can be neglect for hard-core experienced player.

Examples of my words during play.
""My turn! What color is it and this and this?""
""OK! I will play these cards. Huh! wrong color of cards? Sorry, please wait for my new decision""
""My turn again! What color is it? I forgot""
""I will move Red Dragon 3 step with my red card. Cannot?, Why?"""
95,Arnott,7,"{2 plays, 4 player} My initial reaction was ""wow,"" as I really liked everything going on in this game.  After my second play, however, I find myself slightly worried that you *must* follow the pack to have any chance, which is too bad if it's true, as I like the wide open board and how it initially allows you to maximize your hand, but later closes up and forces you to maybe spend a lot of cards.  Also, both games have felt just a bit too short, which I suppose is the better side to err on.  It's odd how some gameplay will ""fit"" its length, and this one has twice ended too soon for me, mostly, I think, because of the dragon scales adding more ""money"" - though I really like how the payoffs escalate as each adjacent region closes."
96,arod324,7,"VERY HIGH production quality of the components.  I'll occasionally (okay, often) stare at the building pieces and artwork on the cards.  The game is very fun and is a MAJOR step up from other hand management games like Ticket to Ride."
97,Arron the merciful,7.5,"Lightweight, quick and easy game.  Takes about an hour.  "
98,Arteusz,7,"I like area majority games and this is an interesting one. Again, the art is beautiful. I sometimes have fun playing. "
99,Arzga,6,I played it few times and I didn't like it afret that. Main thing seemed to be to get cards you can use to same place as your opponent. I know there's skill involved but I don't want play some boring games just to find it out.
100,asccnes,N/A,J0098
101,ascendance,8,"Got fed up with not having a short, light 3 player game, so I finally went out and bought one.  Feels very overpriced for the components (especially if you bought it from the FLGS and didn't get 30% off).  Could easily have been a small box game, rather than overproduced big square box.  I just repacked it into a small Illuminati box with no problem, and I'm going to have to print a condensed version of the rules for easier carrying.

Nice theming.  The components are all very nicely produced, from the leaf-shaped dragon scales, to the plastic dragons, to the large tiles.  All of them are thick and sturdy.  The card deck is nicely coated as well.  Top notch components... but again, I would have settled for thinner, less pretty, and less expensive.

Gameplay is great.  Nice movement mechanics, combined with a reasonably deep resource management component.  It's a game where there's always something useful to do."
102,ASGupta,8,Very clever competitive building game.
103,asimpkins,7,"Rating based on one play.

Seemed novel, with interesting but not overly strenuous decisions to be made.   I need to play it some more. "
104,Askes_far,6,"Not a bad game, but not very exciting. 

Am I wrong in thinking there is a distinct Firsr Player advantage?"
105,asprineye,7,"A bit slow with two players, but probably better with a randomized board and more players.  Nifty theme, but could use better bits; luckily we've got just the thing to glitz this game up a bit.  "
106,asta,8,"I can't say exactly why I like this game...?... something about it just clicks. It plays fast, has little downtime, and is always enjoyable."
107,astroglide,5,"i thought i was going to be unimpressed as i was learning the rules.  it started off in a slump, but i grew to like it, then it kinda slumped again with the short scoring.  i don't like it when games have winning conditions as low as 4 points just because of the tying/turn order possibilities, and this game looks vulnerable.  i'm not really into the fact that everyone gets to the same level at roughly the same time, seemingly regardless of what they do.  i need more plays to qualify that kind of statement.  anyway, as i've gotten further away and read the rules myself and such, i've become more interested in it.  i still like the tower of babel kind of set up your later scoring thing.  plays with 2p and 3p yielded more of the same, but now there's the supposedly original crystals variant to try sometime."
108,Asur,5,"+ Good artwork, easy to explain. Feels different.
- Too long. As usual with Knizia the theme is irrelevant."
109,asutbone,9,"Cool game.  It's extremely attractive, and plays well.  Strategies may change based on the cards you draw, but there's enough of everything on the board that you can still compete."
110,attackofmilk,N/A,"I'm curious about Blue Moon City, and I'd love to try it, but I don't think I could ever actually purchase it for myself.  A couple thoughts as to why:

- I'm a little concerned about the readability of CMON's tile graphic design

- Many of my Geekbuddies report that the game usually ends with most players one turn away from winning.  The implication is that good plays won't actually give you much of a lead.

I probably could use a couple more games in my library of this style and weight (mid-light board game for 2-4), but I don't think that Blue Moon City is the right one for me."
111,Audacon,7,"An influence game that gives the feeling of a racing to an end.  It is mostly a card-driven game with a variable board layout (semi-random) to distribute influence locations.  Game play is clean and quick and offers choices, but does not facilitate long term planning over  several turns .  The use of the races from Blue Moon and giving each race an influence /ability reflective of how the decks are constructed is a nice tie-in, but overall the tie-ins are quite weak.  Art work is nicely done especially if you are a fan of the Blue Moon decks.  The game definitely feels like a Knizia design, but with more meat than some of his most recent card games.  One of his better designs in recent years. [GTI: TPCL]"
112,AUGG,7.5,"Best with 3, 4 players"
113,Auricle,3,"Just not my thing, I guess.  I didn't enjoy the theme, however pasted on it was, nor the game play.   "
114,autumnweave,7,"Only one game play, and that was 2 player which is good enough to learn the mechanics and flavor, but this isn't designed to be a two player game."
115,Avenger,8,Great for two players.
116,avmartin,6,http://www.sonic.net/~avmartin/games_played.htm#21882
117,Avron,7.5,"After three games on the same evening, each of which had rules errors due to the teacher having been taught incorrectly, I will play this again.
I don't think I'm going to suggest it though.
Rating may change after playing correctly.

2009-09-24 Having played it correctly the rating isn't changing, it is a high 7 though."
118,Awfki,7.5,I liked it but it's probably too much for the wife. Might work with the kids.
119,awpeanut,9,At least I don't have to try remembering all the crazy names in this one!
120,awrighter,8.5,Glad it is back in print but the new art cant hold a candle to the original.
121,axarca,N/A,COMPLETE * BNIS
122,Axeman3012,7,2 - 4 Spieler. Brettspiel im Blue-Moon-Universum.
123,axisboulder,8,Works for me.
124,axlegrease,6,Fun game. Very much an abstract game with a fantasy theme painted on afterwards... and not my favorite theme either.  I guess that's why I didn't rate it higher. 
125,ayukene,7,"PnP, 2-4 players, 60 min
https://boardgamegeek.com/image/3476644/ayukene"
126,azgames,N/A,9
127,b0ardgamer,8,"Difficult decisions throughout,  and a healthy mix of tactics & luck (cards)."
128,b5mith,8,The first 3-4 plays didn't do much for me;  But now I'm enjoying it more and more each time.
129,back2basics,7,"This rating will change after more plays, but I'm not sure which direction yet. 

I've had fun playing this game, but I'd expect there to be more luck involved due to the card-driven building. At least with 2 players the game is neck-and-neck all the way to the end. It'll take more plays to decide if we're just remarkably well matched or if, despite appearances to the contrary, it just doesn't make much difference what we do."
130,baddice,5,"Didn't grab me. Lots of beautiful artwork, but all for very little purpose. Maybe I just wasn't in the right mood."
131,badfish20,8,"This game is fun, wife loves it, nice components and cards. One she wont let me trade."
132,Badger on the move,5.5,"You have to make the best of the cards you have each turn - more tactics than strategy.  If everyone heads off in the opposite direction at the beginning of the game it is difficult to catch up as you need to be party to the resolution of adjacent tiles.  Disappointing despite the gorgeous production.  To my disappointment a second play confirmed my negative feelings toward the game.  With more plays maybe I would 'get it', but there are many more games I would rather play."
133,baditude,7.7,"Blue Moon City is good enough.  It's a nice game that accommodates four players with fairly deep strategic possibilities.  There's nothing here that is unfamiliar or terribly mind blowing but the whole package just seems to work.

It plays well with 2,  it's not quite hand management, not quite tile laying, not quite worker placement, but it feels a bit like all of these.

Worth your time."
134,BadMadDog,8,"Players are trying to rebuild Blue Moon City. Each player uses the people of Blue Moon, and with the aid of the dragons, to rebuild the city, doing this earns them diamonds that are used to make contributions to the oblisk. Whoever has done more contruibuitons wins the game. Works well and has nice components and art."
135,bagoas,8,"Very surprising hit for everyone. Didn't think so much of it when I got it but everyone who's played it seem to love it, gamers and new gamers alike.
Make a smaller box than the huge one it came in and it'd be perfect :)"
136,Bairoth,7.5,Thanks to spectre2661 for his contribution to the Bairoth games collection.
137,Baldboy_1,7.5,Pleasant lightweight card game which has the magical Knizia scalability. Approachable by non-gamers and certainly deserving to have been a contender for the 2006 Spiel des Jahres. Some occasional endgame problems where players stall and don't want to do anything.
138,baldrick,6,I wasn't as taken with this as I was hoping to be.
139,balijan2,7,"Nagyon tetszik az, hogy a kártyák kétfunkciósak: ahol az egyik funkció kevesebbet ér, ott a másik ezt kiegyenlítendő értékesebb. Eddig minden játék során nüanszok döntöttek a végén. Nagyon bejön a mechanizmusa, és a hangulata se rossz. Szívesen játszom vele.
---
A sárkányfogaknál a pontosztás igazságtalan!!! (van hogy ugyanannyit kap aki 3-at gyűjtött, mint akik 6-ot...). Másfelől nincs kompenzálva az, ha valaki nem kezdőjátékos.
---
Ez az egyetlen olyan játék, amivel 2009-2017 közt minden évben játszottam élőpartit."
140,ballistic101,7.5,Cool game. A lot going on.
141,BaluMG,8.5,"a very good abstract game. has nothing to do with blue moon or any other kind of fantasy, but the graphics are beatiful. easy and fast gamesequence. dejavue: louis xiv."
142,Bankler,6,First play saw an anti-climatic ending. [Two players could decide which of the other two would win]. I was out of it several turns before the end on the second play.
143,barbarianprince,8,Love this one.  Fast and fun -- pretty unique game
144,Barduchi,7,game
145,bari2213,8,homemade
146,Barkam,N/A,Many have found kingmaking situations arise pretty often.  It is too mechanical and dry.  I would liken this to Hansa.
147,bart8111,3,"Very uninspiring game, it lacks any tension whatsoever."
148,BartowWing,4,I like Blue Moon.  I don;t like this.  Maybe play it more?
149,Base the Bass,7.5,"Magnificient artwork! bravo. As for the gameplay, this is a really promising game that lacks something I cannot pinpoint. Perhaps some more development on mr Knizia's part or a bit of house rules would make it better."
150,Basiliv,N/A,2-4 players
151,bass_katcher,8.7,"Our games are always close in this, and the mechanism for collecting the crystals is pretty clever,  I generally do a lot of card collecting/seeding the board for the first half of the game, just being opportunistic, and the second half concentrating on the crystals collected.  Dragon scales are very much secondary to me, though this depends on the other players whether or not it gets any consideration. "
152,BastardCafe,N/A,2 51.5
153,batmatt72,8,"Was pleasantly surprized by this. Played a 4 player game that went down to the last move. Rule book seemed conveluted but game was easy after the first 2 rounds
"
154,bayspiel,N/A,"07.04.01.01

SdJ-Aufkleber rechts oben"
155,Bayushi Sezaru,7,"It's a typical Knizia game, with clever use of cards, hand management and scoring system: collect card, convert them in crystals and then convert crystals in points. Everything is very straightforward, but is nevertheless challenging and engaging.
Very good game, scaling well to two!"
156,bazik123,6,light quick enjoyable game
157,bcnevan,7,"Needs some more play. Nice mix of light strategy and tactics. Interesting and satisfying hand management, which is framed by multiple races (e.g., scales and obelisk building). Fairly interactive for what the game is. Plays fast, explains quickly, and can get pretty analytical if you focus on card counting. It might be over-tuned, though, as most plays find players all ready to win the game on the final turn -- kind of comes off feeling like the card draw ends up being more determinant to the game (especially since contribution options are fewer at the end game). Perhaps best served as a family game. More of a pleasant to play experience than a tense/stressful experience.

CMON did make some mistakes in the visual presentation of the game (e.g., colors of the various factions are too close together)."
158,bdst,7,One of those interesting Knizia games with interlocking mechanisms that make the long-term results of a particular move difficult to gauge.  As usual the pasted on theme is tissue paper thin.
159,beachdude,N/A,Tom 2011
160,BeanTavy,6,Sold to Marlin.
161,bechidow,5,Played twice. In like new condition.
162,beckeykevin,3,"Blue Moon City plays very fast, which separates it from most area control games.  Played someone else's copy once.  Traded my copy away due to lack of interest.    "
163,Belash,8,"1/3/07

One playing.  Very enjoyable game of area majority, forward planning and even a bit of resource/hand management.  I found that the players followed each other around earning bonuses where they were to be had and ensuring that each got a little something for each building when they could.  Remembering to build to the obelisk and being set up to earn bonuses from completed buildings seemed key.  Yes I realize that you can only win by building to the obelisk, but one guy didn't until it reached the level of nine and the other two players had three each.  It was too much of a hill for him to climb.   Recommended.   PS.  Nothing like the card game except for theme."
164,belial1134,N/A,t
165,Belisarius88,7,Fun and light. There may be an issue with turn order determining the winner and no way to modify turn order. This means that in some situations the game ends with other players having one less turn and being able to complete the last crystal for the obelisk.
166,bellynice,6.31,Another good gateway game that I would select over TtR.  Gorgeous artwork on the cards.
167,Belthus,8,"Simple on the surface and accessible to all, but with some depth and tactics. A great addition to my collection."
168,Benjaminviking,8,"Another game I purchased with Christmas 2008 money gifts in the search for games I can play with my family.  I think I found a winner.  Everyone I've taught enjoys it, they pick it up quick, and there's enough strategy for even the most hard core gamer.  Doesn't take forever.  Deciding how many cards to commit to obtain crystals is always a dilemma.  [Gift]"
169,BenRon,7.3,1 
170,benshever,3,"I’m just kinda like whatever on this. Art was ugly, sometimes borderline disturbing. Gameplay dull and too card-dependent. "
171,ben_ethus,8,"This game surprised me.  I wasn't expecting to like it, but it turned out to be quite good.  After one play, it's a solid 8, but could potentially get higher as it plays pretty quickly, even with four, and there's lots of stuff to be done, with multiple ways of winning.  Although it has very little in common with San Juan, the speed of the game and its multiple strategies remind me of it for some reason.  That is a point in its favor, as San Juan is one of my favorite games.  To sum up: a game that I initially had zero interest is now considered as a potential buy after one play.  That alone should be indicative of how solid this game is."
172,Beowulf,N/A,[url=http://www.boardgameswithscott.com/?p=52]BGWS Review[/url]
173,Bergbau,8,"Clever Knizia, where strategy and tactics match good together."
174,beri,8,"I like playing this one. It's just calming somehow. Part of this is the theme: rather than fighting, you're cooperating to rebuild the ruined Blue Moon City. Of course, you want to rebuild it fastest and best, but still, it's beautiful to see the city's buildings come back to life over the course of a game."
175,berly24,8,Great fun with more peeps.
176,Bernas,N/A,15 EUR
177,BethH,7,Would be higher but sometimes i get confused with the cards abilities.
178,betsychuck,8,"Do you like Constant Tension?  Gathering more cards to spend efficiently might leave you out of joint projects.  Gathering many crystals early might increase costs when you get to the obelisk later.
House Rule: Finish the final round so all have the same number of turns; build a virtual piece of the obelisk for 13 crystals."
179,BettyEgan,5,$10  Sold to David
180,BeyondMonopoly,6,"Fast, tense, fun. The game is a building game at heart, and does it very well, giving player tough hand management and action decisions on their turns. I great one from the master."
181,bgg69125,9,"This is a very competetive game, quick start and a tight finish! very very worth a play, also excellent art works!"
182,bghutclub,N/A,Tony
183,Biernath_John,6,"Really nice components, but felt bland. I didn't like how it worked with only 2 players too. Sold it, never looked back."
184,Big Bad Lex,7,"Waited a long time to play this. The card structure is clever where the lowest value '1's have special powers and the highest (3's) have none. The game was very close suggested that either the balance is near perfect or that best options are pretty obvious.

Very quick to learn and easily over in less than 60 minutes I'd class this as a filler with some meat and teeth."
185,big-chad,7,"I liked the theme, art, and card mechanics a lot.  Very tight game. "
186,bigcheese,N/A,Need to read rules.
187,bigchief,8,A decent game with a bad theme. It's growing on me. 
188,biggdork,N/A,"Have not played it yet, got it for my big 31 birthday."
189,bigkat,6.5,"It's nice that the games are always close...but at the same time it feels like no matter what you do, the game is going to be close. We don't bring this out very often, but when we do, we have fun with it. A light, family game."
190,bigmac33070,7.95,"Another winner from Knizia. Love the strategy in this game. I think the game plays best with 3 players. now, if only I could find those darn expansion tiles....."
