,username,rating,comment
18,crwills,N/A,2020-08 / 2021-03 (split shipping). Kickstarter.
19,Daddy18,N/A,Backed on KS
20,DahctorWorm,N/A,Kickstarter
21,ddlytng,N/A,KS
22,DesembarcodelJedi,N/A,Ximo (Farmer)
23,Devoir,N/A,KS Edition; playmat
24,DJSongstorm,N/A,KS (Ultimate Pledge)
25,dlgross,N/A,"Best: 1-4
Time: 40 Mins
Weight:"
26,duncanid,N/A,"I'm Board

Plus playmat"
27,eagan6,N/A,Ultimate Pledge
28,EnjoyRC,N/A,KS
29,erzengel,N/A,KS 2020 Feb
30,Feeble,N/A,ETA: Mar 2021
31,fiorevita,N/A,Can't wait for this one!!!
32,Gampie,3,"Way too simplistic game for an adult gamer. Looks like a decent game for an 8 year old, for a while. Because of the hefty price tag you are better of buying games like UNO for your kid.
If you are in need to scratch that Marvel itch, buy Marvel Champions!"
33,Geeken,N/A,?.??-1KS 2025. COOP
34,Ggeek,N/A,Top
35,Ghool,N/A,"Cancelled my pledge due to COVID19.
Can’t afford to have this much money tied up for a whole during the current pandemic.
Maybe at retail."
36,gimmster,N/A,03/21
37,GMGates,N/A,KS March 2021
38,godzilla614,N/A,Single wave - all received March 2021
39,graciegracegrace,N/A,solo
40,hagen22,10,So hyped for this game!
41,HausOfQwert,N/A,Backed on Kickstarter
42,heathbarATL,N/A,Backed on KS.
43,HON_BG,N/A,All-in.
44,jacoheuvelman,N/A,Kickstarter
45,JavaJoe96,N/A,"Kickstarter Project http://kck.st/2SByqKH
-Backed: 02/11/2020
-Funded: 03/04/2020
-Pledge Level: Pledge $60 or more: ""United Pledge
INCLUDES:
Marvel United core box
Exclusive Nick Fury Hero
Exclusive Hawkeye Hero
Exclusive Corvus Glaive Villain
All Applicable Stretch Goals""
-Payment: $90 ($60 + $30 Infinity Gauntlet)
-Projected Delivery: 03/2021
-Survey: 
-Shipped:

 Status: SUCCESSFULLY FUNDED"
46,jcrampton,N/A,"Kickstarter Pledge Includes base game, Black Panther and Infinity Gauntlet expansions included.  Added Return of the Sinister Six and Playmat."
47,JTBBALL15,10,"I am currently a backer at the highest pledge level and have purchased all optional add-ons and will continue to be ""all-in"" on this game since my GF and I are MCU fan-atics!"
48,Jwlahn,N/A,"Backed February 12, 2020"
49,keschnell,N/A,In painting queue
50,KingJackalope,10,KS pledge. Awesome and very fair 2 wave shipping.
51,Kolac,1,"The gameplay is very very very poor, it's a simple puzzle game of 3 signs. I have no problem with simple gameplays, but this is way too simple. 
You have  a 12-card deck during the whole game, so that means not big tactics also. 
The figures are cute and cool (I liked CMON figures in Arcadia series too), but unnecessary for this game type, they are just for raising the price and dazzling people to show how ""cool"" is this game. But it's not. If the game would be just a bit more complex or have more opportunities it could be a nice game. Looks like they just wanted a quick money under the Marvel brand."
52,koutynhu,N/A,"Apr 2021

*Own: ALL-IN Pledge"
53,krotznapopulov,N/A,"Kickstarter all-in pledge>

Seems like a fun, light game. Non-KS base game probably not worth it, but with enough heroes/stretch goals unlocked, variability will be fine.
The expansions bring interesting new mechanics, and there's lots of heroes and villains available for much variability.
The fact that each hero has a different spread of symbols mean great depth despite simple rules is quite possible."
54,Kylep3483,N/A,est. Jun 2021 delivery
55,L0cC0,1,"Infinity Pledge. Pay the first, get the game the last.

I guess they used the money from KS campaign to pay for the retail release in August 2020, and with the money they get with the retail, they will pay for the KS campaign that we will receive seven months later, in March 2021.

Of course I can get the core (only that) in August if I pay for shipping TWICE. Woah, THANK YOU.

Absolutely greedy movement that CMON hid from fans during the KS campaign.

My first and last KS with these bunch of scammers.

Never trust this company."
56,leberschnitzel,N/A,"Again a typical CMON stretch goal and add-on riddled Kickstarter. One of the most wanted story lines is of course exclusive to Kickstarter. And an optional buy in.
I can no longer support such a sales strategy, it's just too much psychological tricks and too disappointing for people that miss the Kickstarter."
57,LordHelmchenBSC,10,Nobody has the game yet! 1 Star Rate are from stupid little children
58,LudophileGG,N/A,"Marvel, Chibis, and Easy."
59,MacMouse,N/A,Kickstarter
60,Maltavius,N/A,"Note to self, NEVER back a CMON Kickstarter again above 1$"
61,marstiller,N/A,March 21
62,Martin Ralya,N/A,"Kickstarter, core + Infinity War + Asgard and all stretch goals, March 2021"
63,mauigreen,N/A,kickstarted
64,McNinjaX,N/A,ALL-IN KS group buy through Board N Brew
65,MeepleXP,2,"Wow this game is super lame.
Its a feather light version of sentinels mixed with thanos rising. I could not be more bored by this gameplay. Every card is 1 or 2 of the same 3 goddamn symbols .. is this a joke ? Maybe 2 or 3 cards have something special but its just more of the same 3 symbols ...  

Go play marvel champions .. its 100 times better than this trash"
66,Mitcharello,N/A,Kickstarter
67,MongooseDog,10,Just a 10 to offset the spoiled little super backers.
68,MotoBorg,N/A,Ordered from Kickstarter campaign
69,Munny,N/A,"Juego que no saldrá hasta el 2021, ahora es´ta en KS per vale un pastizal, tiene unas minis increibles me supongo que el año que viene pegará el pepinazo. "
70,murks666,N/A,Kickstarter 
71,Muskrat1959,N/A,Kickstarter
72,Nelsnmich,N/A,Kickstarter pledge manager done
73,netminder69,N/A,Backed on Kickstarter
74,oLillyver,N/A,KS (+ Infinity Stone exp.)
75,Paladins_Angel,N/A,"KS, One Wave, März 2021, refund requested"
76,Peps43,N/A,Kickstarter Funding 262$cad
77,Pepsson,10,"Marvel fan here. Not thrilled by gameplay, but since nobody has the game, it is too early to say the game is lame. But the figures at least, they are gorgeous...."
78,plark,N/A,Backed for now.. probably only grabbing Infinity Add on
79,preiselbeer,N/A,Co-Op
80,Rednas79,2,+1 for the minis
81,Rick707,N/A,kickstarter
82,rikkuza,N/A,"Kickstarter
+All Expansions"
83,risune,N/A,"It seems a little light.
Hope not too light.

But the miniature is AWESOME!!"
84,romphreak,N/A,"Estimated Delivery:
Mar 2021"
85,samoan_jo,N/A,(240)
86,sandmaneg,N/A,Kickstarted
87,sansagam,N/A,KICKSTARTER (PAGADO)
88,Sekwof,N/A,"Kickstarter funded March 4, 2020. Pledged $90."
89,Sibelius,N/A,Marzo 2021
90,Sigiscsi,N/A,ETA: 03/2021
91,skur78,N/A,"[s][b]Kickstarter:[/s] Infinity Pledge[/b]
Marvel United core box
• The Infinity Gauntlet expansion
• Exclusive Nick Fury Hero
• Exclusive Hawkeye Hero
• Exclusive Corvus Glaive Villain
All Applicable Stretch Goals

[b]Optional Buys:[/b]
• Return of the Sinister Six expansion"
92,Sky_Fox,N/A,KS - March 2021
93,soysnorre,N/A,Kickstater
94,sportycuff,N/A,Ultimate Pledge (All Extras)
95,sputnikam,N/A,83 Awesome minis? Yes please!
96,Spykiller7,N/A,Bought it through Kickstarter March 2020
97,SquashRot,N/A,KS
98,StanTem,N/A,Kickstarter
99,stevelabny,N/A,March 2021
100,themoose13,N/A,Secret One Gift Choice
101,Thunade,N/A,Pledged for the Base game + all the KS promos.
102,tsukuro,10,Juegaken
103,Vergelius,N/A,"Ks Infinity Pledge. ( basegame, infinity expansion+ spider expansion+ Black Panther expansion+ Thor expansion+ Guardiens expansion)
Leverans beräknad till Mars 2021. Basspel något tidigare"
104,VernoWhitney,N/A,Estimated Delivery: March 2021
105,WakoJako,3,Minis looks amazing but the gameplay is soulless and without any form of marvel theme and flavor - whats the point if the gameplay is this simple and themeless? Maybe a good kids game? But time will tell about that one.
106,Wood2k,N/A,Kickstarter Backer
107,Z3466,N/A,"Kickstarter Edition
2020 August"
108,zyater,N/A,March 2021
