,username,rating,comment
23,Bootie,9,"I am very much enjoying this.  At time of writing the game balance is great, the ruleset is very robust and the minis are very good indeed."
24,Brad3409,N/A,Kickstarter
25,brotherfranciz,N/A,Unopened and still in wrapping. Kickstarter edition with all the Kickstarter-exclusive miniatures.
26,butakka,9,"What a great game.  So much strategy and variance in creating your armies.  It was a real treat to be able to play in two different tournaments at Gen Con.  With the base set, you have enough content to make a 30 point army of Lannisters and a 30 point army of Starks.  Besides the starter set, there is also the Night's Watch, Free Folk, and Baratheon sets you could collect. Plus, you can purchase individual unit boxes to expand what ever army you have.  This game can be a huge money pit, so watch out if you are a completionist. The more copies of a unit you have, the more well rounded, adaptable, and expansive your armies can be.  Until I want to spend hundreds of more dollars, I'm sticking with the Starks and Lannisters.  
Player count best to worst: 2,(almost exclusively) 4,3"
27,calbond,7.5,First Tabletop miniatures game I’ve ever played. Really liked the streamlined aspect of having all troops move as units. Cards added a nice layer of strategy over the tactics of the battlefield.
28,Capadokia,5,"Gameplay is oké
Miniatures are just for the life of the squad and too replace one for a character with additional ability.

My problem with this is that it makes the setup and tear down a b@&$!, rather play wildlands for quick easy fast action packed game or rising sun what is worth the setup time

Maybe I just don’t like any warhammer Tabletop style game..."
29,Captain2806,N/A,KS: With many many expansions and stretch goals.
30,Cathayan,N/A,Fantastic game.
31,chkm8,10,"My favorite game.  Noticed a lot of negative reviews on here are people who haven't played the game.  I'm not surprised.  My friend had no interest in this game either and assumed it would be boring.  Once I got her to play it, it quickly became her favorite game too!  All I can say is give it a try, it will surprise you.  Awesome game!"
32,chocoworm,N/A,워해머 같이 테이블로 진행하는 게임. 룰북은 되었는데 문제는 카드 한글화가 아직 안되어 있다. 소수의 사람들이 이걸 한글화 한 것 같은데 나중에 부탁해서 얻어야 할것 같다. 
33,chtfld,N/A,Unplayed
34,ciuffo,4,"poor game with miniature quality from late '90.
With a different title it would have been unnoticed"
35,cmgoodlet,N/A,Never opened.
36,CodFather,10,"Currently my game of choice, fun to play casually but also very well balanced and supportive competitively.  Lately I've been traveling, sometimes by plane to play in some bigger tournaments.  Locally I tend to get in 2-4 games a week.

Very thematic, great mechanics and game balance, and the continued support from CMON makes it seem like this game will be around for quite awhile (unlike some of CMON's previous offerings)"
37,CombatOZ,10,Gameplay is fantastic- lot of tactical movement and desicion to make. Easy to get into rules but deep and highly tactical gameplay. To me- best rank and file tabletop ever!
38,csmbrwn,9,"Once I learned that the main game mode (A Game of Thrones) was vastly inferior to A Clash of Kings and A Storm of Swords game modes, I had a great deal of fun and felt the game was more strategic. It is a dice/chance heavy game, and a war game with less finesse given its unit trays, but it is still quite enjoyable."
39,cuberthunder,10,"Uno de los juegos mas diivertidos que he jugado ultimamente.
Tiene cierto azar en los combates pero se equilibra con las tacticas. 
Muy adictivo"
40,dado21780,N/A,Keeping it mostly for the painting. Played at wellplayed with a miniature player
41,daewezzy,N/A,Still on the fence of continuing this game.
42,dakotakg,9.5,"Players: 2

Owned:

Stark:

 Characters:
  4x Robb Stark
  2x Ned Stark
  2x Catelyn Stark
  2x Sansa Stark
  4X Greatjon Umber
  2X Howland Reed
  2X Blackfish
  2X Mounted Blackfish
  4X Crannogman Warden
  2x Rodrik Cassel
  2X Maege Mormont
  6X Sworn Swords Captain
  2X Umber Champion
  2X Grey Wind
  2X Summer
  2X Bran and Hodor
  Arya
  Rickon
  Osha
  Syrio
  Meera
  Jojen
  Shaggydog
  Jaqen H'Ghar

 Units:
  4X Sworn Swords
  2X Umber Beserkers
  2X Stark Outriders
  2X Stark Longbowmen
  2X Tully Sworn Shields
  2X Umber Greataxes
  2X Crannogmen Trackers
  2X Tully cavaliers

Lannister:

 Characters:
  4X The Mountain
  2X Mounted Mountain
  2X The Hound
  4X Jaime Lannister
  2X Cersei Lannister
  4X Tyrion Lannister
  2X Warrior Tyrion Lannister
  2X Grand Maester Pycelle
  2X Tywin Lannister
  2X The High Sparrow
  4X Assault Veteran
  6X Guard Captain

 Units:
  4X Lannister Guards
  2X Lannister Halberdiers
  2X Mountain's Men
  2X Knights of Casterly Rock


Neutral:

 Characeters:
  2X Roose Bolton
  4X Ramsay Snow
  2X High Seneschal
  2X Little finger
  2X Varys
  2X Reek
  3X Bronn
  3X Briene
  2X Dreadfort Captain
  1X Stormcrow Lieutenant
  1X Vargo Hoat
  1X Daario Naharis
  1X Jaqen H'Ghar
  1X Tycho Nestoris
  1X Walder Frey

 Units:
  2X Bolton Flayed Men
  2X Bolton Bastard's Girls
  1X Bolton Cutthroats
  1X Stormcrow Mercenaries
  1X Stormcrow Archers
  1X Bloody Mummer Skirmishers"
43,danijel2008,N/A,"Unboxing:
https://youtu.be/E2AfHzakN3o
https://youtu.be/npe8jPsfQEM
https://youtu.be/BuG6Rek-WFY
https://youtu.be/UyfP57UNNZY
https://youtu.be/Z_NsFPHfhUo
https://youtu.be/gLpHk9Uw5J8
https://youtu.be/BKm8FIZl0Ag
https://youtu.be/on-PYQU52Rc
https://youtu.be/_WGYFKn6CVk

360° view of miniatures:
https://youtu.be/YieXEPJQLtI
https://youtu.be/74Yf59Svv14
https://youtu.be/qKyE3muEkJs
https://youtu.be/VWbxGLEPOW8
https://youtu.be/OEjGZ-16YAE
https://youtu.be/oaoLcw8WbOs
https://youtu.be/Xu-6VICqocw
https://youtu.be/Hl8ldAdarKk
https://youtu.be/YrFK2KutP4A"
44,DaRedOne,9,Very enjoyable and surprisingly deep strategy
45,DeanCornel,1,Over rated Kickstarter bait
46,Deathbyppt,9,"Only played a little bit, so can't speak to the overall balance, but it's a fun wargame for folks wanting to get into miniature wargaming, without playing one of the bigger games. Minis are outstanding quality. Starter box is a good value, an additional units/heroes aren't necessary, but will add some needed variety if you plan to play a lot. Rules are well written and easily referenced, as are the cards. Thing that's keeping it from a 10/10 for me is the slight lack in variety from the starter set. I imagine this game will be a lot more popular when more factions are released. Recommend Highly!"
47,Deb1369,N/A,"Autographed by designers, punched but never played.
First autographed copy from Jack Vasel Memorial Auction, from DT Con 2018 (this is written on box by Eric Lang)"
48,deehizzle,9.5,"Stark vs. Lannisters Core Set
Hand of the King KS Extras
Night's Watch Core Set
Free Folk Core Set
Baratheon Core Set

Stark Heroes I
Stark Heroes II
Stark Bowmen
Tully Cavaliers
Tully Sworn Shields

Lannister Heroes I
Lannister Heroes II
Pyromancers
Crossbowmen
Poor Folk
Warrior's Sons

Ranger Hunters
Scorpion Crew
Night's Watch Heroes I

Cave Dwellers
Spearwives
Followers of Bone
Thenn Warriors
Free Folk Heroes I
Skinchangers

Neutral Heroes I
Neutral Heroes II
Bolton Bastard's Girls
Bolton Flayed Men
Bolton Cutthroats
Bolton Blackguard

Targaryean Base Set"
49,demuxer,9,"As a Stark or Lannister fan, you must bring the battle to the tabletop. They are really Cool Minis, no doubt."
50,Dimo4683,N/A,"X
+Expansion:
-Kickstarter
-Tully Sworn Shields
-Bolton Cutthroats
-Stark Sworn Swords
-Umber Greataxes
-Lannister Crossbowmen
-Lannister Guards
-Lannister Pyromancers
-Night´s Watch
-Builder Scorpion Crew 
-Ranger Hunters
-Sworn Brothers 

"
51,dmcallahan,9,"Expansions Owned:
[b]
Deluxe HC Rulebook
Hand of the King Stretch Goals
[thing=261501][/thing]
[thing=257632][/thing]
[thing=261497][/thing]
[thing=261499][/thing]
[thing=261502][/thing]
[thing=273482][/thing]
[thing=276800][/thing]
[thing=290510][/thing]
[thing=288173][/thing]
[thing=286153][/thing]
[thing=294756][/thing]
[thing=265039][/thing]
[/b]
"
52,Dockx,N/A,"V
Essen 2018"
53,Dockx,N/A,V
54,dontadow,8,Leave it to eric lang to make me like a miniature game.
55,drscottkelly,N/A,"Sealed NIB; only trades w the 7 other expansions that are listed in my collection, which are sealed NIB too (they do me 0 good without the base)"
56,drummer boy,10,"I had been looking forward to this game arriving from purchasing it on kickstarter and I have to say I am not disappointed in any way. The game is fantastic, it is simple yet has plenty of depth and the figures are amazing. A winner in my book.   "
57,DUFTON,N/A,"Unpunched cardboard contents - 6 minis primed and 1 painted - purchased along with Kickstarter ""King"" expansion"
58,Durgerking,N/A,2 Spieler
59,dwcmatrix,N/A,2 Players
60,ecgemily,N/A,maybe
61,elverguito,10,The best wargame ever.
62,emmanuel666,8,love it but not a fan of miniature war games
63,EtherealPaints,10,My favorite tabletop miniatures game.
64,Evil_Empire_Inc,N/A,Location: Shelf B
65,ezeqiel,N/A,SOLD via Facebook (+ some extras) in November 2018 for £140 !
66,finalwarrior,7,KS version. I've given parts of this away. PM me if you are wanting something in particular.
67,flip2kewl,N/A,My son chose this
68,Gadde,N/A,Wait for Kickstarter
69,Gadsden Shawn,9,"As someone who played Warhammer since I was a kid, I love this game.  Turns play quickly, and the alternating activations keep both players involved and interested.  My teenage daughters play the game with me, and we’ve had the chance to attend two small tournaments so far... looking forward to a lot more in the future.  One thing I particularly like, other than the slick gameplay, is army construction.  I enjoy planning my army units, and selecting a Commander who complements the strategy I want to play out on the table.  The only reason I gave the game a 9 and not a 10 is that the plastic miniatures, although fantastic, are not quite the best.  They are very detailed, and paintable, and beginner friendly since they come pre-assembled... but they have some minor flaws.  That said, this is a fantastic game.  Great value for the money.  You should really give it a try."
70,Geeken,N/A,?.??-1KS 2020
71,Geekway,N/A,"Finefield, MM, 03-07-2019"
72,geomac88,9,Excellent starter game as intro to tabletop war gaming.
73,geraldy,N/A,"Bought the Hand of the King pledge on Kickstarter, but I sold it before I even tried it."
74,Ggouveia,10,"Looks great. Great kickstarter with great response. Don't get the haters that have nothing to do with the game and have never played it yet rate it as a 1. Jealous much?

Got it yesterday,all O can say is WOW, brilliant components."
75,GiantSimon,10,"Love this game. I like the move/attack mechanics and constant interferences from cards in hand and Non-combat characters. 
Miniatures are, of course, great. Fun to paint. 
"
76,gittes,8,"A simple and effective miniatures game hobbled only by some odd scenarios and a lack of force organization which makes this a powergamer's dream. Fan made balanced scenarios or revised scenarios by the company would make this game really shine. 

Miniatures are superb and the characters fit their book counterparts rather well. I hope to see more."
77,gmerGAL,N/A,NIS
78,Grandpaplaysgames,N/A,"->KS001 Hand of the King box
->106 Stark Longbowmen
->109 Stark Heroes box 1
->205 Knights of Casterly Rock
->209 Lannister Heroes box 1
->502 Bolton Bastard's Girls
->503 Bolton Flayed Men
->505 Mercenary Heroes box 1
+ House Lanister Dice
+ House Stark Dice"
79,Greenosaur,7.8,"[b][i]PURCHASED @ Geekway 2019[/i][/b]
[b][COLOR=#0066FF]*** KICKSTARTER EDITION ***[/COLOR][/b]

I am so extremely happy to have purchased this KS Edition. At the time of the KS I was in to many projects. I have really enjoyed this. This is a good ""wanna-be"" War Game with simple rules. 

[b]This Box Includes:[/b]
A Song of Ice & Fire: Stark Sworn Swords X2
A Song of Ice & Fire: Stark Outriders
A Song of Ice & Fire: Umber Berserkers
A Song of Ice & Fire: Lannister Guardsmen X2
A Song of Ice & Fire: Lannister Halberdiers
A Song of Ice & Fire: The Mountain's Men
"
80,griffithx,9,"great minis, ok-ish gameplay."
81,grimsmirk,6,"Rating may be influenced by my ignorance of the source material.

Miniatures are good quality and sturdy.  Movement trays are well thought out.

Lots of re-roll conditions.

Sidebar for characters conducting intrigue was a bit different, and something else to manage during the game.

I-go-U-go activation, which was nice."
82,gszeberenyi,9,KS
83,GuillimansGlory,8,A wonderful combination of fun and tactics and a great way to ease someone into Tabletop war games without being too complicated.
84,gusrochette,10,Looking for the Kickstarter exclusive Champion of the faith alternative figure and the Kickstarter exclusive dices and dicebags
85,gylvan2002,10,Doesn’t look that great from just reading the rulebook.  But man does it play well.
86,HIM82,10,Easy to learn and difficult to master. Extremely well balanced too. Most importantly it's great fun. If you love the books or TV show then this is a must.
87,Hizai,N/A,"14 urte
8.4"
88,homer3407,N/A,"ks
ETA April 2018"
89,hoorne777,N/A,plus extra set 1 x Beserkers and 1 x Mountain's men
90,i3ullseye,5,I have two copies in new in shrink.
91,IAmElim,N/A,Anglais
92,Icarillius,9,"Fantastically well designed game, both starter factions are well balanced, though both involve a very different play style to them. NCU's really build the game into something different and creates a deeper layer into combat being effected by other elements of operational warfare, other than the tactical combat you have on a ground level."
93,ImperfectbutPaul,10,"Amazing system. As a former warhammer player. It's got everything you want from a fantasy battle game. It's much quicker, Tidier, Easier to play. Great tactical element. Thematically great an gorgeous models.
 Big big fan."
94,jasonberube,N/A,UNPLAYED
95,Jassokissa,N/A,Kickstarted
96,jatang,7,"Simple and quick miniatures wargame (which makes it much more attractive to me than a complicated lengthy game) with variable set-up. Makes me think of Memoir '44. Uses miniatures well for movement, facing for attack, and physically achieving a goal . Having different thematic abilities (base abilities and specific cards) for armies means there's a reason to buy more minis."
97,javiezcurra,N/A,Mint in shrink-wrap. Comes with The High Seneschal promo figure.
98,jedichrism,N/A,"Miniature game
2-3p
Kickstarter"
99,jesuischapeau,N/A,BACKED ON KS
100,joelangdale7,10,"Game of thrones / Battlelore Second Edition / Miniatures game all smashed into one bundle and it is awesome! 

Played two games now as the Starks and won one very convincingly and then lost one by two points. 


[Favourite fantasy Wargame]"
101,jp4media,9,Fun game and very thematic. Old school warhammer players will dig it too.
102,jrupes,N/A,"Kickstarted. Looks like a more accessible version of Battles over Westeros or similar miniature wargames. Don't think it will be as good as the Star Wars miniatures games, but we'll see what they can do within the design space moving forward (in the years to come assuming support is strong enough). 

This could easily be something that burns bright for a year or two then dwindles... or it could be a firestorm armada type of game with enough support to keep around but not breaking into local game stores, etc."
103,jsmith34,N/A,New in shrink
104,JT19,8,Second copy of base set.
105,kajshdlkfjahsdjkl,N/A,Also have the High Seneschal promo set for trade (sealed)
106,kardosdarkforge,10,"Like Warhammer Fantasy but much better! Alternate activation, and lots of depth!"
107,keschnell,N/A,In painting queue
108,ketchup61925,N/A,"Includes: KS Token Set, Stark & Lannister Deluxe Activation Banners
3 3d printed Bolton Flayed Man Activation Tokens, 
KS Maege Mormont, Mounted Brendan Tully"
109,ketchup61925,N/A,Second Copy
110,killgun2,9,"Superb game for a new tabletop game. less balanceing issues then other games. Great flavor. It isn't flawless but the tactics cards and political influence is something i have not seen on a tactical miniature game before. I have seen them in boardgames.

This is a perfect blend of boardgame and miniature game"
111,KingRobtheIV,8,"A great game with constant support from both CMON and the community. The models are amazing (I wish the faces were a little better sculpted) with nice dynamic poses and enough variance in unit models to make each tray unique. The game mechanic is similar enough to warhammer fantasy 7th edition that people are familiar with but with all the trim removed. This leads to a much more streamline play without the bulk of many unique and individual rules. The game includes an interesting ""outside"" dynamic by adding in NPCs that buff or debuff units on the board while the main army is built of ground soldiers, cavalry and war machines with various ""hero"" upgrades all based on maximum points. The point values are per unit or character which makes for ""clean"" army lists vs the finickiness of other war game systems."
112,Kythrid,9,Nightwatch Army painted.
113,LAKingsGeek,N/A,2 Players
114,LegendaryPhoenix,N/A,It didn't make the cut. Dabei wollte ich es lieben...
115,Legion06,9,Streamlined Tabletopgame for beginners and fans of the theme. The minis are great.
116,Legobrains,N/A,"464 Kickstarter aug 17
Break down:
150 1st starter set 
150 2nd set intend to re-sell
30 Lannister Crossbowmen
30 Tully Sworn Shields
30 Bolton Cutthroats
74 Plastic Terrain Bundles
"
117,Lenge,10,"Kick Starter Version

Core Game NEW + Expansions New & Sealed"
118,Leobyn_TTS,N/A,Plus expansions
119,leonk2005,9,Brilliant game and would gladly play anytime
120,LionMyth,9,"thematic ... 

might be the best game to get started with tabletop wargaming

great designers ...

this game should be a favorite for decades ... early editions will be valuable ... great books, great series and great miniature game"
121,Lividentity,8.5,"10 Stark banners, 10 Lannister banners, High Seneschal, Roose Bolton"
122,LordofWar82,N/A,"Sleeved:☒
Organizer/Insert:"
123,Luisjoey,9.5,"Long time not giving a 9.5 to a game, but this one deserves; this game its warhammer fantasy (historical) without magic and good gaming mechanics updated to nowday. 

Nailed by Eric Lang! hope the expansions keep the game civilized and feels very competitive."
124,lukealexander2,10,Much easier to teach and get on the table vs other miniature games.
125,Mabinguari,N/A,"Stark vs. Lannisters Core Box Set
Hand of the King KS Extras Box"
126,martimer,7,Fun game right out of the box (though I think it favors the Lannisters a little). I look forward to adding the expansions.
127,MaskedGuido,4,"Demoed at Gencon 2017.
Great mini's with very subpar gameplay.  Combat is the dreaded tons of D6 vs. tons of D6.  I wanted to like this one but I'm out."
128,MeepleXP,2,"Someone forgot to tell cmon that rank and file is dead and a horrible mechanic
Minis arnt even that great"
129,MegaHamster,5,"Yawn fest. Clunky movement trays, unthematic off battle bonus actions, fiddly objectives, boring units, strategy light and really nothing here that hasn't been done before."
130,miriku,7,"Neat, but I'll wait for Greyjoys before buying in."
131,ModelerMentor,10,"For me, this is game is going to be the large scale war-game that I will pull out when I want to spend a good few hours in battle.  The rules are easy to follow, the theme is amazing and the miniatures are some of the best I have ever seen!  with room to grow immensely as time goes on; this is an exciting game!"
132,monkeyvsmonkey,N/A,playtested
133,muskyman705,N/A,Aug 2018
134,mystercy01,N/A,75 min / 2 (2018)
135,Mystica_Brno,N/A,Kickstarter edice
136,Nadz_450,N/A,S
137,Necronomicon,10,"Excellent miniatures, no bending weapons! Fantastic game that has an elegant design to it. Lots of value for what you get inside."
138,New_Zealand_Neil,N/A,"[COLOR=#330066][B]My thirty-seventh KickStarter boardgame purchase.[/B][/COLOR]


+ Lannister Heroes (I)
+ Knights of Casterly Rock
+ The Mountain's Men
+ Lannister Deluxe Activation Tokens (10pk)
+ Lannister Dice (10pk) [x2]
+ Lannister Dice Bag

+ Stark Heroes (I)
+ Stark Bowmen
+ Stark Outriders
+ Umber Berserkers
+ Stark Deluxe Activation Tokens (10pk)
+ Stark Dice (10pk) [x2]
+ Stark Dice Bag 

+ Neutral Heroes (I)
+ Bolton Bastard's Girls
+ Bolton Flayed Men
+ Mercenary Deluxe Activation Tokens (10pk)
+ Mercenary Dice (10pk)
+ Mercenary Dice Bag"
139,Nicktwin,9,Exactly the game i've been looking for in years! Best game in my collection.
140,Nightmarus,7,"+ Superb Miniature quality and very nice production quality.
+ Much easier to get into compared to other Miniature Tabletop Wargames.
- Pretty much pushes you to buy a couple of expansions to keep it interesting in the long term."
141,Noobfridge,N/A,NIS
142,oboth,10,接近完美的游戏，可以不停重复的玩。而且代入感很棒，各种部队的组合也是很有深度。
143,OldNews,N/A,"
AL.S.
BID

kickstarter


"
144,OMD56,3,"Minis used to basically keep track of health, which ups the price incredibly. Charging is really busted.

Initial Score: 5.5"
145,On The Table Gaming,10,"Huge fans of this game! Love the three layers of tactics (Maneuvering on the table, maneuvering on the tactics board, and the commander/factions tactics cards)"
146,Oninohugo,N/A,"A flavor of the month designer's take on rank and file miniature wargaming mimicking Warhammer, C&C and Clan War, boosted by that Teri nobody spawning 43 thumbs-up for her infomercial, owning and commenting an awesome total of 1 game before that... CMON's band wagon at its best."
147,panzer-attack,9,"Really like this.  For a mass combat game it plays very quickly.  The miniatures are nice too - all mono-pose, but I'm not too bothered by that."
148,PapaGoth,10,"Very easy to get into and doesn't take too long for a game. Combat is easy and engagements don't drag out for the duration of the game, which is what I like. Just remember to keep an eye on your tactic cards and remember character abilities!"
149,paul10liao,7,"規則:
*建軍  決定遊戲的規模，大中小分別有50/40/30招募值可用，根據單位牌背面下方招募值計算，每種單位招募時根據類型拿對應底版裝滿對應模型，玩家起始要選擇家族，只能使用該家族的單位跟最多一半比例的中立單位，該家族統帥只能選一個，根據統帥拿對應的戰術牌跟六張統帥戰術牌組成20張牌庫洗勻蓋著，每個玩家只能有一個統帥，將領類型的要加到對應類型的兵種(放到該盤的左前格)，沒特別說每盤只能有一個將領
*然後選擇遊玩模式，一輪結束時，如果有玩家是最高分且根據規膜達到12/10/8分則勝利，第六輪結束時最高分的贏，平手比剩下兵的招募值和，沒有單位的玩家移出遊戲，沒特別說，殲滅對手招募值不為0的單位得一分，被友軍或是特殊效果殲滅則其他對手得一分，先劃定戰場範圍，根據膜是放置目標標記，隨機起始輪流放置地形，直到有四塊，每個地形跟地形或是跟俊隊起始地點要相距6以上，在丟骰決定誰要在哪區開始，最後選的為起始玩家，先照選擇順序輪流布置單位直到布置完，然後抽三張戰術牌
*遊戲進行多輪，每輪有兩個階段
1.激活階段 起始玩家開始輪流選一個單位做行動，之後放上行動完標記，直到場上所有單位都動過此階段結束，玩家回合都有出牌跟使用技能的機會，如果有回合開始效果也會在輪到你時觸發
*單位盤箭頭代表面向，四個角落畫出的代表方位，只有前方範圍內畫直線沒被阻擋的才在視野內，如果要算敵方在哪麼方位則取占據較多體積的，數量代表血量，每次移除都優先從最後面右邊移除，一排只要有一個單位就視為存在，將領加到單餵食卡牌疊起，效果並存
*非戰鬥單位不會放進戰場，會在戰術版圖上行動
*可執行的行動如下，也可放棄不做事，如果有額外行動可選擇任意單位執行，轉向為不改變中心點旋轉，停下後不能疊在其他盤上，移動可越過友軍但停留不能壓到盤，除了衝鋒，跟敵軍距離至少一
>佈陣 沒跟對手相連的單位可轉向後根據單位卡左上移動力往前方移動最多對應距離後，停留在轉向一次
>行軍 沒跟對手相連的單位可往前移動該單位最多移動力兩倍距離後轉向
>後退 跟對手相連的單位丟一骰，向任意個方位移動最多移動力加骰值和的距離，接戰單位如果因為此移動後沒有相連可轉向
>攻擊 選擇遠程或近戰，接戰單位不能遠程攻擊，遠程攻擊前可移位2，然後選擇視野跟射程內單位攻擊(如果對象跟其他單位接戰，友軍要結算恐慌)，接戰單位才可近戰，如果只有一個敵軍可轉向到面向，攻擊前可移位使得相接一半或全部(近戰不管視野)
>衝鋒 沒跟對手相連的單位宣告視野內目標且該方位有空間(一邊最多相接兩個)，距離在速度值+6內，攻擊方先可轉向，丟一骰加上速度往前進，有相接則成功否則失敗(擲骰1為散漫衝鋒)，成功近戰攻擊一次且可重丟任意顆骰一次，失敗要做恐慌檢定，散漫衝鋒的話不能重骰，且不能打牌
**結算攻擊 根據該單位有幾排丟對應數量骰，骰超過命中值以上算命中(6一定中1一定失敗)，防禦方重丟所有命中骰一次，防禦值以上的抵擋成功(6一定中1一定失敗)，剩下的每個結算傷害，超過單位生命就移除一個單位，防禦單位在執行恐慌檢定，沒受傷不用檢定
*因為近戰殲滅對手單位時該單位可額外執行一次佈陣，其他相接的友軍可轉向
*近戰左右方時，防禦值-1，恐慌檢定總和-1，後方都-2
*恐慌或士氣檢定 丟兩顆骰，總和大於單位下方的士氣值則過，如果是恐慌，小於士氣多少就受多少點傷害
*戰術版圖  移動非戰鬥單位時，移動到戰術版圖上空格並結算，沒空格就跳過，如果觸發影響力效果，一個單位最多只能有一個友軍一個敵軍的
*重疊效果  同樣結算時機的主動效果只能啟動一個，包括能力跟戰術牌，強制效果不限制，雙方同是要結算時，主動玩家先
*同效果的能力不疊加，號令能力使用後放置一個標記標示之，每個此能力每輪只能使用一次
*狀態標記 每種單位每種最多一個
2.重整階段 結算一輪結束效果跟得分，檢查是否有人勝利，移除所有激活標記，戰術版上模型，影響力效果，手牌可棄任意張戰術牌，補到三張，用完不會再抽，起始標記左傳，遊戲輪標記前進一格"
150,paxtt,N/A,Copies: 1
151,pdb64,N/A,"Ikea - Shelf 6 Base game and Hand of King Expansion 
Ikea - Shelf 7  Terrain pack"
152,peeekay,N/A,base game
153,perryqc,N/A,KS Edition
154,Phyrexian,N/A,Eric M. Lang. Miniatures game in the Game of Thrones universe.
155,pitac,9,In a one year campaign. Perfect mass miniatures game for my group. Easy to paint at tabletop quality. 
156,Pitsbrgparatrpr,9,"Smooth, easy to learn wargame. For anyone into this genre, you will pick up all the nuances from the books/TV show right away. It is a great ice breaker fro getting new people into wargames as well."
157,Plague45,6,Am playing this as a thing for my son who enjoys this type - he has all the expansions. None are painted (perhaps I should get him to do that - as keep some minis at his place) 
158,planetcaravan27,9,All it lacks is a force organization chart to avoid power gaming.
159,player0815,N/A,Kickstarter
160,pmdf,10,"Straightforward core rules with plenty of opportunities for creating unique armies, through build, strategy and tactics. A few gaps in the rulebook that will hopefully be clarified over time, but at then end of the day, it's a rules-light sandbox war game. It's not heavy, it's just great fun to play. 

Miniatures are absolutely first class - up there with the best. The novels offer a wealth of opportunities to expand the game further... so many exciting places this could go."
161,polishhammer,10,"Great war game that is simple enough for all but deep enough to draw in more hardcore. Love it, can’t wait to rout some fandoms when the organized play comes out!!!"
162,Prince of Guelph,8,Kickstarter x2. sleeved
163,Prometheus81,10,"Easy to learn, hard to master; fast; Lot of variety; cheap (compared to other wargames, regarding gameplay value); thematic; lovely minis; Fun to play"
164,PurpleHyena,10,"I've played starwars xwing and Warhammer 
Both were enjoyable but with xwing i didn't feel I was playing starwars. And Warhammer I couldnt care about the lore..
ASOIAF is the first minis game I owned and boy am I happy with this investment!
Unlike xwing, which my friend invested in, which we all got bored of it pretty quick .
(Even him, now it's just miniatures on a shelf ) this game is loads of fun

Simple rules mixed in with a lot of gotchas interactions. It has board game elements and tactical depth that I didn't  expect. 
The lore also is one that I'm deeply invested in. 
The game is a stream lined Warhammer game, with better lore (for me)
Better setting (for me)
And it keeps me excited for more!
Both my brother and I go over tactics and game logic over and over again.
And soon free folk and nights watch are coming!


Also as a bonus!!!! If you like to play RPGs you also get hundreds of minis for the RPG!
Especially that my friends and I are making an RPG just for ASOIAF!
Win win!!!"
