,username,rating,comment
19,AdamAoE2,6,"Original Rating: 7/10
New Rating: 6/10

Zombicide is a game where I feel like the mechanics need just a bit more thought to really be compelling.  While there's some amount of fun to be had in mindlessly gunning down endlessly spawning zombies, the charm soon wears thin for me.

For example, the idea of searching in Zombicide feels hollow - you could endlessly search in a single room every turn and keep finding more stuff.  This means that exploration is generally kept to a minimum and only when needed to snag an objective.  In addition, searching is extremely hit or miss.  You might search on your first time and find a chainsaw or a shotgun.  Or you might search 6 or 7 turns in a row and find only useless stuff like rice or spare ammo.  Not so much fun when you only start with a frying pan!

I don't really mind the rule where you always shoot survivors first when firing into a zone containing zombies and survivors, but it does feel kind of hamfisted.  Nobody wants to kill their friend, so I think a better rule would be to randomize a chance to shoot your allies or the zombies.

The game becomes such a slog in the mid to end game because such a huge number of zombies are spawning that you're constantly just rolling dice and taking generic walkers off the map only to have them respawn at the end of the turn.  This turns the fighting into a chore after a while and sometimes you feel like you're really making no progress.

Still, the game does manage to have its fun moments sometimes.  There is some fun to be had when making a clutch roll to save an ally or when you ""level up"" and pick up a new skill to make your character more lethal.  While the skills are generally pretty generic, it's still fun to have a way to upgrade your character based on what your equipment looks like.

Overall,  I'd say Zombicide is a solid game when you're looking for some middle ground between a bunch of new gamers and some more veteran gamers looking for something with a bit of challenge to it.

PROS:
+ Simple to play and straight forward.
+ Everyone ""gets"" the Zombie Apocalypse.  A space with 10 walkers on it is scary and exciting.
+ The Modular board allows for varied scenarios without having a ton of components.

CONS:
- A simple mistake can result in a player death pretty early.  Player Elimination is definitely a present danger and having somebody die early can really be a bummer when the games can last 2 to 3 hours or more.
- Simple dice rolling mechanic for combat can become a chore when fighting large quantities of zombies.
- Searching mechanic leaves something to be desired."
20,AdamStarks,5,"Decently fun, with nice components and some interesting mechanics, but the rules can be a little esoteric to explain (such as how Cars and Manholes work, or justifying how you shoot your friends before any zombies), and sometimes bad fortune just grinds you down regardless of the decisions you make."
21,Adanedhel,2,"Muy típico, coger armas para tirar dados, matar zombis, cooperativo... En fin, el juego a parte de que me parece aburrido, creo que es muy básico y muy caro para lo que es, y que no aporta nada al mundo lúdico, hay juegos de zombis muchísimo mejores. Entiendo que pueda gustar a gente que no conoce más juegos, pero no es mi juego ni tampoco lo recomendaria a nadie habiendo otros de la temática mil veces mejores y mas divertidos."
22,adelfaidah,5,never really cared about it that much
23,AdmiralCrunch,8.5,"*(Solo)
Fun Zombie fighting game, with great components. Another Co-op that can be played Solo."
24,AdmiralGT,4,"Move and roll dice, not a hugely interesting concept. Essentially just made difficult in order to create tension."
25,adrientyler,7,"Valeur sûr.
On rigole autant à chaque partie.

Règles simples, parties rapides à mettre en place, plait à toute la famille."
26,Adrimetum,7,Interested in 2.0 for Teburu
27,Advocator,6,The minis are great. The game is just okay.
28,afili01,N/A,PnP
29,Agatodaimon,N/A,"American
1-6 (3,6)45-180 Min
Coop"
30,agiese,N/A,Storage - Box 13
31,AGoodPeople,8,+1 because of the miniature quality.
32,agrandfield,N/A,"2.4, 60 min
"
33,agreen53,4,"Nice game but overpriced for what it offers...Not a huge fan of zomibe games.  My choice is Dead of Winter, before Zombicide."
34,Agreengame,N/A,NEW IN SHRINK!
35,ahdiabolo,7,Nice scenario based coop. The zombie-feeling is transpoted very well. Scales well with player amount and time issues due to several scenarios.
36,ahwood23,9,"This thing is just fun! I have played this several times now, and am very happy that I kickstarted it. Will get played often, as everyone I've shown it to has greatly enjoyed it. Completely different than something like Puerto Rico, which I also love, but sometimes you're just in the mood for killing zombies!"
37,Ahzile,8,"Fun. Thematic! Rules (and rulebook especially) have some issues. Everyone hates the ranged weapon rules and that's typically house-ruled, although it does make it challenging. Still, very fun co-op."
38,airheart,N/A,"Zombicide is like going to a blockbuster, mayhem filled, summer movie; fun once in a while, especially with the obligatory hooting and ""arghing"" crowd, but I wouldn't want to see that film all the time.

I must admit though that I had lots of fun playing the flame-throwing Angela Lansbury character. It was very satisfying mowing down those damned flesh eaters."
39,airjudden,7,"I'm not a big fan of Zombie games because most of them suck.  Fortunately, this one was a rare exception.  [thing=144568]Dawn of the Zeds[/thing] is still the best game on the topic, but this is one I would be willing to play and even suggest."
40,airmanfitz,N/A,Excellent condition.  Box has minor wear.  Components are unpunched.
41,aisenshi,10,It’s a start of the legend.
42,Aithor,N/A,Como nuevo. Dos partidas.
43,ajewo,6,See Zombicide: Black Plaque which fixes some rules issues like friendly fire.
44,Akashi_12,8,Excellent Game and loads of fun. I play this with my 11 year old son and it is always a blast even though we loose all the time.
45,AKASlaphappy,8,"Love how brutal this game is and how quickly characters die to the zombie horde, always love playing this with my gaming groups."
46,Akatash,9,"Some expansions are great, but there are too many of them."
47,Akatwood,N/A,Amazon
48,Al1sha xox,8,"I like all of the versions of zombicide but feel the zombivors need a different mechanic, they basically having all the ability of the survivors minus being attacked by zombies. "
49,AlasDemigod,3,Preliminary rating after one play.
50,albamk,7.5,My first american game. LOVE
51,Albatrocity,N/A,Like new. 
52,Albatros28215,N/A,Owned by TQ.
53,albcann,8,"One of the first zombie games, followed by dozens of other zombie games.  For me, the zombie genre had extinguished itself.  No need to keep Zombicide although it is not a bad game.  "
54,alcofa,7,"OK. The visual it's amazing. The theme is really cool. The miniatures are ok, but...

Don't know. Need play more to real judge this one. Until here, a solid 7 for him."
55,alealleida,N/A,A6
56,Aleandro,6,It can be a really fun game but one person can tank the whole game experience if they aren't having a good time
57,alejandro58,6,Have everything available from it including KS exclusives
58,aleksandar,7,3 - 6 Players
59,AleLeka,6,"I love the design, theme and components; but the long playtime throws me and my husband off the game. I ended up adding too many variants or cheating a lot (like skipping one zombie's turn) to try to finish the game faster. My table doesn't fit the 3x3 missions, but we hate to play on the big maps anyway. Unfortunately I think I will get rid of it."
60,alenen,6,"This game was fun, and better put together than Last Night on Earth. I'm actually impressed, as this was originally a kickstarter, and that's usually a bad thing. The game is decent, the rules are fairly straightforward. The theme is implemented well.

What held me back from a higher rating is that I am not a huge zombie fan, so the games around that theme don't draw me in. There are a couple of rules, like the car movement rule, that don't exactly make sense.

If this is suggested, I'll play it, as I want to play it a second time before I confirm that it's a 6, but I probably won't request it on my own."
61,alepsycho,5.5,"A fine game in this theme, I don't have too much to say about it, it is simple and very generic, but with good resolution in the dungeon aspect. There is a good puzzle with a lot of variations and a lot of zombies to kill. The miniatures put a new value to this kind of game. Of course it is not that clever as other co-op games but it is simple to explain and to play, but the long duration is an issue"
62,alethic,7,Heavy?  No.  But a nicely themed puzzle game.
63,AlexanderSixx,10,"I have multiple expansions, but the core set is enough for many hours of zombie killing fun. The game is outstanding - and the fact that players can design and upload their own one-shots and campaigns add endless replayability. 

After a bit of practice you can even draw random tiles, and create a mission on the fly while setting up.

I love this game - a must-play for any boardgame enthusiast."
64,AlexandreLegrand,N/A,"Kickstarter Zombicide 2
Special Red Dice
Special Orange Dice
Additional spawn cards
31 bonus Zombies"
65,Alexiel453,8,Very much enjoy it although I believe subsequent versions have been improved for gameplay.
66,alexisW,5.5,"Rating after initial half play. 

Looks good for a simple co-op zombie game.

Production value is top notch. Beautiful minis, especially the zombies.

I do see the co-op part could make or break the game depending on who the gamers are. 

The addition of weapon cards adds great flavour on the player mat. Battle is simple and populating the city with zombies was done very well.

Its an OK gameplay wise, for me at best.

Getting tired with zombie themed games. Zombies in the city, in towns, in malls, in zombieland, my back yard, etc. kill'em with guns, knives, baseball bats, chainsaw, spoon, kitchen sink, etc. 

This (game) will probably bring an end to my interest in zombie games.

Is there anything else? no... really."
67,alexs34,6,It seemed to be a bit easy.
68,alfonzos,N/A,I am tired for zombies so my hopes were not high when this hit the table. My character had died in the fifth game turn but it was more interesting than I thought it might be. Impressive graphics. I did not like the rule that said I could hit a partner when trying to kill a zombie with a ranged weapon.
69,Alienmastermind,9,"Well - with six players, we beat the first scenario in about three hours. With careful planning; using the 'make noise' option to maximum effect - making sure that we spent the first few rounds searching the first building and arming up before leaving -- we won. 

Now, we did have a character suffer a wound due to some bad rolls, but we lucked out at the beginning and pulled two Molotovs, and I was playing the dude who automatically gets two of any weapon and I got the SMG right away."
70,alohola,6,AHAYA
71,alomix1994,N/A,Gastspielhaus
72,Alphawolf,8,"After the first few games: This is a simple die-rollin' Zombie-slugfest in the history of movies like Dawn of the Dead / Walking Dead. 10 Scenarios, plenty of scenarios downloadable. Easy rule - system.

Beside the annyoing KS the game itself is fun. Playing it with my son and a buddy who loves zombie-movies. 

Rating might rise a point when the Jail / Mall expansions are out and I can mix all of them together into a huge Zombie infested city.

2013 "
73,alqadim,6,"Kickstarter- Abomination! (http://www.kickstarter.com/projects/coolminiornot/zombicide?ref=live)
"
74,Altoid Guy,9,"First game fell flat with my group, so I traded it away.  Then I started watching The Walking Dead, and wanted everything zombies.  Decided to give this another shot, played it again, and LOVED it.  "
75,alucardeck,3,"Nonsense and stupid rules, doesn't worth and don't know why it was so hyped.

Sold"
76,alvin602,N/A,Small scale demo version from subscription box
77,alvin602,N/A,Small scale demo version from subscription box
78,Alymire,4,Rules are broken.. it's barely a game! House rules makes it a lot better!
79,ambassador1,6,"Would have been my number one back in the day, but its been over played and a few times with the wrong people who don't understand its a GAME. 
With that said, the game is a riot with the right group, and plays excellent as a SOLO game.


"
80,Amiral,8.5,"OK, I wasn't expecting this. Somehow, I thought this game would be all style and no substance. But gameplay is fun and smooth (using the new rulebook available in pdf - the original one sucks), and not too fiddly. I really enjoy the feeling of thinking I'm on top of everything, and then seeing my fortune tumble in a matter of minutes, as my survivors get swarmed and eaten by an ever-increasing mob of undead. Not as good as Last Night On Earth story-wise, but more satisfying action-wise. A pleasant surprise. And oh, the bits...
(Kickstarted at the Abomination level)"
81,AMMOSHARK,N/A,Owned on Tabletop Simulator 
82,Amnos0405,N/A,"Zombicide is a collaborative game in which players take the role of a survivor – each with unique abilities – and harness both their skills and the power of teamwork against the hordes of unthinking undead! Zombies are predictable, stupid but deadly, controlled by simple rules and a deck of cards. Unfortunately for you, there are a LOT more zombies than you have bullets.

Find weapons, kill zombies. The more zombies you kill, the more skilled you get; the more skilled you get, the more zombies appear. The only way out is zombicide!"
83,amor55,8,f
84,amos008,N/A,"1-6
[3,6]
60 mins"
85,AmyO,7,"1 to 6 players
60 minutes"
86,an1matronic,9,My most-played game. Love the co-op element and the challenge!
87,AnakinOU,6,Kickstarter
88,AndersM,6.5,"A lot of fun with nice theme, but the rules are partly bad."
89,andlord,10,Absolutly great. Played it with my wife and had a blast kicking some zombie-ass. Looking forward to try the other expansios too.
90,Andr0ss,7.5,"Average Ameritrash. Very lucked based, well balanced, great miniatures, perfect use of theme. "
91,Andreas_42,N/A,Verkauft 11/2019
92,Andreman,N/A,only italian version
93,andrewishi,7,"In the interest of full disclosure, I was one of the many who backed this game while it was on Kickstarter, so go ahead and assume whatever you want about my biases based on that.  I bought a fat stack of minis, and got a decent game as a bonus.

As the name implies, there's very little horror and a lot of zombie-shooting, zombie-smashing, and zombie-chainsawing.  As a Left 4 Dead player, I approve.  The rulebook isn't great, and there are some minor rules ambiguities, and some rules I just don't care for, but it's FUN, dammit.  Too many tiny plastic zombies for it to not be.

EDIT: Really wish they had rules for playing with 7 or more players for us Kickstarter folks.  I've got 9 heroes, with more on the way, but the game gets too easy if I play with more than 6?

EDIT: OK, the first rating (8) was good for the first scenario, but after playing a few of the others, going to have to downgrade this a bit.  Scenario 1 has you scavenging around a town for necessary foodstuffs to help the group last in the post-apocalyptic world.  It's hard, and tense, but in the way that all good co-ops are hard. It's also a very long scenario.

After trying several other scenarios, it almost feels like Scenario 1 was the one that the game was built for, and the rest are all afterthoughts.  Afterthoughts that have neither the challenge nor the fun factor of the game we thought we were playing.  I'll try the rest of them, since I've seen the game's potential. I'm keeping an eye out for fan-built scenarios, and might build some of my own, but some of these scenarios that come with the game are just poorly designed."
94,AndyHolmes,8.31,"Cmon 200,-"
95,andyita,6,"Played with friends, sometimes a bit frustrating."
96,andysmith37,N/A,Part painted
97,AndySzy,8,"It's so close to being a perfect zombie game. The mini's are gorgeous (and plentiful), the tiles look naturalistic (and are huge), and there's a good variety of zombies. Even a majority of the rules work very intuitively - how zombies move, how people move, what people can do, etc. There are two big flaws about it though - while the majority of the rules work well, there are a handful that work but come across as non-intuitive or un-thematic (targeting priority and driving cars, namely). The second flaw is that the rulebook scenario's are not very well balanced or diverse.

Ultimately, what I love most about this game is the sandbox nature. Even though the the rulebook scenarios are all rather similar, just the tiles and stuff you get is enough to play great games for a long time, especially with houserules."
98,and_hobbes,7,"2,3,4,5,6,"
99,angelo76,8,misura bustine protettive (41x64)
100,angia93,5,Boring
101,Angkor,5,"A light zombie game. The best zombie game I played yet, but still, not the perfect zombie game. Not a bad game, but not a game I wish to play much."
102,angler,8,"First game was just me and scenario 10 - absolutely had my butt handed to me with 4 survivors. Played the same night with the wife and 6 survivors and we didn't take a single wound. I like a game that play that different game to game. Looking forward to trying some other scenarios soon.
"
103,Angry_Technobadger,7,"Campaign-style game where the goal varies, but is almost always ""also kill zombies"". Fun for 3-6 players, can be played with less."
104,AnnC,N/A,"10+ or 13+, 1-6, best with 3 or 6, 60 minutes. Co-op. And solitaire possibility is a very good thing."
105,annette_tr9,6,"i enjoy this game....but it seems to last forever....and if one person gets bored, the game isnt as enjoyable for everyone else"
106,Anonima Giocatori,N/A,0.6
107,anovac,6,"The box is full of beautiful miniatures and cardboard with great graphics, while the game is super basic, at most an introductory game for non-gamers. It play really quick, but the tension fails to build up. I've only played one other zombie apocalypse game - Last Night on Earth - and compared to this one Zombicide is a lot less fun."
108,anph,8,"ZOMBIE HORDES GALORE. If you're fond of video games like Jagged Alliance 2, look out for this one. Endless hours of bloodsplosions. Can be as thinky or as light as you wish. Hundreds of scenarios make it almost infinitely replayable. Yey! And stuff."
109,antonioasik,7.5,Thematic cooperative game with nice gameboard and miniatures into Zombies world.
110,Anubis06,9,So much fun and good for bringing friends and family together to work together
111,anubis9,7,"This game would have a much higher rating if it weren't for a couple little rules that totally kill the feel and theme. Most notably, the whole ""you have to shoot humans before you shoot the zombies"" rule. Really!?!? 
That's just ridiculous!"
112,Anzelak,6,I've played this a handful of times. It's a good game but on a couple of occasions I think it's felt a little like a grind. Might be because it doesn't feel like there's a lot of options to take on your turn.
113,apeekaboo,N/A,Kickstarter project backed at the Abomination level.
114,apollak10,6,"Hard to get this to the table after 5 plays.

Update. Early 2015- tried season 2 and it is definitely improved over the original ""game"". At least the objective had some challenge to complete. We enjoyed it enough to play it again. So will up the rating to 6 for now."
115,Apollo,6,"Brainless Zombie shootemup game with lots of dicerolling. Could be fun sometimes, mostly its not. Its more about figures, not even that good coop."
116,apophis1989,N/A,Kickstarter edition with expansions and promos
117,arabuck,9,Four solo plays so far and I like it a lot.  Feels like the X-Wing of zombie games.  
118,araiff,7,Good classic zombie game. Everyone should own one!
119,Aranubis,9,Played just once. Maybe not much tactical depth but good narrative.
120,Aratar,7.5,Feels like the definitive Zombie game. The game was much better than I expected of a game in this genre. The game play is smooth and the scenarios are interesting.
121,Arboretum,9,"It is true - the rules are easy to learn, and the game ist very ""intelligent"" as far as the mechanisms very soon make you feel like you are right in the middle of a zombie apacalypse. You go like, WOW, is it all real or is somebody filming us for a sequel to -..."
122,Archange227,8.5,"I really had a blast with this game: simple and intuitive mechanics and rules (except for the skills, you never have to check the rule book), a lot of fun, excellent quality components...
Huge amount of free new scenarios released (more than thirty!), a lot of possible customizations (custom survivors, custom equipment...).
I'm waiting forwards the season 2. more of the same would be just nice enough but there will be a lot more than that."
123,archer_lc,8,"2014-05-04
Pirate Version
RMB148"
124,Archi,N/A,Painted + KS Promos
125,Archvile,6,"Another game with plastic guys fighting on a map. Nothing special, but simple fun."
126,ArcticLancer,5,"Kickstarted @ Abomination level, picking up Eva, Marvin, and a 2nd set of tiles as extras.

Turns out that the game itself really doesn't live up to its production values.  Also turns out this is a recurring theme with CMoN games.

Still waiting for someone to make a Zombie game that's actually good instead of, at best, passable.

===
Sold on eBay."
127,Arcum,10,"My most-played game in 2013 - zombies ftw - easy to explain to newcomers, my girlfriend loves it. Hell we haven't even started building our own campaigns yet. Tried the Switch City campaign, made it to the third level - almost everyone died. :D So much fun."
128,Aredan1528,6.5,I like the theme i find it a little to frustrating at times with the rules of who you can hit etc.. It can go bad real fast.
129,Aredhel,7,"Quick and fun zombie bashing filler. Rated after one play.
Useful if you need a rest from thinking.
"
130,argaille,6,"Before Black Plague  upgrade it was cool but today simply not.
Sad but true. Tht's all."
131,argel1200,N/A,Tabletop Simulator
132,Arife,N/A,Chinese Version
133,Arkeas,5,Rule of having to kill your friends before you can even think of dealing damage to zombies in their space is incredibly stupid. Nice miniatures. Just wasn't a game for us. Sold it to make room for others as it went untouched for 3 years.
134,Armadillo Al,8,Absolute blast.  Probably depends on the group your playing with more than most games - analytical gamers won't get into it as much as more 'emotional' thematic gamers.
135,armando vicioso,N/A,"todas ampliaciones
"
136,armed-medic,9,It's all about the narrative you build. 
137,armourer84,7,"One of games with zombie theme.

It's OK to play again."
138,aro246,8,"If you like theme, and if you like THIS theme, you'll find this game really good. It really tells a story.

The only ""problem"" with it is that cooperative games are not much appreciated in my very competitive gaming group, but they've been having a lot of fun with it so far.

Great game to play solitaire.
"
139,arrakis328,6,"I'm not super into the Zombies theme, and it has a similar problem to Pandemic and other co-op games where the most experienced player just ends up telling everyone else what to do. Although it may be even worse than that, since Zombicide doesn't have as much of a puzzle to it as Pandemic, so it's actually usually immediately obvious to everyone what the ""best"" thing to do is, making it not actually much of a game.

I've heard the expansion/sequel attempts to fix this problem a bit, but I haven't had a chance to try it out yet."
140,Arsonor,10,With Abomination Pack of extra minis from the Kickstarter.
141,Artemisio,8,"Zombies everywhere, the solo mode is so difficoult, it hurts. 6 players is too easy. Average number of players:4

Expansions refresh the game a lot."
142,Arthran,N/A,Print & Play 
143,arthurchance,7,"I like it but not as much as last night on Earth. Zombicide feels like a scene in a zombie movie, LNOE is the whole film"
144,Arvale,N/A,"Kickstarter supporter 2014.
Got the whole package from season one and two.
That aksed for a lot of staorage capacity!!!
Bought mainly for solitaire play.
___________________
\_______GER_______/
Zusammen mit Zombicide Saison 2 erworben [url=http://www.kickstarter.com/projects/coolminiornot/zombicide?ref=search]KS: Zombicide 1[/url].
20 k$ minimum -> 780 k$ realisiert

"
145,Arvitz,N/A,"Hardly played, excellent condition."
146,asauve19,4,"After learning how the zombies move and how to control your threat, it's relatively easy to never take damage. The expansions make the game MUCH worse, especially the new characters and the overpowered aspect they all bring. Also, the fan made scenarios are much better than the ones in the book."
147,Aschere,5,I can see some people liking this game. For me it just seemed boring and uneventful.
148,Ashavan,6,Intro: Jason Taylor
149,Asherdad,5.84,"COOP
Dungeon/CAC Crawl"
150,Askes_far,4,"Nice production values. Unengaging, drawn out and repetitive gameplay with fiddly rules."
151,AslanFrodo,8,Zombies!!! Game will only improve with the addtion of well-crafted missions and expansions (lots and lots of expansions...get out your money).
152,asta,7,"A comic book style zombie romp. This is very ""The Walking Dead"". It definitely feels like you are being hit by a relentless horde and combat is brutal."
153,AsTheDuke,7,"A good Left4Dead style zombie game. Artwork and miniatures are great, and the scenarios I've played so far are balanced.

Takes a little longer to play than I'd like and there's nothing innovative or clever about the gameplay or mechanics. Still fun though."
154,Astronicus,N/A,Great predecessor to Black Plague!
155,aszentkiralyi,N/A,"TTS, DLC"
156,Atavist,7,Left4Dead board game style!
157,athedrummaster,6,"This game is fun, but I don't know that miniatures are my cup of tea. This game takes a while to set up, and sometimes it takes less time to play than it did to get it set up."
158,atomicteaspoon,6,"Simple game. Lots of miniatures. The way ranged weapons are handled bothers me. For the amount of characters, the game doesn't feel too varied."
159,atomiczap,4,Played (Game Knights 10-31-2018)
160,Attchu,8.3,Im a fan of the game. The difficulty is crazy and it really doesnt give you anytime to prepare. Very realistic.
161,au4236,7,"as a zombie game should be, needs a traitors / cylons options"
162,Ausgang,6,"A funny and light game to introduce players to scenario based games. Has some rules oddities, and lacks depth for too many repeated sessions. Suffers greatly from alpha player syndrome, since it demands complete cooperation to succeed in harder scenarios."
163,austinmills,N/A,6-1
164,AutoGrifo,7,"The regular game is awful and might as well be called ""Search.""  You spend the first half of the game just trying to find a decent weapon.  In contrast, playing with house rules and custom scenarios makes this a favourite, which I would rank much higher.  Toxic City Mall and Angry Neighbors are my choices for the two best expansions, based on the additional characters and weapons that come with those.  The dog companions also make for a nice touch, as are any number of the individual characters that can be purchased individually on eBay.
Also adding the Nostalgic Pledge from the 2nd Edition Kickstarter to update it."
165,Autorita,10,"Love this game!! From when I first spotted it in the game store, I wanted it!  I was originally on the hunt for the Pandemic expansion when I saw it there on the shelf...the art looked so appealing and I just had to have it.

Since buying it, I regretted not jumping in on the Kickstarter and getting all the extra pieces (although we just created our own versions of them and printed their player cards from the GG website).

In short, this game is VERY fun for anyone who is interested in a deeper coop game experience without having to get as intense as say DnD.  Men and Women love it as we play as couples all the time.  Always anxiously awaiting the next Zombicide night!"
166,aviavi16,6,"the game is not balanced enough for me..
It is fun the first times.. then you continue to dead of winter"
167,Ax Lovelady,10,"Good game, easy to get your head around. Equally enjoyable for Veterans or First Timers. Love the mini's, and there is more to come!"
168,Ax2grind,5.5,"Lost its luster, for me.  Too predictable and the scenario strategies are easily figured out before the game begins.  Played quite a few times and have never really been in danger of losing the game.

Good production value, though."
169,Axcid,6.5,"
"
170,aylwong,6,"I was kind of disappointed in the minis.  But I was expecting so little from the game, I was surprised when the gameplay was actually quite fun.

Levelling up your character was cool, and the fact that the zombies actually felt intimidating, made the game much cooler than it seemed at the start."
171,ayukene,7,"PnP, 1-6 players, 45-180 min, SPA
https://boardgamegeek.com/image/3476706/ayukene"
172,azakaria,N/A,"1-6, coop
60, 2.6"
173,azelrpg,8,EXCELLENT!
174,Azzapd,7,A few significant flaws but decent fun ameritrash
175,a_traveler,5.8,"Initial rating based on playing once. I did not hate this game as much as I'd have expected based on the theme and miniatures / coop aspects. Very much not a game I'd choose to play myself, but it played well and felt mostly balanced - like a very streamlined version of Arkham Horror."
176,BaalFrance,7.9,good game to let off steam. nice zombie atmosphere
177,Babbler,4,"A zombie dungeon crawler. Seems like a good enough dungeon crawler, but I'm not really fan of the genre. They are just too few decisions for the length of time involve in playing those games, and too often one player is left doing nothing while the others do everything, just because of the item draws.

I guess I ain't no dungeon crawler."
178,BabyAzerty,3,"This game suffers from the leadership syndrome where, even if you play with 4 people, it feels like the only one to play is the most knowledgable player.

The different characters are well designed and make heavy allusions, but it's mostly cosmetic.

The game starts hard, where luck is an important aspect; and once you are well equipped, the game feels easier...

It can also feel repetitive unfortunately... But you have a lot of scenarios which try to renew each game. I still find it repetitive... Just like in (MMO)RPG video games where you have thousand of different quests with different stories but they are basically all about going to A and collect B.

Avoid this game at all cost if you don't want to suffer from the leadership syndrome."
179,bad1788,8.99,"Dynamic game play with multiple variable missions for fun zombie co-op fun.

Game is challenging as players start off defenseless and level together to battle hords of zombies. Variety of characters, expansions, missions, maps and objectives really helps round out the experience and make the game feel fresh.

Humor is spot on and timely.

Pro:
Great components
lots of unique characters (and celebrity add on packs)
Miniatures! are nicely made and art is colourful and engaging
variation of play! With missions and character abilities and random spawns different objectives the game has lots of replay ability
Noise making mechanic adds dynamic to the game (not something I've seen in other mission based co-op games)

Con:
Longer set up time
Cost (she is a bit pricey but I think well worth it)
Table Captain syndrome exists as more experienced players can run the board

Miss-able turns: There are times in the game when a player (or multiple players) have to idle their turn. Either the situation/objective or other character abilities mean that players are unable to really move or go anywhere without actually hurting the team. I've played games where I had to skip my turn for 4 rounds in a row because we would make too much noise. So keep that in mind

All in all, I would still love to own this game and some expansions. I would caution folks to look into each season as everyone will have their favorite and I don't think all character packs are necessary (although they are neat!)"
180,badassbr,9,"Really cool dungeon crawler, nice theme
kinda easy thought =/"
181,baddy2,7,Jorge. Jose. Parabellum
182,BadHabitBand,8,"This game is flat out fun to play.  I thought the rules were easy to learn, as well as being easy to teach to new players in our group.  We had multiple laugh out loud moments, great tension and feelings of urgency as the zombie hordes multiplied.  Everyone wanted to play again and again.  We had a blast and look forward to more play throughs, adding expansions, etc.  "
183,BadPritt,6,Nice system but too random difficulties of the scenarios.
184,Bagpuss64,7.5,"This is a scream from start to finish. Minor balance issues with some of the hereos, but a very enjoyable experience with lots of different people."
185,Bainweed,9,this was the game that got me back into board gaming...great fun
186,Baldwin,N/A,New in shrink.
187,Balerion84,6,"It's a decent game, but fell really flat for me. It feels like there's no depth to it. Will have to try Black Plague some time, might be better. "
