,username,rating,comment
35,albcann,8.5,"This game is awfully fun. It is essentially a ""tongue in cheek"" version of Descent:  Journeys in the Dark, 2nd edition ... but player vs player rather than player(s) vs overlord and without much of a story.  Gloomhaven and Mage Knight have replaced Descent for me, with Arcadia Quest filling the niche for me for when I want to battle my buddies rather than working together."
36,albertfromsd,9.5,"Love this game!

Set up is a chore, and new players will feel overwhelmed by all the conditions and rules of attacking, moving, enemy behavior, etc. 

BUT it really isnt too bad, and for those willing to learn, the game is very rewarding. I especially love acquiring new equipment for the next round, effectively leveling up and choosing which hero abilities I want to use."
37,AlBundy4td,10,Light dungeon crawl that easy to pick and has a quick campaign.  Played with my 11 and 9 yr old nephew/nieces.
38,alcofa,5,Jogos do tipo Dungeon Crawler realmente não são para mim... Achei mais do mesmo
39,Alderdust,9,The game is light and fun. The critical mechanic is unique and the miniatures are gorgeous! 
40,alenen,8,"1st play: First play with Wife, 9 and 7 yr old. The 9 year old really liked it, she had fun picking her guild and the fact that there were girl heroes to choose from was a big selling point for her. I really liked the art style and tongue-in-cheek delivery of the characters and plot line.  The game is dead simple, and I'll be interested to see how well the game goes over with gamers.

2nd play: Probably the best dudes on a map, dungeon crawly game I have played.  The action is fast, the exploding dice are excellent, and the PvE objectives are hard.  When you complete them it feels like an accomplishment.  Each mission completed allows you to strengthen and grow your heroes without allowing the winner to run away with the game.  I wish the minis were painted already, I may have to try my hand."
41,alexgrant,7,"Fun, but simplistic."
42,AllanClark,8,"Arcadia Quest???
Arena The Contest??? 
Skytear???
Aristeia??? 
Godtear???"
43,allbroke,4.5,"A fun dungeon crawl with minis. The 15-ish minute setup time makes it hard for me to bring this to the table; When a game can only last 45-70 minutes it's less frequent that I want to take it out.

I find that the luck of dice doesn't appeal much to me. While they often roll in my favor, I feel bad for others when they don't.

I also find that I don't really care about miniatures one way or the other. They're neat... and have resulted in some funny moments but eh."
44,Allegro8085,10,"Love this game, but it shines with some extra house rules :)

8 stars without houserules :)"
45,alohola,7,"YEAHH
"
46,AlparTorok,7.85,"Rules are not that well written, but it was understandable. Minis as you expect are really cool, flow is simple."
47,AlphaEtOmega,N/A,"Pro:
- Area movement.

Ok:
- VS other players
- Watch it played etc video length is super long, so steeper learning curve.

Want to play priority:
- 3 out of 5"
48,AlphaLoR,8,"Very good game, Inferno and it I like about the same. Not my favorite miniature game but its vg."
49,Alpispa,9.2,"Sencillo, gran presentación, adictivo. "
50,AltonaGeek,8,"+ quick turns
+ fun
+ brilliant minis
- long setup

= would like to play it more often"
51,ambassador1,10,"Backed the Kickstarter.
I love this game.
The models are awesome and so much fun, the rules and gameplay is amazing. We have been having a blast running though the quest book. 
Some quests get heated, with the backstabbing and killing, but no character seems over power and invincible.  "
52,amiller01,8,"Setup time takes a little too long to hit the table as often as liked. But when it does it's enjoyable. However, some maps have PvE objectives where one is much easier and quicker than the other. Some people may not like the common occurrence where a player will achieve the easier one and pretty much have the game locked up because of that. The rest of the game is too colourful to not paint all the minis, which I am slowly doing before starting a campaign in earnest. One problem I have with it is that the rules regarding occupancy and visibility, while not heavy themselves, are just complex enough to stick out like a sore thumb among the other rules. I wish is was slightly simpler to the point that it'd be more intuitive and I'd barely have to teach that aspect at all."
53,amilu,6.5,"[b]Expansions:[/b]
+ [thing=156089]Arcadia Quest: Beyond the Grave[/thing]
+ [thing=179803]Arcadia Quest: Inferno[/thing] (w/[thing=188339]KS Exclusives[/thing] & [thing=189273]Whole Lotta Lava[/thing])
+ [thing=189455]Arcadia Quest: Fire Dragon[/thing]
+ [thing=188447]Arcadia Quest: Frost Dragon[/thing]
+ [thing=189197]Arcadia Quest: Chaos Dragon[/thing]
+ [thing=188699]Arcadia Quest: Pets[/thing]
+ [thing=233917]Arcadia Quest: Riders[/thing]

[b]Characters:[/b]
+ [thing=169243]Arcadia Quest: Hassan[/thing]
+ [thing=169415]Arcadia Quest: Leeroy[/thing]
+ [thing=169244]Arcadia Quest: McHammer[/thing]
+ [thing=165217]Arcadia Quest: Nibbles[/thing]
+ [thing=170127]Arcadia Quest: Yun[/thing]
+ [thing=165216]Arcadia Quest: Zahra[/thing]
+ [thing=185784]Arcadia Quest: Aeric[/thing]
+ [thing=185786]Arcadia Quest: Farfalla[/thing]
+ [thing=182073]Arcadia Quest: Haldor & Brenna[/thing]
+ [thing=182072]Arcadia Quest: Tiaret & Mittens[/thing]
+ [thing=174161]Arcadia Quest: Tomrick[/thing]
+ [thing=204298]Arcadia Quest: Anvil & Valma[/thing]
+ [thing=204296]Arcadia Quest: Viola & Crash[/thing]
+ [thing=204299]Arcadia Quest: Yona & Kuruk[/thing]
+ [thing=189261]Arcadia Quest: Nina[/thing]

[b]Pets:[/b]
+ [thing=204302]Arcadia Quest: Pet Pack 1[/thing]
+ [thing=204303]Arcadia Quest: Pet Pack 2[/thing]
+ [thing=234069]Arcadia Quest: Pets – Chuck[/thing]
+ [thing=189262]Arcadia Quest: Pets – Cerby[/thing]

[b]Mounts:[/b]
+ [thing=257263]Arcadia Quest: Riders – Mount Pack 1: Stonebeak & Phantom[/thing]
+ [thing=256535]Arcadia Quest: Riders – Mount Pack 2: Samson & Baron[/thing]

[b]Promos:[/b]
+ [thing=211176]Arcadia Quest: Healing Fountain[/thing]
"
54,Amnos0405,7,"Arcadia Quest is a campaign-based game for 2 to 4 players, where each player controls a guild of three unique heroes, facing off against the other players and the various monsters controlled by the game. Players need to accomplish a series of quests in order to win each scenario and choose where to go next in the campaign."
55,amor55,N/A,g
56,anautikus,7.5,EXPLOSIONS.
57,andinc,8,"Bello, ma per goderselo si deve giocare in modalità campagna"
58,andlord,10,Outstanding - easy rules and fast paced gameplay
59,andrewmitchell,10,"Love the game play, with painted miniatures it's lots of fun"
60,andy5463,N/A,Sleeved
61,andy61,7,"Competitive dungeon game where players complete quests, take out monsters and each other all for gold, and level up after each scenario.  Quick moving and a lot of fun."
62,AndySzy,7.5,"I like the simple game play. The game doesn't feel complete if you don't play the campaign, so I definitely recommend doing the campaign. Edit Mar 2016: Started a campaign, getting through 2 games. That's a much better way to play, as it adds some extra thought to how to play, in the form of good and bad consequences."
63,AngryBoxGamer,9,"Completionist: Original, Beyond the Grave, Guildmasters Box,
Inferno (Coming Soon)"
64,AnhTung6A10,8,Really like the idea of PvPvE. Setup takes a lot of time.
65,AnotherHorrorFan,8,"Finally got to actually play this at KublaCon. It is everything I knew it would be. It feels like the lite zany aspects of a game like Mario Kart mixed with a dungeon crawl. Unfortunately my painting project of it is ongoing so it will not hit my table until it's complete. Which is extra tragic since the KS for Inferno goes up two days from right now.

2017-02 Update: Increasing my score. Got to play a micro campaign of this which is where the game really sings. Really wish I could play more often.

2019-02 Update: I still love this game. I don't play it enough but I still feel that Mario Kart analogy through and through. There is oodles of content for Arcadia Quest and I went all in on Starcadia Quest. I love these games so much it's making me think I need to reappraise Masmorra. Fantastic stuff and a blast to paint. 

2020-04: Adjusted the score to balance my collection scores out a bit, but my sentiment about the game has not changed at all. I do suspect however, that once I get to play Starcadia Quest Arcadia's score will start to drop in earnest. "
66,ants_cymru,9.5,Fun and cheery fighting game. This game would be a run of the mill venture were it not for the exploding dice mechanic which brings out exciting unlikely moments.
67,aphios,N/A,I
68,aPilgrim,8,[4]2-4
69,apratch,9,Excellent game! It's definitely one of my all time favorites.
70,AquaSulis,10,"Nov 2015 - 9
Dec 2105 - 10 ... current #1 game"
71,ARboredgamer,7,"Enjoyable but didn't make it to the table enough
Had a high trade value"
72,ArcadiaQuestor,10,"Will always be one of my most favorite tabletop games of all time, always a blast to play, easy to explain, and the frantic pace is perfect for those who just want to have a good time."
73,Archi,N/A,Painted
74,Arcticfox00,8,"Fantasy Flight Orange (Tarot cards)
Fantasy FLight Yellow (items)
Ultra-Pro Clear (Hero cards)"
75,Argamae,9,Awesome game and brilliant campaign system!
76,argsei43,6,"Straight up amerithrash. Lots of dice, very confrontational, and scenario driven. Haven't gotten far enough into a campaign to see a lot of the cool cards and the asymmetry that they would present. Can't argue though with its fun factor."
77,armor_11,8,Just picked this up and played a learning game using the first scenario with a couple of buddies. I'm liking it.
78,arnora21,7,"Se trata de un juego muy divertido y sencillisimo de jugar. Permite un montón de combos interesantes combinando los innumerables personajes que vienen (al menos en la edición Kickstarter).

No se trata de un dungeon crawl al uso (aunque pueda parecerlo). En realidad las misiones son sencillas y todos los jugadores compiten entre ellos por cumplirlas antes que nadie. Una vez comienza la partida todo esta permitido (incluso atacar/robar a otros jugadores). Hay que hacer lo que sea por convertirse en el nuevo señor todopoderoso de la ciudad de Arcadia!!

Muy divertido!"
79,arsior,6,Rvbicon game
80,artanis83,8,"Il più bel gioco a cui ho giocato! non c0è dubbio semplice divertente emozionante, bello da vedere, e ci sono glie elementi che preferisco botte combattimenti levelling combo"
81,Arydis4,10,"I love this game.  I love the chibi fantasy theme;  I love the campaign development; I love painting the miniatures.  I will not likely own ALL of it, but it (EDIT: was) the centerpiece game of my mini collection and hobby.

I received an offer for the value of the collection.  As much as I enjoyed the game when I first started collecting it, I have only played it twice in two years.  With over 5 boxes of AQ content, two plays in two years, and someone willing to buy all of it, it finally became time to let it go.  "
82,Arythea,N/A,"This seemed like it had promise, and it was ""kinda"" fun, but I ended up feeling like there wasn't much for me to do. I always felt one move short of where I needed to be, and if I did get somewhere useful for a change, the dice would mess me up. Too much random die rolling for my taste. 

I only played one game, and I imagine it would be more fun if I played a campaign, but I don't have a regular gaming group, so that's not an option for me. As a single game, I'd rate this a 5; however, since it's designed to be played as a campaign, I'll reserve judgment."
83,Asherdad,4.28,"Adventure game
RPG
Story driven scenarios
PvP w/ no DM"
84,Ashpolt,10,"Almost the perfect balance of co-operation and competition, as well as single session and campaign play. Each ""quest"" is relatively quick once you get used to the rules, but it's moreish, so you'll end up doing multiple quests in a sitting. And a full campaign is only 6 quests, so you can do it in a weekend!"
85,Ashtxo,9,"AQ + Beyond the grave expansion + 12 additional heroes.
Enjoyable, easy to play with the kids and fine timewise."
86,Ash_Danger,8.5,Gratefully purchased this game from another member at a killer price. Played it last night with my GF and she loved it. Also found a blog that allows for Super Dungeon Explore characters to be added to this game... I would almost give this a 10 because of that! Only small gripes I have are set-up time and having to look up many rules online as the book doesn't answer simiple scenarios that come up.
87,askeeney,7,"Game is good and fun, but not good enough to take up 6 sessions of play (full campaign). Therefore it ends up never being played."
88,AslanFrodo,N/A,Kickstarter.
89,Aslon,8.5,So much fun
90,ataniker,N/A,Sleeved
91,AtilaAC,10,"Perfeito, Maravilhoso"
92,AUevans78,10,"Visually and mentally stimulating dungeon campaign.  Surprisingly easy to pick up, especially for esperienced RPG players.  The components are outstanding and I have painted all of them."
93,auron44ever,N/A,Lamentable juego
94,avinaras,N/A,Need refresher
95,AwesomeOosh,8.5,Fun dungeon crawler
96,Awfun,10,"An outstanding, easy to learn game for families and hardened veterans of the geek world. Packed full of character and style with an array of guild creations as you put together three heroes all with varying skills and power to battle through the monsters and enemy guild members to reclaim the city of Arcadia!

As you complete each campaign you'll amass an array of gold to spend on new equipment as you delve deeper into the city for your ultimate fight against the evil Lord Fang! A must have for any board game shelf!"
97,ayakee,9.5,"Replayability is excellent. It's dice chucking at its finest. Had a chance to play two scenarios and we're already loving it. The miniatures are top notch, and the flow of the game is smooth. Game is easy to understand, but some improvements to how rules are explained could be beneficial. Very very solid game for an avid gamer who likes chibi styles and all out brawl PvE and PvP."
98,Azzarc,7.5,"Game play is pretty good.  Not complicated and could do a game fairly fast.  Though it does NOT really feel like a big adventure/quest/crawl.  

Not digging the cartoony figs with big heads."
99,b3nnyJ,7,Too easy to get in near-endless cycle of PVPing which causes the game to drag on.
100,b4retina,7,Some miniatures painted
101,bacquy,3,the monster don't move realy alone. and we can play one character at time.... it's not really dynamic game
102,baifengwan,9,豪华美式入门礼包
103,Balanced1,10,Just finished the campaign for the first time. Had a blast!
104,Baltasar,7,Retail Version
105,bambooink,N/A,traded for Robinson Crusoe
106,BananaGoggles,N/A,"60 Min, 2-4 Players
Dungeon Crawler, Miniatures"
107,Bandaru,10,"Love this game! It's one of my top favorites. Easy to learn, fun to play."
108,barnabeomeccele,N/A,Luca
109,BarnabusWolf,N/A,Physical
110,barrani,10,"My favorite game. Totally tongue in cheek design, but definitely a lot of strategy. Plus all the 'take that' action you want as you need to take out another player to win. Kill monsters for gold, then buy better equipment for the next game"
111,barry_luo,10,"This is game is so much fun! It's exactly what I've been missing in my childhood and wish I had! Brutal, all-for-themselves dice-chucking fun. Love the different characters, the campaign mode and level ups. Fantastic minis. One of my all-time favourites!
"
112,bartenderMS,7,MS
113,bartrabelo,8,With sleeves.
114,Bartron,5,Played only one round but found it a bit boring. Maybe this is an unfair evaluation as I haven't played the whole campaign. 
115,BastardCafe,N/A,2 22b.1
116,battlecryoffreedom,6,"A game my son is always willing to play.  Filled with great moments like the time my son shot and killed me from aceoss the room.  ""You can do that?""  Very fun and even more fun playing with the warrior bunny.  Downside:  Setup time."
117,BauMeister,N/A,OP
118,bayspiel,N/A,05.02.02.03
119,BayushiKira,9.5,"The BEST board game I have have help to kickstart. Period. While I have not kickstarted a lot of games, quite a fair bit of my games are the kickstarter edition.

The sad things is that most games are not as good as advertised and fall short of expectations. Arcadia Quest delivered. The only thing about the campaign was the shipping cost was way too high. Hopefully this is something that CMON can work on in the upcoming campaigns."
120,bbhalla,8,"Initial Impression: This is my first experience with a CMON game and I'm pleasantly surprised. The components are of the same quality as FFG with thick cardboard tokens and nice quality cardstock. The minis are incredibly detailed and look fun to paint. This game is a fun tactical minis game with emphasis on ""fun"". The rules are light and can be absorbed in minutes. The characters each have interesting powers and mixing and matching will lead to some interesting decisions. Overall the game has a ""videogame"" feel to it, as your team runs around popping the mobs and other players in a frantic race to collect gold and complete your quests. I'm very impressed with the game as it was more fun than I had originally expected."
121,bbulkley,8,"One of our new favorites. 

Go7 insert."
122,bcm2578,N/A,unfinished painting project
123,beaglestorm,N/A,"Sleeves - 54 - Standard Card Game - Gray (FFS05)
Sleeves - 185 - Mini American - Yellow (FFS01)
Sleeves - 21 - Tarot - Orange (FFS66)
https://boardgamegeek.com/geeklist/164572/item/3597085#item3597085"
124,beardedwonder,N/A,"best 4, (2,3) 1hr http://boardgamegeek.com/video/52568/arcadia-quest/dice-tower-reviews-arcadia-quest"
125,bearn,8,Great minis game with quality Chibi minis.  Easy to teach to the younger crowd as well.
126,befuddled9,8,"Love playing this game. However, it's very rule rich so multiple sessions are required to get all the nuances shook out."
127,bengzer0,7,Could be better. Setup is a hassle.
128,Benito89,10,I must have all the expansions and promos! Please let me know if you have them for trade/ sale/ or as gifts! :)
129,BenjaRocks,7,"Dungeon Crawler with lots of fun! With many elements that remembers SNES RPG's. The miniatures are lovely and it's really fun to play!  But the funniest experience will be with 4 players, for sure. "
130,Benny Gee,8,"Excellent, lightweight knockabout fun. Over-long campaign prevents a higher ranking."
131,BenRon,8.7,1 
132,bertinc,10,I love chibi. And I love variable player abilities. I also love a simple core set of rules that is easy to teach yet allows immense amounts of creative and strategic gameplay. That's what Arcadia Quest is to me. It's a solid game and a lot of fun.
133,berto_montes,N/A,80€
134,Betote,8,"Reseña en español en [b]El dado de Jack[/b]:
http://eldadodejack.com/2015/01/28/resena-arcadia-quest/"
135,BGFreakDag2PT,9,Friend Collection
136,BGG Library,N/A,Includes Steady Slingshot promo
137,bggwinken,10,v
138,bgg_rygarjg,9.5,"Awesome game and some of the greatest minis ever made. In addition to enjoying the game, I have had countless hours of enjoyment painting these. Here's my painted collection: https://imgur.com/a/boOZg"
139,Big Bad Leroy Brown,8,"so much fun. play with my 3 boys (6, 9, 11) to great effect. Great combo of PvP and co-op. using it to introduce the boys to PvP before getting them into Risk style games. We played like 12 hours of this the first week we bought it. the char abilities + the upgrades + the fun maps and challenges make it exciting to come back to, lots of possibility and new things to explore.  Bought a bunch of expansions after the first week of play with them.

we like Talisman for PvP + PvGame, but this one is more fun."
140,bigbeardedbruce,9,"Great game, was actually my next 'big' game after heroquest, easy to learn, easy to teach. Not to be taken seriously which I think helped a lot. Imagine discworlds version of hero quest except you can take out the other players."
141,biggumpn,10,Gift via gift card
142,bigkat,9,"Have only played a few times with the family, but, so far, it's been great! I think I might even like this more than Heroscape..."
143,bigmagicjerk,2,"Update. This is among the first 6 board games I got for my wife (she wanted me off the PC and I was just getting into this hobby). With that being said, it boggles my mind that this game was able to creep up to rank 113.

There is very little decision space, and any attempt at planning is thwarted by garbage dice rolls. The concept of PvPvE in an RPG environment where you get to level up / gear out a group of characters is awesome, but the execution in this game falls short of any expectation I have for a gaming experience. 

Nothing cool ever happens - you upgrade your equipment, so what? For the most part it's get another re-roll, roll another white/black die, or some other minor contrivance. 

I can't even say this is a good beer and pretzels game, or a kids game, because of the fiddliness of it all. 

I tried to love this one, and I've given up. I'm never playing this game again."
144,Biker1999,8,Game group is really enjoying this game. I'm having more fun than I did with Descent 2nd Edition.
145,Biledriver,9,"Game Time: 60-120 Mins (Varies based on mission)
Players: 2-4
Semi-Cooperative

Great questing game with lighthearted game play and an art style which keeps you smiling even when you lose."
146,Bimbosporco,N/A,"Ancora mai giocato
"
147,Bin Tran,7,"Better than Krosmasters, but I don't like unpainted miniatures."
148,binh2241999,10,so much fun and strategy game
149,bioworm,N/A,2-4
150,BiteTheDust,7.5,"Arcadia Quest is a fun and light ""all-out-brawl"" sort of game. You maneuver your clan of 4 heroes and attack monsters and other clans, while collecting items and gold.

By far the funnest part of the game is spending your hard-earned gold at the end of a particular quest to get improved gear. The gear is varied and remains exciting throughout the campaign.

The biggest down-side to the game is the amount of luck involved in attacking and defending. Every time you roll a critical, you get to roll the dice again, and if you get another one, you roll again, and again. Sometimes you can cause devastating damage just out of sheer luck, and this has turned off a lot of people who I have played with.

If you are OK with the possibility of dying frequently due to your lack of luck or due to the incredible luck of your opponents, then this game should be a worthy addition to your library.
"
151,bizdave,9,"+ Masmorra Kickstarter exclusive minis 
+ Healing Fountain Promo
+ plastic coins
+ plastic health tokens"
152,Bjanze,8,"A dungeon crawler which looks and feels in the beginning lighter than it actually is. You can do really calculative moves in this game, just going with the flow doesn't give you victory. The look should appeal to younger gamers and the general feel to computer gamers.

Owned by a friend."
153,bkartchner,8,"Arcadia Quest is one of a kind.  It is simple, but my wife and I have played this game with a surprising amount of strategy.  

I strongly feel that the game can be enjoyed fully without the kickstarter expansions.  The 12 characters that come with the base games give a substantial variety of gameplay.  Your team of characters can be different every game, which shakes things up every game.

I just love this title, and I recommend it to all levels of gamers.  "
154,bkelly17,9,"I love this game. Approachable, easy to teach, fun to sit down to. You can take it seriously & have fun, or just as a dice-chucker. Turns are fast, and players stay engaged. Shifting alliances & teaming up on winners encourage sneakiness. Just a blast to play."
155,Bkoons,7,"w/ Inferno, Riders, Pets, Inferno KS exclusives, Poison Dragon, and Whole Lotta Lava"
156,blaagh,3,"Very poor balance, some heroes are basically broken. Runaway leader issues in campaign. Ridiculously tippy crit roll mechanic. Lots of little rules that are not well defined in the manual. Game takes too long for what it is. Would never play a campaign again, but as a standalone, simplistic, random-heavy arena battle game it might be fun."
157,Blacklira,9.5,Componentes geniales y un sistema de juego que es muy fácil de entender y divertido de dominar. Las estrategias que tienes con los diferentes personajes y armas son variadas y pueden ayudarte mucho en el juego. La fase de upgrade es muy entretenida y es el momento justo donde empiezas a pensar en tus estrategias para el futuro.
158,blackma,8,Great art and figures. Recommended
159,blackshirt,N/A,"G7G insert, FFS sleeves, + Poison Dragon"
160,blakbuzzrd,8,"I love the random chaos of this game. The dice make it hard for anyone to get away with too much, but a few bad decisions can make it hard to catch up, too. Amusing tone and some decent writing. And pretty good chibi miniatures, though I prefer both the look and production quality of Super Dungeon Explore miniatures. 

Setup, on the other hand, is unswervingly tedious."
161,BlindAnimator,9,"Very fun, quick, campaign style beat 'em up with competitive PvP and PvE, I can't complain! Great miniatures to boot, very fun and regularly played in this home!!"
162,blownfreaks,9,Kickstarter
163,blueknight98,8,A fun and light-hearted MMORPG inspired game.  Only played once during a convention.  Would like to explore more of the campaign portion.
164,BoardgameVIP,N/A,Jeffry
165,boardgeekk,N/A,"###############################
Enfundadas: 63,5x88
Enfundadas: 41x63
Enfundadas: 70x120
###############################"
166,boaz0norton,N/A,"Unplayed
painting"
167,bobmanser,9,* 10
168,bobwieler,8,Keep
169,Bohmoplata,8,"Very fun game. Great tactical game that is simple and easy to teach. I love the simplicity. At the same time, there is enough depth to provide the player with meaningful decisions and tactics to employ."
170,boiledsteak,9,"This game is fun, plays quick, and is easy to teach! It even has a cool level up system to completely customize how your character plays which can totally change each campaign you play.

Only reason why I don't play it more is because people will ask to play it too often in succession which leads me to getting burning out on playing it....But's that's an incredible problem to have."
171,Boltana,10,"Very fun take on dungeon crawl.  I really like the single action turn as it keeps downtime very short.   

We finished playing through the base game campaign recently.  One player won 5 of the 7 scenarios and the other two were won by a second player.  I'm starting to worry that there is a snowball effect as those that win often have more coins and upgrade faster than other players. "
172,Bond8089,6,"Initial Impressions:
----------------------
This game perfectly replicates a hack and slash video game (Castle crashers?) into a boardgame.  You solve the puzzle how to optimize your hero actions, you kill a bunch of bad guys & get a bunch of loot.  The game is a bit fiddly since there is no ""bad guy"" turn, but once you get the hang of it all, the game runs pretty smooth.  Definitely fun for what it is, and I do expect to play the heck out of it.  "
173,Boneidolmatt,8.5,"Really enjoy this campaign game - each sitting is well paced with little downtime and the frantic dice rolling cause some surprises and plenty of shouting and jeering amongst you and your fellow players.

Having played Inferno before base Arcadia Quest, I enjoyed the simpler nature of this version - especially as we were introducing this to our friends who were still relatively new to gaming

A Fun Dice chucker besting up bad guys with excellent chibi style sculpts."
174,bookblogger,8,"Kickstarter
Painting complete.

I love this game and it has been a very popular game when my family gets together to game. No one takes it super seriously with the character drafting mostly being done based on appearance rather than power. We've played several full length campaigns and my daughter will step in and play if we ever need a substitute for a campaign mission. 

The figures are also great to paint. I've spent a lot of hours unwinding while getting this game painted up."
175,Bookswinters,10,"Wonderful game, easily in my top 10 overall."
176,bordspelkampion,8,"Toys for boys and girls , fun short mean "
177,boredbeyondbelief,7,"This looks like a really fun competitive dungeon crawl. It's nice because you can bring as much ""take that"" to the game as you want.Going to play it with 2, but probably really shines with 3 or 4.
"
178,Borishko,7,"Awesome game! really fun, dice deppendant.
Bit long setup, bit long gameplay on late scenarios (4-6).
A couple borken rules/items, had to house-rule some situations.
Gorgeous miniatures and general art (if you like chibbi of course).
Highly recommended to get extra heroes"
179,BothanJedi,10,"One of my favorites. Fun dungeon crawl with PvPvE element. Love the campaign play and getting better loot. I bought this game thinking it was Super Dungeon explorer after I saw a friend's minis. It was an instant hit.

Have:
Sonja
Viktor
King of Thieves"
180,bouncy_fish,N/A,unplayed
