,username,rating,comment
47,balijan2,6,"Ez a játék a Modern Art kistestvére, és tökéletesen hozza annak színvonalát, sőt sok tekintetben még jobb is annál! Előnye, hogy rövidebb, kisebb, egyszerűbb, olcsóbb... Bármikor szívesen játszom, átvezető könnyed játéknak szuper!!

Tetszik, hogy kiegyenlített, a különleges lapok se feltétlen jelentenek nagy előnyt, legfeljebb az lapkijátszás ütemezésében segít a többségük. Amit hibának érzek, hogy nem jelentett kihívást egyszer sem az összes lap kijátszása."
48,bayspiel,N/A,04.04.01.02
49,bbkoene,7,"fast and easy game, looks like a short game that will be played more"
50,beachdude,N/A,Joe & Will 2011
51,Begger41,N/A,School Copy
52,BentlyCash,6,"Fun, but I prefer the real thing."
53,Bergbau,8,"Light, and beautiful version of Modern Art. Excellent card quality."
54,Betote,2,"If you take a card that consists exclusively in auctions, and take away the auctions, you end up with nothing. And that is what this game is."
55,Bien,4,"Go play the original, NOW"
56,Big Bad Lex,5,"A very dumbed down version of Modern Art. So dumbed down it's unrecognisable with none of the original's attributes and none of its skill and finesse.

Yet another hastily and ill conceived offering from Mr Knizia who's need to churn out x hundred puddle-shallow luck fuelled games a year is now the absolute priority over producing a considered creation that has any merit. 

He's entitled to make a living, but his games were all 1000% better when he relied on working in a bank to pay the mortgage and gave us games with something to think about."
57,BigdaddyTR,6.5,I played the Modern Art: The Card Game version.  Bidding is gone as a game mechanic. What is left is a quick and enjoyable game.
58,BikerGM,N/A,Christmas 2013 to Nikki from Melissa
59,billcoke,N/A,"min 2
max 5"
60,BillsBoardGames,7,"Similar in scoring and overall look of Modern Art, without the bidding aspect. Makes for a quick play, and a lot of fun. 
"
61,binraix,9,Another great Knizia installment. Worth the time and effort. Great quality and great fun. Recommend.
62,bippi,7,"Good, but not a lot of excitement.  "
63,Blott,6,"When I first heard about this game I couldn't help thinking that Modern Art without auctions sounded like a pretty hollow experience to me. And, honestly, in comparison to Modern Art this is a fairly hollow game, but as a light filler game it kind of works. The mechanisms are very simple, and it makes you think on every turn because you want to get in on the most prolific artists without tipping your hand to your opponents. I actually enjoyed playing, which surprised me, and I think I might hang onto the game for now because it can give me a somewhat Modern Art experience in a shorter timeframe. Perhaps the biggest demerit against this game is that they took away the variety of art, and depict the same painting on every single card for a particular artist. This sucks any theme that existed in the original game out, and suddenly I feel like they could have slapped any theme on this mechanism without changing the experience. In fact you could almost play with an ordinary set of playing cards. Regardless it's still a decent card game, which maybe only suffers because it is named after a truly great one."
64,blu_in_green,6.5,"Brilliant little filler. I haven't figured out the strategy here yet, but its just fun to play with your gut and see how it plays out."
65,bnordeng,6,"It really is Modern Art without the auctions.  We so rarely play Modern Art because there are several in my regular group who don't like the auctions.  I like Modern Art, but could see this getting played more."
66,BoardandContent,N/A,Free door prize @ BGG.Con 2015
67,Boardgames Group,N/A,Danny
68,Bobby4th,7,"Own ""Modern Art: The Card Game""."
69,BobDodgerBlue,N/A,1211 kickstarter
70,bob_the_goon,5,"Kind of boring, but I'm in the mood for it about once a year and can be talked into it more often. "
71,boltongeordie,6,"What do you get if you take the auctions out of Modern Art? Well my first thought was 'no game at all', but once I had played it I realised I was being too harsh. The answer is more like 'a very simple filler'. Way too simple for my tastes, involving some very basic decision making. OK I suppose but it wasn't even the best filler I played that day (not even in the top 3)."
72,bop517,7,"My wife read the box and found it interesting so we picked it up.  I was pleasantly surprised on how much I enjoyed the game.  Modern Art without the bidding.  I really enjoyed the hand management of the game and with the same type of scoring as MA, it made for some tough decisions.  I only played with two and really enjoyed it.  Looking forward to playing this one again.  "
73,borislock,N/A,"Read the rules, not going to bother playing."
74,Bort,6,"I keep trying to like this game since the original Modern Art is one of my favorites.  Removing the auctioning mechanic seems to also remove the fun.  It's not a terrible game, and it plays quickly.  Wouldn't recommend with 5 players because your don't get enough turns."
75,BraddockG,N/A,Owned as Modern Art: The Card Game
76,bradpister,7.2,"遊玩人數：2-5
出版商(或代理商)：戰棋會
玩過？：很多次
開過？：OOO
語言版本：繁簡體中文"
77,Breakingboard,N/A,Not played yet
78,brokasaphasia,6,"If I had never played Modern Art I would probably enjoy this more... I really missed the auctions.  This is definitely a more approachable game than Modern Art, but there are plenty of other set collecting card games that I could play too and the auctions are not THAT complicated in Modern Art."
79,brownbat,8,"Good survey of common auction mechanics in games.

If you're interested in game design at all, you should put this on your list of must plays. It shows off a range of interesting self balancing auctioning mechanics that could easily be grafted into other games."
80,buho,7,"Actually pretty fun, would like to play again."
81,BunnyMadness,N/A,Kickstarter Reward
82,BvdM,N/A,Received in trade at Spiel '16.
83,C3Gaming,1,Also called Modern Art: The Card Game. Bought by accident.
84,caillebotte,7,"Surprisingly, it's a lot like Modern Art, but plays completely different.  The same feel is there, but it's more of a react to ""what's going on"" game.  No more worries about people throwing the game due to bad bidding.  It's quick and interesting and worth playing."
85,cannoneer,6,"Just doesn't hold interest. Modern Art is way better. There are so many decent card games of the same weight I don't see myself ever suggesting this again.

Removes an element from Modern Art that makes it a true ""gamers game"" in the sense that incorrect bidding can really mess the game up.  This version will be much better suited to casual play at my game nights, as will most of the Gryphon bookshelf series."
86,Card,6.7,Best with 4-5 (2-5) 30 mins - Need to play.
87,carlinda,N/A,"es la misma que modern art, revisar!!"
88,carlosleonrendon,N/A,"2-5
20-30 minutes
Best with 4-5"
89,carlosmlisboa,N/A,10
90,carlsbad,7,"Although I understand the argument that it's just like modern art without the bidding, the element of ""what to pump up, what to close down, what to sabotage"" is still intact. I think it's actually a pretty deep game for a card game."
91,Cashtool,5,Modern Art: The Card Game
92,cbdarden,6,"Played this at the Geekway to the West 2009.  This was light and fun... it's Modern Art without the auctions.  We blew through this in 15 minutes.  My one complaint is that the ""crooked ="" cards are a bit too powerful, just like the ""="" cards in Modern Art."
93,cberg,8,"My wife doesn't like auction games, but she likes this game…a lot!  This really is Modern Art without the bidding.  What's left when you remove the bidding from Modern Art?  Apparently quite a bit!  This is a very good game."
94,CBpegasus,N/A,Parents house
95,ccbjmu,N/A,"大师画廊
Masters Gallery"
96,Celebros,5,Not sure on this one.  I'll give it a few more plays though.
97,celiborn,7,Surprisingly fun. Very different from Modern Art though it shares many of its mechanics. Feels to me like a rummy game with some element of card counting. 
98,Celtic,7.5,"Essen 2013.  I love Modern Art, which is one of the best auction games around.  So a MA game without auctions should be awful, yes?  Well, no; actually.  Not as good as the original as it lacks the same intensity but it's a good, light, cardgame which makes for a very decent filler.  Count me pleasantly surprised, though not overwhelmed.  As for presentation, the 'non-modern art' version featuring the Impressionists is by far the more attractive of the two versions."
99,cfarrell,6,"Playing a couple more times my opinion of this game totally tanked. Still a Knizia, so it works, but it's pretty boring.
---
Definitely not on par with the classic Modern Art, and if you compare the two, Master's Gallery certainly gets the short end of the stick. But as its own game, this is a good and interesting lightweight game that succeeds where Trendy and some of Knizia's other featherweights failed. For me, this is in a good spot - clever, interesting, well-paced with skillfully managed tension, and enough depth to fill the game time - not on par with his bigger games for depth or theme, but also simple and short. Not a classic, but fun, and more than it appears, as is usual for Knizia."
100,cgmoren,N/A,NC
101,chaddyboy_2000,5,"A spot on description for this game is Modern Art without the auctions.  Works just fine, but to me the auctions were the most interesting part of Modern Art, so this wasn't all that exciting."
102,CharlieMote,7,Venerated art auction title - trying to find Brazilian and Japanese versions to mix in with original. 
103,Charmii,N/A,dulang
104,Charmii,N/A,老谢
105,chearns,6,"For me, this game is similar to Dragon Parade, I love the group think concept, but as a game it fails me because no matter how well I play the group think game, if I don't have cards that mesh well with the others, I will lose."
106,chewbecca,7,I love Van Gogh.
107,Chippenham BGC,N/A,Reiner Knizia
108,Chiron70,5,Travel Edition
109,Chrisrob,6,"Still trying to figure out the difference between ""Modern Art"" & ""Masters Gallery"" & ""Modern Art: the card game""."
110,christianlafferla,N/A,not played yet/sin jugar
111,Chuie,6,"The little brother to modern arts.  Decent little game where it is just a very simple version of set collections in a group manner.

I think I like the complexity of modern art better."
112,Clearly5000,6.5,"Players: 2 − 5 

Starts out with a lot of luck, but adds more strategy into each round."
113,cledoux,N/A,Second hand store.
114,CmdrOverbite,6,":indigo: A game that I think has gotten some flak for not having much of anything to do with Modern Art: The Regular Game, and unfairly so, in my mind. This is a quick filler game for sure, but a durned clever one. The mechanics of the game cleverly mimic faddish mobs chasing after the new hot thing (thematic!), and there's some room for clever and creative play in here.

For reasons probably related to the fact that I own iOS versions of this and two other short card games by the good Dr. Knizia (Money! and High Society), I tend to lump the three together. They're all good games, all with simple rules and exactly one ingenious mechanic apiece that sets them apart. Take your pick but you won't be disappointed."
115,Coffeebike,6,"8+ plays face to face (3p, 4p, 5p) -- like it, and a little wary of the luck factor, but still like it. Reminded me a bit of Trendy and Merchant as well as classic Modern Art-with-the-auctions. Bought my own copy. Update: Played iOS version as well... Not sure what is the right rules!! Which is the best way to play? Weird, possibly problem that in analog printed rules, players may run out of cards before 4th, even 3rd round. There's a logic to it, but it seems unKnizia-like to me to have players sitting out some rounds. ...I like it OK (above average, not great excitement). But... what I really like about it (worthy of a higher rating): it seems to have a nice value as tiny-box, cheap, easy-to-play social card game that is popular with different social groups, and has a fresh-feeling twist on mechanisms. Based on one play with 3p, I think it is better with 4p or 5p."
116,comandantedavid,N/A,"Too bad about the fake art.

Traded for gaming supplies."
117,CortexBomb,6,"Knizia seems to be on a tear redesigning and repackaging old ideas lately. I'm still waiting for The Lost Cities Dice Game and Ra the Dexterity Game but for the time being we have Modern Art: The Card Game.

The game features the artists of Modern Art with Modern Art style card distribution. It plays almost nothing like MA though, as player turns consist of just playing a card for an artist. Some of the cards allow players to play bonus cards face down, allow everyone to secretly select a bonus card and then simultaneously reveal, and to place a bonus 2 point chip on an artist that sticks with them. Rounds end like MA when the sixth painting is played for an artist and then score 3/2/1 points for 1/2/3 finish, and like MA the score chips accumulate over the course of the game and all pay out if the artist finishes in the top 3 again. Oh yes, and at the end of the round you can also play out a bonus card for each artist that placed, provided you had at least one of them out to begin with. 4 rounds of this and high score wins.

I think the title of this game is actually a bit of a misnomer despite the similarities to the base game in terms of how the round ends and how the scoring system works. The reason I say this is because it isn't an auction game, and the way I would explain MA is ""the most pure and delightful auctions only game that I have ever played."" Because this isn't an auction game, it has very little of the feel of its namesake for me, with the hand management being the only real remaining glimmer.

I don't mean to come across as overly negative though, this is a fairly charming filler. It's not as deep as true all stars like High Society, but it has some interesting decisions. Granted, the amount of blind card play can be irksome, but in a game of this length it's not a particularly big deal either. Fast players should easily be able to play this in 15 minutes or so."
118,CosmicZ,N/A,looking for the 2012 Travel edition ONLY
119,crazylegs,8,A fabulous little game. Very simple but with interesting decisions every turn. Glad to get the small box version.
120,cslinxin,5,游戏性5 题材5 体验5 美工5
121,CSoren,5,r's - for Christmas
122,ct5150,N/A,"I like this game.  Fast, portable, and some degree of strategy that isn't overly complex."
123,ct5150,8,"Great distilled Modern Art, in a smaller card game.  Plays well with 2."
124,ctrosejr,6,I would rather play Modern Art.
125,cypar7,4,Set collection is not implemented well in this game. 
126,da pyrate,8,An exellent game. I have the Masters Gallery edition and like the art works on the cards.
127,DaCaRo,4,Juego de cartas. Como el Modern Art pero sin subastas... por lo que no tiene mucha chispa.
128,Daimler,N/A,"LI. 21EUR at amazon.de (1 in stock). Looks too busy, no fun. *"
129,DancerInDC,5,"What happens when you take an amazing auction game and strip out the auctions?  You get a soulless game of trying to outwit your opponent in set collection.

My main issues with this game are that the cards which offer bonus actions are only scattered in the deck, so if you're not lucky enough to draw the right ones at the right time, you'll be out of luck.  And why have all the various pictures from the original game been removed - leaving just 5 paintings?  Variety is the spice of life, I tell you!"
130,dancingdanslc,6,"DIGITAL PLAY:

iPad 2
iPod Touch
Fun trading game."
131,DanCo0917,7.25,B.
132,Dandelion,N/A,12/3/15 Got as part of an ebay purchase
133,danweasel,5,"I guess it's decent for what it is, but it's all the least interesting mechanisms taken from Modern Art with none of the tension."
134,darquil,8,"Production: Good quality cards. Elegant player aid. I would have liked to have seen different works of art for all the cards, rather than just six per artist.

Play: I enjoy this more than Modern Art. It's fun to both influence the price of the art, and to invest in it, using the cards with symbols at just the right time. (2+2+4) (1 play)"
135,David Ells,8,Kickstarter!
136,davidgatheral,5,"Fine for what it is, but it isn't Modern Art."
137,dbucak,7,Not quite as interesting as the regular Modern Art.
138,De Spikseltjes,N/A,Leuk
139,DeanMary,7,Fun set collecting game with a few twists.  It plays great with 3 and suprisingly good with only 2.
140,DeKerstman,7,"Played once, was alright. Would like to play again, but will probably not become part of my collection."
141,Deleted042816,6,I like this better than the original Modern Art game that it was based on because it's not as sensitive to being completely thrown off by one player making poor bids.
142,delirimouse,7,Plays: 3
143,DerekW1968,N/A,"Card Game
$20 Amazon
Commodity Speculation
Hand Management
Gryphon Games bookshelf series"
144,des06,5,"Funciona bastante bien, la mecánica es muy diferente a la del Moder Art, ya que elimina por completo el dinerito y las subastas, sin embargo ""sabe"" a Moder Art, más sencillo, más rápido, y las mismas sensaciones, me gusta."
145,DeviousDamen,7,Quick filler
146,dexdouglas,6,Ben owns Master's Gallery Tuckbox. I own Eagle games first edition.
147,dfwilkinson,N/A,C
148,diEoxidE,N/A,On Loan to Geek Home
149,djnesq,6,"Just six cards for each artist display symbols, which, instead of designating a certain type of auction, permit the player to take an additional action. The other cards you simply play one at a time. The game is greatly simplified from the original, and you avoid the valuation issues that had befuddled some players and bogged down play. For now, I think that there are enough strategic options in the new game to overcome a hand of cards that is short on symbols."
150,dogberry,7,"Perhaps not as great a game as Modern Art, but then few are.  It's still fine and fun and allows for a certain about of think ahead."
151,Dolphinandrew,7.5,Very fast game. Good distillation of the card playing aspects of modern art.
152,dolzandavid,6,"A nice little filler card game, which is alright in its own, but really doesn't come close to its parent boardgame.  I mean, what's the point, Rainer?"
153,Don Smith,9,Perhaps better than the classic original game - which I love!
154,dougadamsau,8,"Players are speculating on their art collection, trying to acquire the most valuable set by the end of the game.  Simple play a card type game, where players gradually grow an art collection.  A scoring round is triggered when six (or five) cards of an artist hit the table, with the three top artists for the round paying out points.  Repeat for four rounds.  Essentially a blend of two fantastic games - Modern Art (sans auctions) and Trendy (group-think popularity contest), and the combination works very well.  Easier than Modern Art, more thinky than Trendy, and as usual with Knizia.  The Modern Art ""problem"" of players holding a lot of double cards is here still, but this is a filler, and forgivable.  Great game."
155,dprski33,6,"Neat mechanics, though we kept forgetting to count the ""extra masterpiece"" in scoring.

Also, we had at least one player not in the final round. Is that supposed to happen?

I feel that with more plays, the flow of the game will make more sense."
156,dragonagb,N/A,The Travel version of the Masters Gallery version. Like New - Played Once. Smoke Free Home.
157,drasher25,7,"My initial reaction to this game was that taking the auctions out of Modern Art was just a crazy idea, and MA is renown for being one of the premier pure auction games.  But as I thought about, I realized that what I enjoy about MA is the manipulation of the artist values through the card play.  The auctions were just a way to get to that, and were actually not the most interesting part of the game.  In fact, I wonder if the reason that MA has so many different kinds of auctions is that they are not all that compelling on their own.  

So, after this reflection, I'm thinking I would rather own Master's Gallery than Modern Art for a few reasons:

1) The valuation you need to do to play MA makes the game rather tough for newbies and also rather fragile.  Someone who misvalues a painting or two can easily hand the game to someone else.

2) I really prefer the use of actual classic paintings in MG.  

3) Having the essence of MA in a easy-to-teach filler package means I will get to play it a lot more.

4) Frankly, I have other games that I would rather play than MA when I'm in the mood for an auction.  I think many of Knizia's own games have more interesting auction systems.  I'd rank the auctions in Ra, Medici, Hollywood Blockbuster, Tower of Babel, Taj Mahal, Beowulf: The Legend all above MA for fun factor. 

UPDATE: Sept 2014
FINALLY played the game, and as I suspected, the auctions are the worst thing about Modern Art.  In contrast, Master's Gallery is a wonderful distillation of the best aspects of Modern Art. 

UPDATE: Nov 2016
Yes, this game is clever.  However, I don't find it all that exciting any more."
158,DroppEcho,5,"Set collection, where the values of various sets potentially increase with each round.   It's super fast and kinda painless, but can be a little flat too (especially if playing with the real artists in Master's Gallery).  "
159,dtmm,9,"I need to play this more to get a better feel for it. After playing Modern Art, I like Modern Art better because I love auctions so very much.

2018-09-11 Play with 2

This was great with two. Thinky, short, and with some surprises.

2019-04-02 Play with 2

I'm raising this to a 9. I've stopped comparing it to Modern Art with its auctions, especially because Masters Gallery plays quickly with 2. It maintains tension at the level of the turn, the round, the strategy, and the game."
160,dtroy_de_rapcore,N/A,"

[b]Status: Purchased on 24th Sept 2013[/b]"
161,duckizz,7,in singapore
162,dukelander,5.93,"Kickstarter TTA stretch reword.
Interesting and relatively quick game of painting set collection. It is played over four rounds though which values of certain artist's painting changes based on the cards played by players in previous rounds. It offers interesting and not so obvious decision making and it is on just right amount of fun to be considered occasional filler.

[b]Update:[/b] Rating modified according to a custom rating system.

[b]Favorite mechanism:[/b] The most present artist on the board will be the most valuable for that round, then the second, then the third. And their values will be retained though all the future phases."
163,Dystopian Dreamer,5,"Modern Art: The card Game
Sold to Ian"
164,earlystarts,N/A,Gryphon edition Masters Gallery new in shrink
165,eatshootsandleafs,7,A good game. great for a filler.
166,edosan,5,"It was an okay card game, but nothing spectacular. Traded."
167,eduart,3,"Played the Duckomenta re-theme.

I didn't have the impression I had any influence whatsoever on the game. No real choices. Not so good."
168,Eisenkreuz,9,"One of Dr. Knizia's best designs IMO.  Modern Art is a great game, but he took the jewel of it - the popularity scoring methodology - and applied it to Master's Gallery, re-jigging it as a streamlined hand management game dispensing with all the (4 different types of) auction malarkey.  I like the quick 4 round game length, the irregular hand re-deals (which really makes players choose to either play cards now or save them for later rounds).  Really tough choices, hidden information that always leads to a tense finish, but never overstays its welcome.  The theme is completely pasted-on, but the art and artists selection is excellent (though Vermeer seems the odd man here vs all the impressionists).  Easier to get to the the table than Modern Art, Master's Gallery is a beautifully streamlined 25min game, fun to play, and one which I very much enjoy playing."
169,elcafetal,N/A,15
170,Eldard,7,"The scoring system is from the original Modern Art, but this game has no auctions, so it can be played by two.  I prefer Modern Art with 3+ players, but this game works."
171,Elephantpool,N/A,£15
172,elmobarney,9,easy to pick up and hard to put down
173,el_italiano,7.5,Filler divertido... un juego de carta que no aburre. Jugué bastante partidas con mi pareja... nada mal.
174,EndersGame,8,"Modern Art without the auctions, available in one of two editions with classic or modern artwork.  This will primarily appeal to those looking for a smart filler that plays quickly and yet offers interesting tactical and strategic decisions, with a clever and satisfying Knizia scoring system. Definitely one of the better fillers with Knizia's name on the box!

See my pictorial review: http://www.boardgamegeek.com/thread/404682

Own the Master's Gallery edition.

See [thread=718380]this thread[/thread] and [thread=703115]this thread[/thread] and [thread=473713]this thread[/thread] and [thread=504843]this thread[/thread] for some rule notes about one ambiguous sentence in the rules.  The correct interpretation (confirmed by [url=https://boardgamegeek.com/article/13417104#13417104]the original German rules[/url], by [url=https://boardgamegeek.com/article/13522125#13522125]Knizia himself[/url], and by how the iOS version plays, and contrary to [url=https://boardgamegeek.com/article/4410516#4410516]Gryphon Games[/url]) is this: ""[b]For each different artist with MP cards displayed in front of the player, he may play one additional card OF THAT ARTIST from his hand[/b]""

How to play the original Modern Art game with the card game components: [filepage=53338][/filepage]"
175,EndersGame,N/A,"Modern Art the Card Game edition.  Great card game for 2-5 players.

Status: Given away as part of the Great Games Giveaway."
176,epilgrim,7,One of the registration gifts at BGG.con '15
177,eremor,N/A,5
178,ericbjohnson,N/A,Gaming:
179,ericlosiewicz,7.5,"Another Knizia Classic.  Much like Botswana, every time I play this, I think I have a strategy figured out only to find another wrinkle to think about next time.  Really well balanced game.  I'm a big fan of most of the Gryphon bookshelf series, and this is one that stands at the top of my ""just longer than filler games"" list."
180,Esquilo80BR,6,Nothing special in this game....
181,EvilTimmy,8,"Taking the auctions out of Modern Art is blasphemy to some but it works for me. I'm happy to have this simplified, filler version of Modern Art to play since it's the rare group that you can convince to play and enjoy regular Modern Art."
182,extherci,6.5,"Interesting auction game. But I think it is too serious for a quick filler and too light to be anything else. Good components, though."
183,eyelashpulse,N/A,"1,7

3-5P (best 4) - 30mn

Speculation/hand management

DE (no text)"
184,fabericus,6,"Tis'
July 2010
1 plays"
185,fatcatgaming,N/A,Modern Art Card Game
186,fatum,7,"Fun and quick game, easy to explain. Nice strategic elements"
187,Fecundaloon,N/A,converted into normal modern art. : P
188,fehrmeister,7,"I thought the original Modern Art was already a card game?  Well, this version is almost identical to the original, but with the auctions removed.  It works better than I thought it would, and is one of the few games that will probably take half as long as it says on the box to play (about 15-20 minutes).  Without auctions, there is more luck than the original, but there are still a few interesting decisions to make sometimes."
189,Fenriz,5.5,"Basically, this is Modern Art without the bidding. It's not as deep as the original Modern Art, but it plays quicker."
190,FFED,N/A,R04
191,Filippos,5,Poor cousin of Modern Art
192,Fishticuffs,6,Almost as good as money.  Good little game
193,fori,9,"I didn't think I would like this as much as I did.  The rules are simple and it's fast and fun.  One of the coolest things about this game is that you have a huge hand full of cards, and you almost never draw new cards.  This means you have to be very careful how you spend them, and makes the feel very different from anything else I've ever played."
194,franchi,N/A,Home-made version.
195,Freitag,2,"It's a pale version of Modern Art, one of my all time favorite Euros.  It removes almost all the interaction between players, but does make it even shorter.  Played it once, never want to again.  One of the bigger disappointments I've bought."
196,Friendless,5,Preserves most of the things I disliked about Modern Art. I don't need to play this again.
197,Frieslandspielt,N/A,96
198,fslade,N/A,CA
199,fsnam,7,"Does a great job streamlining a classic. Kept the feeling of the original even when they took auctions. A pleasant surprise
"
200,GameBoy75,9,"Easier than the auction mechanic of Modern Art, which is an improvement for a quick light filler.  "
201,gamementor,N/A,New in S/W
202,gamesforbryan,8,Surprisingly strategic for 2 players.
203,garbagefan,7,Real life & iPad
204,garethbriggs,4,A bit of a ropey card game built around buying paintings. Definitely a bit more based on luck than skill.
