,username,rating,comment
21,El_Pollo_Tender,9,"Narcos is an extremely tense game on both sides (Patrón and Factions). Playing as Patrón makes the player feel powerful, but they have to calculate their every move, as every single thing Patrón does gives information to the other players. The Factions players melt their brains looking for clues, planning their turns and feeling generally attacked every time one of Patrón's actions evidences his tight grip on the board. This gives them purpose, though; on our first play, I asked my friends if they wanted to play a season as Patrón so we could all experience both sides, but they said that after each Patrón turn they wanted to see me crash more than ever.

I strongly recommend putting a time limit on EVERY turn. We overanalyzed everything, and our game ended up being well over three hours long. Also, even if the game is for five players, we decided it would be best with two, as it becomes an engaging battle of wits. Three players is also fine, but more than that reults in extreme boredom, as each Faction activates only once per season, meaning that a player who already played on one season will have to wait up to eight turns to play again. The game offers an enormous amount of tabletalk between the Factions, however, so even if they already played during a season, they will not be left out. Some rules need clarification, but the creators have answered a few on the forums here, so visit them before you play.

Overall, it's a great, tense game with beautiful artwork and incredible component quality. This game begs to be replayed."
22,Entrecruzado,N/A,"[43 cards, MG 63,5x88 mm, thick]
[28 cards, MG 41x63 mm, thin]
"
23,ericbjohnson,N/A,Gaming:
24,Everybody_lies,7.5,E
25,evkefalas,N/A,"-Premium Sleeved Kaissa (Mayday) 63x88
-Premium Sleeved Kaissa (Mayday) 41x63"
26,Exon9,8,"Currently scoring it as an 8 after 3 plays - 2 as Pablo, 1 as one of a pair of Hunters. Still want to keep playing it, like it overall.

It's extremely thematic and very tense when you feel the Hunters closing in on you/you feel you're getting closer and closer to Pablo.

Only thing I dislike is that it feels as Pablo that you'll have to 100% focus on a Glory win or an Objective win, you cannot split focus."
27,fgcsem4n,8.5,"Unique one vs many with an interesting theme. Gameplay and mechanics are cool, but the rulebook is trash with a lot of unanswered questions."
28,fmagana10,N/A,"Type
Uncategorized
 
Category
Deduction
Mafia
Movies / TV / Radio theme

Mechanisms
Pick-up and Deliver
Point to Point Movement
Secret Unit Deployment
Team-Based Game
Variable Player Powers"
29,Friedrich,8,"Το ΚΑΛΥΤΕΡΟ deduction παιχνιδι που κυκλοφορει στην αγορα,με πολυ δυνατο θεμα,ειδικα οσοι εχουν δει την σειρα αποκλειεται να μην νιωσουν κατι.
Μπορει να στηθει με 2 ως 5 ατομα.

ΠΡΟΤΕΙΝΕΤΑΙ ΜΕ ΚΛΕΙΣΤΑ ΜΑΤΙΑ.

40 ευρω.

"
30,GatthePekerd,6,-
31,Geeken,N/A,Hidden movement
32,gpereira,N/A,BR2 BR3 4 5
33,Greenosaur,N/A,"[B]*New In Shrink*[/B]
[b][COLOR=#FF0000]**Have Yet To Play**[/color][/b]"
34,greggre12288,6,"This hits some of the same notes as Star Wars Rebellion for me, but plays quicker [1-2 hours.] I prefer Narcos at 2 players, with one controlling all 4 Hunter factions. I love that the Hunters have to use precious action points to specifically guess the spot that Patron is hiding -- simply having a Hunter on the spot is not enough to reveal the hiding spot, unlike Rebellion. Love the Patron objectives, like shipping lots of drugs or getting a Sicario to an important meetup. Really felt like dodging a dragnet. The only downside is there is some element of time-consuming analysis the Hunters really have to do on their [very helpful] printed out player aid map, because Patron actions inevitably narrow the universe of where Patron can be.  Similarly, Patron needs to be careful not to give away too much new information when he deploys sicarios (more valuable sicarios must be placed closer to the hideout). I recommend the variant in the forums to adjust the win conditions to prevent Patreon from running out the clock. Dislike the fiddly special gang powers. Also, you kind of need the BGG variant: First: If Hunters cannot find Patron even one time by the end of Season 3, Patron wins. Second: If Patron cannot fulfill one of their victory conditions and win the game by the end of the 4th season, Patron loses. Otherwise, game will drag."
35,hanson85,7,It's cool ;)
36,HausOfQwert,N/A,Won from GeekBay auction
37,HMDL,8.5,Best hidden movement game on the market.
38,I Can Get You a Toe,6,played once...perfect condition
39,Icyspicy,N/A,MA100
40,iMisut,7,[url=https://misutmeeple.com/2019/06/resena-narcos-el-juego-de-tablero/]Reseña de Narcos: El Juego de Tablero en Misut Meeple[/url]
41,jasonberube,7,"One vs many. I've played 3 or 4 times, once as Pablo Escobar and that to me was super stressful! I think I enjoyed being part of the team more, but the downside is that they don't do as much as the solo player. "
42,jclevine,N/A,2-player
43,Jdcnl,8,"The rulebook was awfull, but the game itself was good. Nice hidden movement game. Not a very common type of game we play in our group, but this one was nice."
44,jgunnz,7,Nice and interesting cat and mouse style game. I didn’t love the theme and overall it didn’t really provide enough moments to feel clever.
45,JimmyNi,N/A,This looks great!
46,Juanchopancho,N/A,"Looking for Spanish version

Busco version espanol"
47,Kamaitatchi,5,Apparently they also have a show?
48,Kikki,8.5,2-5 giocatori
49,kinga1965,7,Fun hidden movement type of game. The drug lord theme fits well into this genre.
50,krtek,9,"Easy to learn, great for 2 players"
51,kukugames,N/A,overlord
52,larry11,6,chyba nie mój rodzaj gry
53,lekky,N/A,"sleeve kings 41 x 63
sleeve kings 63.5 x 88"
54,Lukashi,7.8,Niekoniecznie sprzedawać już teraz
55,Maciek79,N/A,"koszulki SLOYCA STANDARD CCG PREMIUM zielone (63,5X88MM)
43 sztuki"
56,marcodegoede,5,Find the drugslord that is played by one player.  Hidden location. The rest tries to find him. Strange theme for CMON
57,mctom,8,"Great CMON production values, interesting hidden movement and hunting game.  Doesn’t have some of the bloat that Fury of Dracula has, so plays shorter."
58,MegaWestWolf,6,"Played it tonight. Not a bad game, but it really made me want to play other games that have already existed in the hidden movement genre. I guess my main gripe was that the game felt like it needed more end game triggers in order to keep total playtime under control."
59,midas71,N/A,*narcos*
60,mktsuki,N/A,1800
61,monkeyvsmonkey,N/A,playtested
62,Munny,N/A,"Juego que por temática y diseño me apetece seguir a ver que tal está, espero poder ver alguna reseña en castellano para valorarlo. "
63,Nadz_450,N/A,S
64,nanobastaddo,6,"Since I didnt watched the series and since I am not a big fan of real narco trafficants and too contemporary historical facts, I found this game many levels under others good asimmetric 1vsAll like Fury of Dracula or Whitechapel.
Or maybe a total unnecessary game, but good components ok."
65,Nap16,8.5,"Economic hidden movement search game . . . which has a bit of ""Fortress America-effect"" when you play with two rather than the full contingent of 5 (i.e., less players on the enforcement side means more control over decisions) . . .

Game Owned: #5305."
66,OMegaGamer,9,"Best ""hide and seek"" board game ever!"
67,ooonooo,6.5,Complicated game mechanic
68,Orbita21,N/A,Movimiento Oculto
69,Parabellum76,5,Too easy for the drug-lord player....
70,paxtt,N/A,Copies: 2
71,Pol56,8,"Good game. Very tense. We played 2 vs 1, which is probably this game's sweet spot."
72,pridurki,N/A,"i like hidden movement, but no game has hit the sweet spot for me in terms of length and complexity."
73,Rabidboxer,N/A,"*40
2-5 1vAll
 Pick-up and Deliver. Point to Point Movement. Secret Unit Deployment. Variable Player Powers 

Why do I own this game?

unique for my collection."
74,ranxerox,8,very good game
75,Reku_,N/A,2–5
76,Rob Doupe,7,"Fairly engaging and pacey hide-and-seek game. The theme shines through vividly. I'd be hesitant to play with more than three.

Seemed heavily imbalanced against Patron player at first play, but after second play more tactical options became evident. Maybe we've yet to discover hidden depths, but there do seem to be a lot of obvious choices. 

Not sure the fiddliness and bits and bobs really add all that much to the game. I suppose it's at the service of the theme, but as a game it's somewhat overwrought."
77,rookie,N/A,"Complexity: 3,33/5"
78,RushNYC,N/A,Just purchased - can't wait to play this one.
79,senator52,6,I was quite excited to play this hidden movement game. The decision space is pretty boring though. I suspect the genre is actually hard to translate to board game. Very disappointing to me.
80,sergioaramol,N/A,0
81,ShaonV,7,"Looks like 2 person game, more players (cooperation) doesnt work. Rating from game with 4 players."
82,Shiroro77,7,"
"
83,slavo36,4,Five players - terrible
84,smiticus,6.2,"I almost liked this game. When I played, it took 3 hours with 4 players.  It seemed like the drug lord player was the only one who really had a lot to do, the other players (the police etc) had a lot of down time during the game.  I don't think I will play this again, unless it is with a group that has played before and it can move along quickly.

I am not a fan of drug themes, but this game was okay for me in that regard because I played as a police agency trying to capture the criminals."
85,sparkous,N/A,VF
86,Speedy_new,7,Well I think more fun is for playing Escobar then for others.
87,stainedglasshouse,3,"This game has some great ideas and suffers from a lack of rulebook. I mean, it has a ""rulebook"" but leaves so many things out that you can't ever be sure if you are even playing the game correctly."
88,Str1b0g,N/A,"Дуэль - 3

Русское издание - ""Наркос"" (CrowdGames)."
89,SweetDoom,10,"Similar to SW Rebellion, more easier."
90,szych,8,Moje
91,TacticalDragon,7,Is a nice game to introduce a new player in the boardgame world. Rules are well made and obviously tailored to put a lot of charge on a player with more expertise than others. Mechanics always well elaborated as any of the CMON games supervised by Eric Lang. Deeper this game is only for two players.
92,TheSonny21,N/A,*850
93,thisisadamj,7,30
94,tinyclanger,7,"PRetty good ""hide and seek"" game, although it's a bit complicated and the rules aren't great. I don't know if any of these type of games get player scaling just right. Whilst there's lots for the Pablo Escobar/Patron player to do, at a full player count each of the hunter faction players will only  get one activation per season. The hunter roles aren't that complicated so this game is probably best at 2 or 3 players.

The rulebook leaves a lot to be desired so the game could benefit from a FAQ.

Definitely a thematic and gameplay improvement over letters to whitechapel."
95,tonyhanna,N/A,300 kr
96,Veganox,N/A,Emilka
97,Vegetalpt,6,Jogo estranho; Regras dubias
98,Walrick,N/A,35€
99,Walt Mulder,7,Where’s Waldo Breaking Bad.
100,wdwPlayNext,N/A,Mystery
101,wedowee,N/A,New in shrink
102,xionc,9,Great hidden movement game with hardly any movement
103,xzsdhh13,N/A,New
