,username,rating,comment
43,CaGeRit,7,"I'm a mad man in a mad world. I refuse to join the masses in rating either 10 or 1. I have become death. Behold me and witness the end of all things.

**user is not actually insane**
**rating is based upon gameplay examples shown so far in kickstarter campaign and reflects personal preference and willingness to play games of this genre**"
44,CapnAlex,1,"Toxic masculinity: the game. 

A pretty mediocre miniatures game combined with badly designed miniatures and about the most abhorrent theme possible. Yet, still comes across as bereft of any real creativity.

Feels like a huge step backwards for the hobby. I'm afraid to think what potential newcomers to board gaming would make of it."
45,CaptainNuke91,N/A,Looks like a lot of post-apocalyptic fun!
46,Carter_Burke,N/A,Haters gonna hate! :)
47,cgs_raverboy,7.2,"
Rating based on game artwork, theme, component quality and my level of interest"
48,ckneeland,1,"Offensive in so many ways.  Production looks great of course, CMON.  However the theme and adult nature makes this a game I would never touch.  People should not embrace such themes....too dark, too sadistic."
49,Colnics,10,"Great game and easy to play with lots of depth. Quality components and a great looking game on the table.

I would like to give an honest score for this game, but like many others, I have to give it a 10 to counter balance the 1’s given by those who judge a book (or game) by it’s cover."
50,crucialpigments,10,"Giving a 10 because sometimes you just want a simple battle with beer, bros, and metal. Also, because the new  Moral Majority from the 80s is back with their boring virtue signalling garbage, gtfo. Go stack wooden cubes we will stack bodies."
51,cthulhu12,5.41917,Long set up but pretty fun. Very thematic.
52,cubiasd,10,AMAZING work with the minatures!
53,cwcalabrese,10,Funny how those that actually own this game rate it pretty high and the lowest of ratings only seems to come from people that are looking for things to complain about and have no interest in owning or playing.
54,Damlog,N/A,Plus Plastic 3-D hills
55,DarkMuffin,10,Awesome so far!
56,Dave007,N/A,Area control.
57,davejustin,8,"2 months, Nothing game, Nothing respond from support."
58,DaveMann,10,"Kickstarted. I really like the dark theme. Nothing quite so dark & savage in a miniatures game that I have seen. I like the short tactical battles. Reminds me of Shadowspires in some ways, but darker. I haven't played this but read the rulebook that is in progress. I'm /really/ stoked about this game.

I'm giving it a 10 now even though I haven't played it, because some douche bags who do not like the theme and have never played the game want to give it a 1."
59,dawamaker,10,KS
60,DeackonFrost,10,"Amazing game.  Our first chronicle was so epic.  Surprised at how balanced the game is, and how difficult the choices are in each battle/scenario.  Very satisfying game and incredible components."
61,Denominator_Zero,N/A,KS
62,des14,9,Play 2 of the scenarios as part of the chronicle and absolutely love the game.  Game is easy to get into. The FAQ by CMON also clarifies some of the rules.
63,DesembarcodelJedi,N/A,Tomás
64,DiggyDave,9,"The components are amazing, and a huge value for what you pay. Highly reccomend the plastic terrain you can get separately, it really is needed to get the full experience for this sort of game. 

Definitely has Eric Lang's design running through it, in a good way, as the gameplay is pretty straightforward with a lot of choices and JUST enough customization to make it interesting without overwhelming the players and adding more book keeping than needed."
65,djsharsh,N/A,For Trade or Sale
66,downodal,5,"Individual games are generic PvP dice-chuckers that you've seen before. Campaign rules are different than the usual leagues, but I wasn't interested in slogging through uninspiring games to try them."
67,Dr Locrian,8,"Not bothered by the theme, enjoyed the game play. 

There are a lot of things I like, set up is easy - easier than The Others, much easier than Arcadia quest; standalone, though not the full game, is good, it's a two player game that can be played with more, rather than a multiplayer game that can be played suboptimally with two. The rules (though with the usual cmon gaps) are straight forward aka the game is very easy to grok. Of the mechanics of the game I like the savagery management and the neat upgrade system best, it's a bit of a dice fest but there are decisions to be made. It's a quick game.

The chronicle structure makes campaign play feel like a doddle - the easiest I've seen. Minis are very well done, with several being massive troll like things bedecked with skulls, it's a bit out of control. It's a keeper, it's better than I thought it would be, it's a provisional eight which will most likely rise with more plays. The replay value appears to be sky high - just look at the number of mercenaries! Oh and this is my first cmon where I felt there was enough dice in the box, there is more than enough of almost everything in the box, see below.

Few things I don't like, because this is exclusive they didn't separate the extras from the core box, hence the box is unbelievably large, unbelievably large, the box is bad to store and not great for transport so I've ended up storing it in another box like people do with their heroscape stuff. 

You could manage with less of the regular guys, not every faction needed separate sculpts,I know this is cmon but c'mon, I would have preferred to have had more of those clip on bases than more models, so I could run two chronicles with three players a piece and not have to snap them off."
68,dr.morton,10,I don't know if this is a real 10 but I really HATE the mostly American dominated self-righteous internet moral witch hunters.
69,dragos_br,10,I could not care less about this ameritrash crap but soy bunch is getting triggered so I'm giving it a 10.
70,DrBubba,8,"There were some issues with a few of the cards that were clearly misprinted/typoed, but I liked it enough to buy it the next day."
71,drone9,N/A,"+ all additional tribes
+ The Mother Prophecy
+ 3d terrain
+ dice"
72,DrRednek,7,"I feel this game gets a lot of undeserved hate ;) for its thematic content. It is a very well produced game with beautiful minis. Game play is fast, and brutal, if a bit on the overly simplistic side."
73,dunkelhuhn,8,"The game has decent mechanic, cool Minis and plays quite well (from what I have seen on a games fair), waiting for my KS copy to arrive. Interesting how the ratings reflect the title of the game. Either you love or you hate it. =)"
74,eagan6,N/A,"Bundled with Tribes of Vore Nash, Um'Tull, and Sarrassa, Battlegrounds, Huts, Plateaus."
75,Earth_Worm_Jim,10,The game feeds from all the hate out there
76,edgeseeker,7,"Very good tactical board game. The rules and mechanics are fairly simple. My only criticism is that in order to boost your attack or defense you generally just roll more dice, leading to dice overload."
77,edsul69,8,"Great skirmish game. Lots of fun. Clash system is great for having a “mini-tourney” amongst friends. Miniatures are outstanding. Not suitable for “snowflakes”, as the game concept will leave them screaming and running for their safe spaces."
78,EinGlasWurstWasser,10,"{
    ""min_duration"": 300,
    ""max_duration"": 90,
    ""players"": [2,4]
}"
79,ellyssian,N/A,Kickstarted... got it!
80,EmperorOfDoom,10,"lol what's with all the whining about the violent theme, who cares."
81,emperorsupreme,10,"I might change my review as I play it more, but WOW I am really impressed with what you got with this game for the money. Great value and amazing production."
82,Enzan,10,Banzai!!
83,Eric Ridley,8,"Very interesting take on a battle game. I love the Savagery mechanic where you can gain more, but equally, your opponent can end the round if he runs out. 
The miniatures are mental and the whole thing is beautifully overproduced. After initially being a bit gun shy about it, I am now very glad that I backed it."
84,erzengel,N/A,KS: ... refused the KS...
85,everittil,8,"Good skirmish game, but really comes alive when played as a campaign with 3 or more other tribes. 
Think a bloodbowl league but without the ball throwing"
86,Evi1D4ve,N/A,In shrink
87,exqcme,10,for the sake of countering those 1's. lulzzzzzzzzzzzzzzzzzzz
88,FaNNeL,10,"LOL! why the people start rating games that they did not play yet! for my wife and me its the first kicktartered game! and we cant wait for play and them rated!

I think in all parts of the world are prude people, if you  didnt like the tematic, just keep away for the rating, just left ur comment whiout 1 or 10!!"
89,Fennelchan,2,"Mostly aimed at people that want to own the libs/sjws/women to cause controversy, but not actually good, like most ""controversy!"" games.

If you want a grimdork game, pick one that's actually good instead, like Kingdom Death, which does the grimdorkness much more reasonably."
90,Finrod87,9.3,"Best miniatures in a game so far. Great gameplay, overall a very good game."
91,Fiveangels,4,Never ending arguments over holes in the rules
92,floppi,9,"Played first 2 clashes (4 battles) and it is a very tense outstanding feeling to play. Great game, well done.
Absolutely excellent miniatures. Nearly KD:M quality, without building them. Love it!"
93,FluidStylez,10,It seems to me to be a smear campaign by the nem**** crowd for what ever reason. To have not even played a game yet rate a 1 star out if spite is childish.
94,freke1388,N/A,Stored in Closet
95,Freshmakerpl,10,"All those commenting that HATE is too violent and presents some partial nudity,  and vulgarisms, are you f* serious???  It’s MadMax universe, and please do not tell me that its far more violent than MadMax. CMON  For me you should then just play Agricola! This games is awesome, and does not need to explain it self. Finally a fighting board game that bring some sort of reality."
96,Frozen Flesh,10,"I had to rate this game with a 10, because of all the immature people who rated it with a 1, just because they can’t handle mature themes.
To me its a nice 8.5.
Really good asymmetric skirmish game with outstanding components, and a campaign mode, that lets you create and evolve your own faction."
97,Fungoid,N/A,Unplayef
98,gbohme,N/A,MISSING PLAY
99,Geeken,N/A,?.??-1KS 2021
100,gelaar,10,"So good, so love the theme - another winner by CMON"
101,Gfsson,10,"This will be played at home with my wife at nights when we just want to relax, roll some dice, and in the same time have some lasting conflict for the next game that comes when we feel like it. And at the same time will be the main game with we invite friends over for a entire gameday."
102,gleepglop1,6.66,Edgelord: The Board Game
103,Glic2003,10,This game makes Kingdom Death look like Candy Land.
104,Graycard,N/A,"Looks good, if a little dark!"
105,Greg Foster,N/A,Still in shrink - while I wait and see whether or not to open it.
106,Griffonstone,8,I for one cannot wait to play this. Especially the Chronicle with other players.
107,griffos,9,"eccellent to play, great plastic components, good amount of components and incredible plastic minis"
108,grinderman89,10,"Honestly, it's such a shame that people, who are clearly not this games demographic, have bombed this games score, It's a solid 8.5 out of 10. Great production, the theme is savage, like the graphic novel its based on. Just like old-school Chaos Warhammer / 2000AD. It hyper stylised ultra-violence,  if it's not for you, move on, look away, and grow up."
109,gszeberenyi,9,KS
110,gt4948c,N/A,57
111,gusbryant,10,Got to offset the 1 star soy ratings.
112,Guwniak,7,"3D Terrain Set
Extra Dice
All expansions"
113,Gyges,6,"For every clever thing it does, it does two dumb things. A mediocrity in a crowded field."
114,G_Bonev,10,Fast and dynamic gameplay. Funny battle mechanic and Cool Minis.(Or Not) :-)
115,H3r0uX,N/A,6 joueurs
116,hackryder,10,"Come for the mini-stans that are essentially on an unofficial/official CMON subscription service at this point but don't realize it, and stay for the whingefests about spendy exclusives and Kickstarter tiers and expansions pricing as if they aren't being expertly played like fiddles by CMON. Mini-stans: you are their target demographic and they didn't flunk Marketing 101. You're not buying a game, you're niche collectors buying more plastic. 

Objectively, there's better ""buy more minis"" offerings from these designers, from CMON, and from various other tabletop games and systems all over BGG."
117,halucinagen,N/A,Upcoming Kickstarter.
118,hamiwill,N/A,Totally grabbed this game so I could paint the minis (which are amazing!).  The game play is pretty standard for CMON game though it is a lot faster paced ... and a lot more violent.
119,happyjosiah,1,Will never play this. Puerile and disgusting.
120,Hastur8,10,"The true rating of this game, in my opinion, is 8/10 but since some people want to review bomb it because pathetic reason well i'm putting a 10!! As for the gane, quality of the minis is top notch, rules have some ambiguities but overall simple and make the game action heavy and relatively fast-paced!!!"
121,HausOfQwert,N/A,Backed on Kickstarter
122,HedgeWizzard,9,"Cannibalism and torture. Yay!

Unique theme and setting."
123,hemtozi,N/A,"+ The Mother Prophecy
+ Tribe of Sarrassa
+ Tribe of Um'Tull
+ Tribe of Vore Nash"
124,Henriquelosslize,10,"Great game! A lot of tatics and a lot of fun! Amazing Minis and great gameplay (way better than expected)

Then main Con is the set up time"
125,hesmybuddy,10,"When people give 1's to a game they haven't played because they're upset at 'violence' lol. Good rating for a game that will do really well in my gaming group, with shorter campaigns of quick, brutal skirmish games. If I want something incredibly complicated, I'll play 40k, AoS or Necromunda. But this looks like it will appeal to a lot more people at my store, considering the simplicity to learn and quick matches."
126,hmontalvoj,N/A,Players: 2-6
127,hob69,N/A,"Um... it's big. A bit too big, maybe..."
128,holylein,6.5,"well its cool Art and cool Minis but other than that? it is mediocre in every single game mechanic. nothing to Talk around it and waste anyones time: this Game is ok and nothing more nothing less and thats maybe fine for cmon - at least i guess?
but maybe just maybe this is the most Bad thing one can say about a game: 
it is ok there is nothing that has been done tremendously wrong or any broken Elements but eh there is nothing done stellar or unique either. its just more of the same its one of many games out there.
the mechanics feel well enough with the theme but not phenomenal. you still can feel the mechanics behind the blent. and there are too few options one can take during an activation.

enjoying it while playing but there is not enough depth on any players turn to justify the Game length. it is fun for 1-2 hours but each session took us more than 3 hours (4player game) and the only real Option is playing a card to roll dice or just rolling dice by activating 2 figures (if you got enough skull ressources and/or figures to activate) and thats almost all there is. if not you trigger the end of round - each game having 4 rounds for example and dont think it fast therefore because said skulltokens can be rolled and thus a round can drag on endlessly (till each Clan figure has been activated) and this is fine - for me too and i can enjoy the simplicity behind all this  but not for over 3hours!

yeah you are right there is some more: some Upgrades some village development but come on its not that complicated and so much luck dependend - it just isnt fun for more than 2 hours at max. 
And thats it, thats my main complaint:
there are much havier Minis games out there this isnt one that i need to have in my collection while i can enjoy a few hours playing it with the right freakin group there isnt enough meat to the bones especially compared to games like lets say warhammer Shadespire.
Shadespire offers almost the exact same experience while playing much faster and more elegant with more depth and decision making through cards and objectives and assists etc. and did i mention that it plays much faster? (and come on cmon be honest you can do better or at least should do better rules/mechanic wise than hate wouldnt you say so?)

Just my 2cents for everyone else that enjoy the Game: its great for you but for me this barbarian clash doesnt click.

cheers
Peter"
129,Horatiuscocles,10,"This miniatures are the highest quailty. If someone writes the looks bad its not even an opinion its just a try to destroy the public opinion of this game. Gameplay is easy and so are all war games and dice driven games. That is how it should be. Fast turns but with many many possibilities to consider. And the considering starts with chosing one from ten unique scenarios. Also when somebody don't like the post apocalyptic because of the violence dont even look on this game nor rate it based on nothing. And if somebody dont like swearing deal with it. If the savages want to kill you of course they wont speak polite like ""sorry to interupt you can i just get your hand please it wont hurt for long you know i need other parts for my tribe as well"""
130,horstderadler,N/A,"Why ""prev. owned""?:
Kickstarted and sold it. Thus, someone else is happy."
131,HUSK 208,N/A,"With 3D terrain, trees, and huts. Red dice, Q-Workshop dice bag, and art book"
132,IluvatarIrmo,7,"beautiful miniatures. Gameplay is random due to dice throwing. It surely has potential.
"
133,ImASexyDinosaur,6.5,Includes all tribes and Mother Prophecy 
134,Impakt,10,"I've played a few games with friends and honestly, the game is pretty awesome.  The knee-jerk reaction to CMON's announcement trailer is completely unwarranted."
135,intellicore,N/A,all-in incl scenery/3d stuff
136,inuitmyth909,10,"Anything that provokes outrage amongst the hypocritical gets my backing, figuratively and - in this case - literally. Never seen such ridiculous comments, even an astoundingly absurd reference to this game evoking Nazism."
137,irishroar,1,Some games shine despite their theme...sometimes the game and aesthetic of a game make a game better than its actual game play.  And sometimes games have such a degrading message they deserve a 1 rating without ever playing them.  We live in an age where human life is already a commodity...why cheapen it even more with your art.  Sorry...will never play this game and I think less of CMON for publishing a game like this.
138,irishsteel1092,10,I just hope this doesn’t warp my fragile little mind **sigh**
139,itsphil6007,N/A,meh
140,jakebwelder,9,"Fantastic game!  Each tribe gives a fairly unique play style which is surprising considering that most of the similar figures have identical stats.  The faction upgrades, shamans, and tribe tactic cards provide just enough diversity to change the play experience.  If you are adverse to losing your own models then this game may not be for you as it is really easy to have a model be KO'd in this game.  The dice can be really swingy, as dice games are, but at least it gives you the Feats of Savagery to help you mitigate this.  

Only minor problem that has come up that wasnt addressed in the quickly released faq was the turn order.  There are instances where the first player will get to go last in a round and knows he will go first the next one (as the attacker always goes first each round).  This has been game winning in several turns.  This is somewhat mitigated by the fact that both players get to be the attack for a battle in the two battle clash.  So each player gets a chance to take advantage of it.  Its also hard to purposefully setup this situation as the amount of savagery you get is unpredictable.

I am loving the game so far and am just really bummed by all the people coming in here and rating the game as 1 even though they have no interest in it and will never play it to give an objective rating.  I guess ultimately it doesnt matter what this is rated since the only way you can buy this game is if some retailers happened to back the kickstarter as well.  So it isnt like a high rating will bring more people to the game than already have it."
141,jaredh,N/A,This game sounds terrible.
142,jasonberube,7,"I don't own this, my buddy does. The minis are impressive, literally some of the best I have EVER seen. The game play is just okay to me. I would play it again and maybe my buddy and I will finish our campaign one day. "
143,JaspeLoedm,10,"It’s overshadowed by the crude KickStarter trailer but this game is fun, smart, streamlined and the victory point system over the chronicle is sooo good. It’s in the running for my favorite skirmish game."
144,JavaJoe96,N/A,http://kck.st/2EN10Ag
145,jellypantz,7,"Theme: fucking weird cannibal tribes
Gameplay: just a minis skirmisher
Components: Pretty great actually
Replayability: Would play again but not seek out.
Rulebook: "
146,jgoyes,N/A,"2020-04-25

I don´t even know why I bought Hate. CMON has a 100% of disliked games with me! I enjoy a couple of their licensed games from Cranio Creations but I don’t like the stuff they design themselves. 

Hate seems like a great game, but then again all CMON games do. They look great but when you play them, they are very shallow for my taste.

Hate´s box is humongous and I’m curious about it. When a friend saw my game, he offered to buy it and I sold it to him. Perhaps we will play it in the future but if I never do I’m not going to lose any sleep over it. It will probably be another great looking with regular gameplay CMON game.

Current Rating: N/A"
147,jkship,10,It's a adult game with dark atmosphere. It's already explained in Kickstarter. I like this style. No need to blame or curse it only because you don't like this. Just keep away from it if you don't want to play this kind of stylish game. I'm eager to play asap.
148,jlsons,7.5,Kickstarter
149,joelpetersen,9,"Despite the game’s horrible MRA/MAGA fanbase (of whom I suspect only very few are interested in the game rather than just being against anyone who dares criticize toxicity) the game is actually a real solid skirmish experience. The rules are pretty light, but there is a lot of details in the way the different tribes play and evolve during the game, combined with interesting and varied scenarios. The over-the-top post apocalyptic theme is very fitting with the mechanisms. 
This SJW is very pleased that I took a chance on this KS despite the cringeworthy trailer. I only wish I would have added more red dice and more terrain."
150,jrigkvn1229,1,"For every clever thing it does, it does two dumb things. A mediocrity in a crowded field. - SVWAG podcast
I hate this zombicide design team."
151,jtr1985,N/A,Deluxe KS Edition
152,jwwelbor,9,"So ridiculous and fun! If you're a fan of smashed groins and severed limbs this game is for you!

You need a sense of humor about this. It's not to be taken seriously."
153,kaiming91,10,very fun game
154,Kamaitatchi,5,Fun skirmish game that suffers from minis not being super recognisable on the table. Have yet to try the campaign stuff that it's really centered around.
155,KAMUY,7,"Great game, minis, and mechanic... the only BUT is that waste some time setting up the board on each clash but the mechanic is amazin"
156,Karahkwa,10,SJW puritans just want to control people. 
157,keoladacalio,N/A,Kickstarter All In
158,kinga1965,7,Some neat renovations to typical battle mechanics. Also like how there is some uncertainty to how the turns end. Would like to play a campaign (Chronicle) as we just played a three player scenario.
159,kingboru,7,Played a few rounds and had a really good time. Lots of characters to choose from so the game can feel different each time you play.
160,King_Hardy,10,"From what I gathered this is actually an amazing gateway game for anyone who might be interested in the board gaming hobby minus the kiddies of course . No really, In this day and age I feel people play more video games than board games.  Just say (or put it into your own words) to your friend ""Hey, I have this game we can play that's takes place in  a world where everything has gone to $#!^ and we each control are own tribe where we fight each other to the death trying to dominate and be the  top dogs of the yard so to speak!"" More than likely they're not expecting HATE when you bring them to the table as you see the confusion and the uncertainty form on their face. 
  What you have is quality miniatures, gameplay that isn't to complex and mechanics that look engaging with a tribe that grows and dies from game to game, and a campaign giving one the motivation to see this through start to finish. A theme of savagery, no hope for tomorrow, and the gritty realism where it's truly survival of the fittest that may appeal to many (to those of you who have been giving negative feedback  due to said themes. I say this to you; You literally were WARNED a few months back. A heads up was given about this games announcement, you had all the time in the world to do some research ((which literally takes five minutes of your time, I should know because I looked into it,)) about what this was bases off, and seriously when I found about Adrian Smith I thought the guy who plays guitar for Iron Maiden was behind it. Seriously people do ya'll hear yourself with your reasons for not liking this game? It's like saying ""I know viewer discretion is advised but I'm still gonna look at! sound like a good idea to me!"" Seriously people come the eff on) and will be hated by some"
161,kipikipik,8,"Prolly won't back it. Whatever, 10 because of evry f* biggots judging a game on a few words they dislike."
162,Knastcore,9,Including all Add Ons
163,kokingrig,2,"Did play few clashes as part of a 4 player chronicle.

Don't care about minis.
Theme doesn't bother me.
Rules are fiddly.

What did kill the game for me is awful scenario design."
164,Koolaid5922,10,"All these  pansies  make me laugh, off with their heads and let the hate flow. you just made me buy some add ons thanks"
165,Krikounet,9,"Clairement une bonne surprise. Enfin un jeu où on peut jouer une campagne qui se finira. simple, rapide, tactique, fun et beau. Que demander de plus ? 

Pourquoi pas 10 ? ... parce qu'il manque une FAQ v2."
166,KRWoods1,6,"I want to love HATE, but I think I only like it.  The big problem is that the game really shines as single battles, but then there is no real way to use upgrades.  Trying to do the full skirmishes or campaign that the game is designed for allows you to use upgrades, but results in a very long experience with lots of pauses for set up.  Also, it feels like the armies need more differentiation - they have different decks, but all the units are effectively the same from the start, which is disappointing.  I think the actual game is fun, but it fails to live up to its full potential."
167,krzysiekneo,N/A,2-6
168,kskato,8,"""Not a care-bear cartoon character, meeple, nor cube in sight. ! Wonderful ! 
 Almost makes up for that childish swear'fest of a shameless promo video. 
Myself, I will use meeples stolen from popular euro games for 'innocent tokens'. (preheat oven to 425 degrees) ""
 Do wish the campaign game was deeper to offset the lite combat rules.  
I wish this game all the success possible. And maybe other developers will bring us a campaign game that lands somewhere between Kingdom Death & HATE in game weight !   
bon' appetit .. ya'all"
169,labartels,8,Enjoying a beer and pretzel light skirmish game!
170,Lagomorph,10,"In the grimdark tradition of Mad Max, Heavy Metal, Warhammer, and Duke Nukem, Hate adds another entry to Lang's bloody saga of hybrid euro-ameritrash miniatures games with an emphasis on expendable units and death. This isn't a game about sheep farming and quilting, so if post-apocalyptic ultra violence offends you, or if you use the words ""problematic"" and ""toxic masculinity"" unironically, stay away!"
171,Lashima,9,"Das Spiel hat ein einmaliges Design und sehr hochwertige Figuren. Ich liebe die Idee!

The rating would definitely be higher than 8.5 stars if people stopped bashing the game and give a 1 star rating because of the violence factor, language and design. This is a personal opinion and if this game is to brutal dont buy and dont rate it with a 1 star rating. If it's too violent you don't have to play it. This game captures the atmosphere brilliantly and gives you exactly what the trailer promises. I can only recommend the game. Good work CMON! 

We should rate the game mechanics and not the political correctness behind the design."
172,lasttruegypsy,1,Offensive in every way.
173,Lenge,10,"Kick Starter Version

Core Game + All Expansions New & Sealed"
174,Lesnik,10,Right to have opinion and make decision.
175,Lil_Git,10,People are trying to keep this game off my radar by review bombing it (a game they haven't played).  I should be able to make my own choices without people trying to manipulate me.
176,lion123,4,is it just another Cmon game? or really something different. So far from the looks of it nothing unusual. Will revise after I get my kickstarter version.
177,llzephyrll,N/A,2.38
178,longmen76,N/A,"+ Artbook
+ Tribe of VORE NASH
+ Tribe of SARRASSA
+ Tribe of UM' TULL
+ Mother Prophecy 
+ Battlegrounds of HATE"
179,look59,9,So much...
180,LordofWar82,7,"Sleeved:
Organizer/Insert:☒"
181,LordWane,10,"One of my favourite games. I really enjoy PVP and strategy. This game have a mix of things, like position strategy, resources managements, and a little bit of lucky for dices. The miniatures are awesome. And the full KS set is really beautifull. 
Huge, amazing and fun game!"
182,Loudsmoker,8,"Full KS .
Amazing mini ... with capitol A ,
Huge Box ... 
Game at first glance just for the material received it's a blast , and for this I start with 8 tomorrow first game session with 3 friends ... I can't wait !"
183,Lubek_KL,N/A,Play few times and want more...
